Libellé,2023,2022,2021,2020,2019,2018,2017,2016
constructions,0,0,0,0,0,2989,0,0
autres_immobilisations_corporelles,0,0,0,0,0,1476,1089,2176
autres_titres_immobilises,0,0,0,0,0,50,50,50
total_i__immobilisations,0,0,0,0,0,4515,1139,2226
marchandises,0,0,0,0,0,12049,16410,24988
clients_et_comptes_rattaches,0,0,0,0,0,70597,84126,68772
autres_creances,0,0,0,0,0,6069,1777,13985
valeurs_mobilieres_de_placement,0,0,0,0,0,29995,29995,29995
disponibilites,0,0,0,0,0,68153,64583,54222
total_ii__actif_circulant,0,0,0,0,0,186865,196893,191964
total_general__actif,0,0,0,0,0,191381,198032,194190
capital_social_ou_individuel,0,0,0,0,0,35000,35000,35000
reserve_legale,0,0,0,0,0,3500,3500,3500
report_a_nouveau,0,0,0,0,0,55572,50206,48361
resultat_de_lexercice_benefice_ou_perte,0,0,0,0,0,-19679,5365,1844
total_i__capital_social,0,0,0,0,0,74392,94072,88706
dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,0,114999,100535,101640
autres_dettes,0,0,0,0,0,1989,2433,3844
total_iv__dettes,0,0,0,0,0,116988,103960,105484
total_general__passif,0,0,0,0,0,191381,198032,194190
dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,0,116908,103960,105484
dettes_fiscales_et_sociales,0,0,0,0,0,0,991,0
