Libellé,2023,2022,2021,2020,2019,2018,2017,2016
matieres_premieres_approvisionnements_en_cours_de_production,0,0,0,0,0,9300,0,0
creances__clients_et_comptes_rattaches,0,0,5064,0,0,2760,0,0
disponibilites,12412,0,9423,7522,6672,9293,9788,0
total_actif_circulant__charges_constatees_davance,21880,0,23856,16822,15972,21353,19088,0
total_general_actif,21880,0,23856,16822,15972,21353,19088,0
capital_social_ou_individuel,25000,0,25000,25000,25000,25000,25000,0
report_a_nouveau,-10399,0,-8881,-9737,-8712,-8931,-4721,0
resultat_de_lexercice,6570,0,-1178,856,-1025,219,-4210,0
total_des_capitaux_propres__total_i,2117,0,14941,16119,15263,16288,16069,0
autres_dettes,709,0,8228,703,709,5065,3019,0
total_des_dettes,709,0,8915,703,0,5065,3019,0
total_general_passif,21880,0,23856,16822,15972,21353,19088,0
stock_marchandises,9300,0,9300,9300,9300,0,9300,0
autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
creances__autres,168,0,69,0,0,0,0,0
fournisseurs_et_comptes_rattaches,0,0,687,0,0,0,0,0
