Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,0,0,0,931,0,0,0,0
total_i__immobilisations,0,0,0,931,0,0,0,0
matieres_premieres_approvisionnements,0,0,0,18255,0,0,0,0
clients_et_comptes_rattaches,0,0,0,875,0,0,0,0
autres_creances,0,0,0,4002,0,0,0,0
disponibilites,0,0,0,11298,0,0,0,0
total_ii__actif_circulant,0,0,0,34431,0,0,0,0
total_general__actif,0,0,0,35361,0,0,0,0
capital_social_ou_individuel,0,0,0,5000,0,0,0,0
resultat_de_lexercice_benefice_ou_perte,0,0,0,-8812,0,0,0,0
total_i__capital_social,0,0,0,-3812,0,0,0,0
emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,18675,0,0,0,0
emprunts_et_dettes_financieres_divers,0,0,0,7599,0,0,0,0
avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,12100,0,0,0,0
dettes_fournisseurs_et_comptes_rattaches,0,0,0,800,0,0,0,0
total_iv__dettes,0,0,0,39173,0,0,0,0
total_general__passif,0,0,0,35361,0,0,0,0
