Libellé,2023,2022,2021,2020,2019,2018,2017,2016
constructions,0,0,0,0,0,0,0,182
autres_immobilisations_corporelles,0,0,0,0,0,0,0,3897
autres_immobilisations_financieres,0,0,0,0,0,0,0,7538
total_i__immobilisations,0,0,0,0,0,0,0,11618
marchandises,0,0,0,0,0,0,0,1154833
clients_et_comptes_rattaches,0,0,0,0,0,0,0,1306455
autres_creances,0,0,0,0,0,0,0,113689
valeurs_mobilieres_de_placement,0,0,0,0,0,0,0,16
disponibilites,0,0,0,0,0,0,0,1517833
charges_constatees_davance,0,0,0,0,0,0,0,4584
total_ii__actif_circulant,0,0,0,0,0,0,0,4097411
total_general__actif,0,0,0,0,0,0,0,4109029
capital_social_ou_individuel,0,0,0,0,0,0,0,360000
reserve_legale,0,0,0,0,0,0,0,3811
autres_reserves,0,0,0,0,0,0,0,93394
report_a_nouveau,0,0,0,0,0,0,0,1685934
resultat_de_lexercice_benefice_ou_perte,0,0,0,0,0,0,0,222363
total_i__capital_social,0,0,0,0,0,0,0,2365503
emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,0,0,0,0,421
emprunts_et_dettes_financieres_divers,0,0,0,0,0,0,0,22070
dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,0,1584870
dettes_fiscales_et_sociales,0,0,0,0,0,0,0,136165
total_iv__dettes,0,0,0,0,0,0,0,1743526
total_general__passif,0,0,0,0,0,0,0,4109029
dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,0,0,0,1743526
concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,0,0,0,0,0,421
