Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,0,0,78123,6170,10032,17176,14510,0
fonds_commercial,0,0,802704,802704,802704,802704,802704,0
autres_immobilisations_incorporelles,0,0,0,0,0,0,0,0
constructions,0,0,22411,28379,36411,44443,52475,0
installations_techniques_materiel_et_outillage_industriels,0,0,1349,2088,1853,2467,232,0
autres_immobilisations_corporelles,0,0,8433,5192,6927,13386,21623,0
autres_immobilisations_financieres,0,0,36322,36470,35682,34641,34651,0
total_i__immobilisations,0,0,998230,888602,893609,914816,926194,0
matieres_premieres_approvisionnements,0,0,140923,142696,148056,151706,151265,0
marchandises,0,0,4126048,3850434,3807058,4030391,4540498,0
clients_et_comptes_rattaches,0,0,262443,228153,139023,442006,335420,0
autres_creances,0,0,261218,677601,1110090,559403,423439,0
disponibilites,0,0,26842,54979,9024,20517,132285,0
charges_constatees_davance,0,0,22206,11744,23052,17804,19952,0
total_ii__actif_circulant,0,0,4842128,5049635,5236303,5221827,5614036,0
charges_a_repartir_ou_frais_demission_demprunt,0,0,0,4225,8834,13442,18051,0
ecarts_de_conversion_actif,0,0,18129,38824,245,9616,19572,0
total_general__actif,0,0,5858488,5981286,6138991,6159702,6577852,0
capital_social_ou_individuel,0,0,1161540,1161540,1068228,1068228,1068228,0
primes_demission_de_fusion_dapport,0,0,331230,331230,256773,256773,256773,0
reserve_legale,0,0,106823,106823,106823,106823,106823,0
autres_reserves,0,0,2149465,2236276,2236276,2236276,2236276,0
report_a_nouveau,0,0,-2149464,-1448191,-1588759,-1307663,0,0
resultat_de_lexercice_benefice_ou_perte,0,0,130213,-701274,140569,-281096,-1307663,0
provisions_reglementees,0,0,962,690,1570,649,1404,0
total_i__capital_social,0,0,1730769,1687094,2221479,2079989,2361841,0
provisions_pour_risques,0,0,18129,38824,245,9616,19572,0
total_iii__provisions,0,0,18129,38824,245,9616,19572,0
emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,1764988,2070204,948236,1589118,1727424,0
emprunts_et_dettes_financieres_divers,0,0,431356,386650,289332,297577,36,0
dettes_fournisseurs_et_comptes_rattaches,0,0,1141557,958562,1808233,1760735,1678147,0
dettes_fiscales_et_sociales,0,0,744793,721088,745336,408557,746820,0
autres_dettes,0,0,26630,73668,112844,14054,15057,0
total_iv__dettes,0,0,4109325,4210173,3903982,4070040,4167484,0
dettes_diverses,0,0,265,45195,13284,56,28956,0
total_general__passif,0,0,5858488,5981286,6138991,6159702,6577852,0
dettes_et_produits_constates_davance_a_moins_dun_an,0,0,2951940,2886923,3640155,3525260,3345796,0
concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,436349,460042,403329,767239,632494,0
avances_et_acomptes_verses_sur_commandes,0,0,2448,84028,0,0,11176,0
avances_et_acomptes,0,0,0,7600,0,0,0,0
autres_participations,0,0,677,0,0,0,0,0
creances_rattachees_a_des_participations,0,0,48212,0,0,0,0,0
