Libellé,2023,2022,2021,2020,2019,2018,2017,2016
ventes_de_marchandises,0,0,6521296,4621897,5986354,7225377,7606292,0
production_vendue_services,0,0,39217,57620,75438,140469,272340,0
chiffres_daffaires_nets,0,0,6560513,4679517,6061792,7365846,7878633,0
reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,335594,387339,396541,390117,109182,0
autres_produits,0,0,23210,69673,324,83,25,0
total_des_produits_dexploitation_i,0,0,6946722,5137862,6458657,7757568,7989678,0
achats_de_marchandises_y_compris_droits_de_douane,0,0,4200018,3039669,3451706,4366066,4306194,0
variation_de_stock_marchandises,0,0,-266415,-38452,243879,541720,878683,0
achats_de_matieres_premieres_et_autres_approvisionnements,0,0,77351,52704,65202,86208,88910,0
variation_de_stock_matieres_premieres_et_approvisionnements,0,0,1773,5360,3650,-441,-3377,0
autres_achats_et_charges_externes,0,0,1151695,1033626,1129289,1197962,1593510,0
impots_taxes_et_versements_assimiles,0,0,57037,42267,54002,73897,80531,0
salaires_et_traitements,0,0,744157,700075,682461,731401,990094,0
charges_sociales,0,0,307105,259601,296095,296938,452125,0
dot_dexploit__dotations_aux_amortissements,0,0,20799,22377,29295,33433,34652,0
dot_dexploit_sur_actif_circulant__dotations_aux_provisions,0,0,0,257206,262977,286311,316195,0
autres_charges,0,0,66985,21781,29766,56820,17840,0
total_des_charges_dexploitation_ii,0,0,6609404,5396215,6248322,7670314,8755356,0
_resultat_dexploitation_i__ii,0,0,337318,-258353,210335,87254,-765678,0
autres_interets_et_produits_assimiles,0,0,3752,5850,9774,4656,6022,0
reprises_sur_provisions_et_transferts_de_charges,0,0,39323,1237,10004,20391,86774,0
differences_positives_de_change,0,0,3,4,870,45196,139117,0
total_des_produits_financiers_v,0,0,42578,6099,20261,69424,222609,0
dotations_financieres_sur_amortissements_et_provisions,0,0,18129,38824,245,9616,19572,0
interets_et_charges_assimilees,0,0,83725,82676,84685,83663,61951,0
differences_negatives_de_change,0,0,2,10,62655,105492,45765,0
total_des_charges_financieres_vi,0,0,101856,121509,147585,198772,127288,0
_resultat_financier_v__vi,0,0,-59277,-115410,-127325,-129348,95321,0
_resultat_courant_avant_impots_i__ii__iii__iv__v__vi,0,0,278041,-373763,83011,-42094,-670357,0
produits_exceptionnels_sur_operations_de_gestion,0,0,25544,1304,116788,17613,44169,0
produits_exceptionnels_sur_operations_en_capital,0,0,148,5000,284,100,29932,0
total_des_produits_exceptionnels_vii,0,0,26191,7296,117460,18532,83404,0
charges_exceptionnelles_sur_operations_de_gestion,0,0,171848,334695,58309,257371,669198,0
charges_exceptionnelles_sur_operations_en_capital,0,0,1399,0,284,100,51169,0
dotations_exceptionnelles_aux_amortissements_et_provisions,0,0,772,112,1309,63,344,0
total_des_charges_exceptionnelles_viii,0,0,174018,334807,59902,257534,720711,0
_resultat_exceptionnel_vii__viii,0,0,-147828,-327511,57558,-239002,-637307,0
total_des_produits_i__iii__v__vii,0,0,7015491,5151258,6596378,7845524,8295691,0
total_des_charges_ii__iv__vi__viii__ix__x,0,0,6885278,5852531,6455809,8126621,9603355,0
benefice_ou_perte_total_des_produits__total_des_charges,0,0,130213,-701274,140569,-281096,-1307663,0
production_vendue_biens,0,0,0,0,0,0,0,0
subventions_dexploitation,0,0,15500,1333,0,1522,1839,0
impots_sur_les_benefices,0,0,0,0,0,0,0,0
production_immobilisee,0,0,11905,0,0,0,0,0
dot_dexploit__dotations_aux_provisions,0,0,248899,0,0,0,0,0
