Libellé,2023,2022,2021,2020,2019,2018,2017,2016
ventes_de_marchandises,25312005,24252715,23609687,17980840,22887058,24884756,0,0
production_vendue_services,109868,86808,87988,72700,92680,95125,0,0
chiffres_daffaires_nets,25421873,24339523,23697675,18053539,22979738,24979882,0,0
reprises_sur_amortissements_et_provisions_transfert_de_charges,2028613,1549921,1698036,1507065,1623780,1837737,0,0
autres_produits,34443,64501,5013,29366,18411,43629,0,0
total_des_produits_dexploitation_i,27484930,25953945,25400724,19589970,24621930,26861249,0,0
achats_de_marchandises_y_compris_droits_de_douane,6664387,7585293,7151970,5976483,11481228,14187325,0,0
variation_de_stock_marchandises,600523,-938052,253708,175054,551496,-1268638,0,0
achats_de_matieres_premieres_et_autres_approvisionnements,5646503,5988942,5165123,3796427,217072,358634,0,0
autres_achats_et_charges_externes,3748345,3317009,3015189,2787394,4174195,4433624,0,0
impots_taxes_et_versements_assimiles,222876,234720,236116,221598,243772,321622,0,0
salaires_et_traitements,4121029,3967837,3910410,3189681,3903157,4085814,0,0
charges_sociales,1540673,1511034,1496079,1176026,1501034,1559675,0,0
dot_dexploit__dotations_aux_amortissements,604226,657197,767781,907456,905947,948492,0,0
dot_dexploit_sur_actif_circulant__dotations_aux_provisions,1503224,1515643,1494809,1581667,1441281,1491848,0,0
autres_charges,397453,50296,4855,20604,66560,112448,0,0
total_des_charges_dexploitation_ii,25193744,23896720,23503519,19832389,24485746,26230848,0,0
_resultat_dexploitation_i__ii,2291185,2057225,1897205,-242419,136183,630400,0,0
produits_financiers_de_participations,1753,2333,2429,2325,7943,0,0,0
autres_interets_et_produits_assimiles,60728,245,83456,1634,8753,8432,0,0
differences_positives_de_change,141390,141226,27347,155865,138710,297663,0,0
total_des_produits_financiers_v,206041,160312,326398,159824,155406,525050,0,0
dotations_financieres_sur_amortissements_et_provisions,74349,0,16508,213166,0,0,0,0
interets_et_charges_assimilees,72365,65756,62163,82163,175624,202620,0,0
differences_negatives_de_change,119685,291578,273596,102869,64944,276470,0,0
total_des_charges_financieres_vi,266399,357334,352267,398198,240568,479090,0,0
_resultat_financier_v__vi,-60358,-197021,-25869,-238374,-85161,45959,0,0
_resultat_courant_avant_impots_i__ii__iii__iv__v__vi,2230827,1860204,1871336,-480793,51021,676360,0,0
produits_exceptionnels_sur_operations_de_gestion,1365,0,0,31650,42603,0,0,0
produits_exceptionnels_sur_operations_en_capital,0,984,0,2899,0,9442,0,0
reprises_sur_provisions_et_transferts_de_charges,27170,299058,218166,58355,30280,227652,0,0
total_des_produits_exceptionnels_vii,26365,283534,5000,92904,72883,18139,0,0
charges_exceptionnelles_sur_operations_de_gestion,345,231199,53,1203,217,22715,0,0
charges_exceptionnelles_sur_operations_en_capital,40972,691,47269,1271,7313,9242,0,0
dotations_exceptionnelles_aux_amortissements_et_provisions,23000,36500,282550,20000,36880,42835,0,0
total_des_charges_exceptionnelles_viii,64317,268390,329873,22473,44411,74793,0,0
_resultat_exceptionnel_vii__viii,-37952,15144,-324873,70431,28472,-56653,0,0
impots_sur_les_benefices,504933,486312,303679,-21293,22543,12129,0,0
total_des_produits_i__iii__v__vii,27717336,26397791,25732122,19842698,24850220,27404439,0,0
total_des_charges_ii__iv__vi__viii__ix__x,26209287,25193764,24550860,20231767,24793269,26796861,0,0
benefice_ou_perte_total_des_produits__total_des_charges,1508048,1204027,1181261,-389069,56951,607578,0,0
dot_dexploit_pour_risques_et_charges__dotations_aux_provisions,144506,6800,7478,0,0,0,0,0
participation_des_salaries_aux_resultats_de_lentreprise,179894,185009,61523,0,0,0,0,0
