Libellé,2023,2022,2021,2020,2019,2018,2017,2016
ventes_de_marchandises,1681740,974209,714077,0,475575,0,0,0
production_vendue_services,1003,353,333,0,0,0,0,0
chiffres_daffaires_nets,1682743,974562,714410,0,475575,0,0,0
subventions_dexploitation,0,23072,666,0,0,0,0,0
reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,26702,0,0,0,0,0
autres_produits,22,442,65,397,4,0,0,0
total_des_produits_dexploitation_i,1682765,998076,741842,0,475580,0,0,0
achats_de_marchandises_y_compris_droits_de_douane,962054,0,461322,586099,-268213,0,0,0
variation_de_stock_marchandises,24220,604802,13228,0,0,0,0,0
autres_achats_et_charges_externes,411026,245184,319563,0,-199818,0,0,0
impots_taxes_et_versements_assimiles,10322,7260,6963,4629,-4041,0,0,0
salaires_et_traitements,475991,286834,300336,0,-256876,0,0,0
charges_sociales,151488,104404,107530,136945,-83315,0,0,0
dot_dexploit__dotations_aux_amortissements,105463,84528,85649,0,-20125,0,0,0
autres_charges,5716,6408,77,3171,-1505,0,0,0
total_des_charges_dexploitation_ii,2146280,1339419,1294669,0,-833892,0,0,0
_resultat_dexploitation_i__ii,-463515,-341343,-552827,0,-358313,0,0,0
_resultat_courant_avant_impots_i__ii__iii__iv__v__vi,-463515,-341343,-552827,0,-358313,0,0,0
charges_exceptionnelles_sur_operations_de_gestion,0,0,2716,0,0,0,0,0
dotations_exceptionnelles_aux_amortissements_et_provisions,0,0,12108,0,0,0,0,0
total_des_charges_exceptionnelles_viii,0,2497,14823,0,0,0,0,0
_resultat_exceptionnel_vii__viii,3297,-2497,-14823,0,0,0,0,0
total_des_produits_i__iii__v__vii,1686062,998076,741842,0,475580,0,0,0
total_des_charges_ii__iv__vi__viii__ix__x,2146280,1341916,1309493,0,833893,0,0,0
benefice_ou_perte_total_des_produits__total_des_charges,-460218,-343840,-567650,0,-358313,0,0,0
total_des_produits_financiers_v,0,0,0,0,0,0,0,0
total_des_charges_financieres_vi,0,0,0,0,0,0,0,0
_resultat_financier_v__vi,0,0,0,0,0,0,0,0
total_des_produits_exceptionnels_vii,3297,0,0,0,0,0,0,0
ventes_de_marchandises__france,0,0,0,804457,0,0,0,0
total_des_produits_dexploitation_hors_tva,0,0,0,804854,0,0,0,0
autres_charges_externes,0,0,0,374307,0,0,0,0
remunerations_du_personnel,0,0,0,407426,0,0,0,0
dotations_aux_amortissements,0,0,0,54625,0,0,0,0
total_des_charges_dexploitation,0,0,0,1567203,0,0,0,0
resultat_dexploitation,0,0,0,-762349,0,0,0,0
benefice_ou_perte,0,0,0,-762349,0,0,0,0
achats_de_matieres_premieres_et_autres_approvisionnements,0,5,0,0,5,0,0,0
