Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,126982,243782,265144,0,0,0,0,0
autres_participations,9755,16286,23260,939135,951778,0,0,1332961
creances_rattachees_a_des_participations,261137,255017,245988,348052,238084,0,0,49999
total_i__immobilisations,987554,1194566,1373872,1287187,1189862,0,0,1382960
marchandises,4784413,6442362,5469975,5031635,4604780,0,0,4736514
avances_et_acomptes_verses_sur_commandes,0,0,0,51759,38025,0,0,0
clients_et_comptes_rattaches,1972202,1115430,2397904,2084740,1241316,0,0,882903
autres_creances,272473,430610,481219,211747,226466,0,0,272189
valeurs_mobilieres_de_placement,20481,20481,20481,20481,20359,0,0,20359
disponibilites,1805010,1730520,1299445,1428082,119237,0,0,427314
charges_constatees_davance,0,0,316,0,411,0,0,210419
total_ii__actif_circulant,8854579,9739403,9672860,8828444,6250594,0,0,6549696
total_general__actif,9842133,10933970,11046732,10115631,7440456,0,0,7932656
capital_social_ou_individuel,620000,620000,620000,620000,620000,0,0,620000
reserve_legale,62000,62000,62000,62000,62000,0,0,62000
report_a_nouveau,239294,993334,325822,189197,-175034,0,0,67388
resultat_de_lexercice_benefice_ou_perte,-476210,-754040,667512,136625,364231,0,0,-267223
provisions_reglementees,51600,51600,46065,38048,29215,0,0,2675
total_i__capital_social,496684,972894,1721399,1045871,900412,0,0,484841
emprunts_et_dettes_aupres_des_etablissements_de_credit,2390,6717,3626,3576,2775,0,0,950479
emprunts_et_dettes_financieres_divers,5654472,5253834,4478150,4449681,2691487,0,0,2719831
avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,468714,0,0,0,0
dettes_fournisseurs_et_comptes_rattaches,2372188,2923117,2941683,2724564,2810674,0,0,2793028
dettes_fiscales_et_sociales,634708,658011,683432,629536,478225,0,0,485197
autres_dettes,543488,992025,1161360,793689,556883,0,0,499282
total_iv__dettes,9345448,9961075,9325333,9069760,6540044,0,0,7447816
total_general__passif,9842133,10933970,11046732,10115631,7440456,0,0,7932656
emprunts_participatifs,5654472,5253834,0,4449681,2691487,0,0,0
fonds_commercial,589131,679131,839131,0,0,0,0,0
autres_immobilisations_corporelles,0,0,0,0,0,0,0,0
autres_titres_immobilises,198,0,0,0,0,0,0,0
autres_immobilisations_financieres,350,350,350,0,0,0,0,0
produits_constates_davance,138202,127371,57081,0,0,0,0,0
matieres_premieres_approvisionnements,0,0,3521,0,0,0,0,0
