SIREN,Libellé,2023,2022,2021,2020,2019,2018,2017,2016
418135109,total_i_capital_social,0,0,0,0,0,0,190673,221744
418135109,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,0,0,0,126195,145738
418135109,emprunts_et_dettes_financieres_divers,0,0,0,0,0,0,23580,14648
418135109,avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,0,0,0,0,6483
418135109,dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,59114,53365
418135109,dettes_fiscales_et_sociales,0,0,0,0,0,0,77496,55822
418135109,autres_dettes,0,0,0,0,0,0,27216,5403
418135109,total_iv_dettes,0,0,0,0,0,0,313601,281459
418135109,total_general_passif,0,0,0,0,0,0,504274,503202
418135109,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,0,0,224944,171182
418135109,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,0,0,0,0,0,11000
418135109,concessions_brevets_et_droits_similaires,0,0,0,0,0,0,2100,0
418135109,avances_et_acomptes,0,0,0,0,0,0,2275,0
418135109,autres_titres_immobilises,0,0,0,0,0,0,10551,0
418135109,avances_et_acomptes_verses_sur_commandes,0,0,0,0,0,0,905,0
418135109,report_a_nouveau,0,0,0,0,0,0,-20954,0
845092220,installations_techniques_materiel_et_outillage_industriels,0,0,0,0,0,0,0,0
845092220,autres_immobilisations_corporelles,24470,0,0,0,0,0,0,0
845092220,total_i_immobilisations,24470,0,0,0,0,0,0,0
845092220,clients_et_comptes_rattaches,273870,0,0,0,0,0,0,0
845092220,autres_creances,33331,0,0,0,0,0,0,0
845092220,disponibilites,53202,0,0,0,0,0,0,0
845092220,total_ii_actif_circulant,360403,0,0,0,0,0,0,0
845092220,total_general_actif,384873,0,0,0,0,0,0,0
845092220,parts_a_plus_dun_an,0,0,0,0,0,0,0,0
845092220,capital_social_ou_individuel,1000,0,0,0,0,0,0,0
845092220,reserve_legale,100,0,0,0,0,0,0,0
845092220,report_a_nouveau,203429,0,0,0,0,0,0,0
845092220,resultat_de_lexercice_benefice_ou_perte,42069,0,0,0,0,0,0,0
845092220,total_i_capital_social,246597,0,0,0,0,0,0,0
845092220,emprunts_et_dettes_financieres_divers,728,0,0,0,0,0,0,0
845092220,dettes_fournisseurs_et_comptes_rattaches,25208,0,0,0,0,0,0,0
845092220,dettes_fiscales_et_sociales,110800,0,0,0,0,0,0,0
845092220,autres_dettes,1539,0,0,0,0,0,0,0
845092220,total_iv_dettes,138276,0,0,0,0,0,0,0
845092220,total_general_passif,384873,0,0,0,0,0,0,0
529067795,concessions_brevets_et_droits_similaires,7819,13427,26230,7147,1061,1289,0,0
529067795,installations_techniques_materiel_et_outillage_industriels,8004,5629,10082,15490,7220,9897,0,0
529067795,autres_immobilisations_corporelles,142230,160304,95542,103258,86699,114210,0,0
529067795,prets,0,3333,3333,3333,3333,3333,0,0
529067795,autres_immobilisations_financieres,9270,9940,10060,3010,3010,2580,0,0
529067795,total_i_immobilisations,168405,194631,148848,132238,101324,131310,0,0
529067795,avances_et_acomptes_verses_sur_commandes,4000,4000,4478,0,2150,2850,0,0
529067795,clients_et_comptes_rattaches,62025,40914,37606,13008,31828,45923,0,0
529067795,autres_creances,81613,50846,49538,68704,2658,37194,0,0
529067795,disponibilites,322395,309645,343340,291714,237510,188281,0,124744
529067795,charges_constatees_davance,16945,7242,12219,4280,12200,11178,0,14218
529067795,total_ii_actif_circulant,486979,412647,447181,377706,286346,285426,0,0
529067795,total_general_actif,655384,607278,596029,509943,387669,416736,0,0
529067795,parts_a_moins_dun_an,0,0,0,0,0,0,0,0
529067795,capital_social_ou_individuel,5600,5600,5600,5600,5600,5600,0,8000
529067795,reserve_legale,560,560,560,560,560,800,0,800
529067795,autres_reserves,188713,142813,51840,143053,83992,113332,0,93712
529067795,resultat_de_lexercice_benefice_ou_perte,59960,105900,160973,-31214,59061,421,0,0
529067795,provisions_reglementees,0,-464,-464,-27,0,0,0,0
529067795,total_i_capital_social,254833,254409,218508,117973,149213,120152,0,0
529067795,emprunts_et_dettes_aupres_des_etablissements_de_credit,161877,183543,238929,290525,116480,170984,0,0
529067795,emprunts_et_dettes_financieres_divers,18338,31554,22113,19662,19492,18080,0,0
529067795,avances_et_acomptes_recus_sur_commandes_en_cours,3521,720,0,1890,1500,0,0,0
529067795,dettes_fournisseurs_et_comptes_rattaches,39385,29410,18395,15253,23204,28844,0,0
529067795,dettes_fiscales_et_sociales,120580,73135,94000,64068,77780,78255,0,0
529067795,autres_dettes,7034,34507,4083,573,0,420,0,58096
529067795,total_iv_dettes,400552,352869,377520,391970,238456,296583,0,0
529067795,total_general_passif,655384,607278,596029,509943,387669,416736,0,0
529067795,dettes_et_produits_constates_davance_a_moins_dun_an,303806,231499,205543,352208,175718,180103,0,0
529067795,constructions,1082,1999,3601,0,0,0,0,0
529067795,parts_a_plus_dun_an,0,0,0,0,0,0,0,0
529067795,produits_constates_davance,49817,0,0,0,0,0,0,0
529067795,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,4567,0,0,0,0,0,0,0
529067795,fonds_commercial,0,0,0,0,0,0,0,0
529067795,immobilisations_incorporelles_fonds_commercial,0,0,0,0,0,0,0,20000
529067795,immobilisations_incorporelles_autres,0,0,0,0,0,0,0,2725
529067795,immobilisations_corporelles,0,0,0,0,0,0,0,92937
529067795,immobilisations_financieres,0,0,0,0,0,0,0,8393
529067795,total_actif_immobilise,0,0,0,0,0,0,0,124055
529067795,creances_clients_et_comptes_rattaches,0,0,0,0,0,0,0,23018
529067795,creances_autres,0,0,0,0,0,0,0,9801
529067795,total_actif_circulant_charges_constatees_davance,0,0,0,0,0,0,0,171781
529067795,total_general_actif,0,0,0,0,0,0,0,295836
529067795,report_a_nouveau,0,0,0,0,0,0,0,0
529067795,resultat_de_lexercice,0,0,0,0,0,0,0,32425
529067795,total_des_capitaux_propres_total_i,0,0,0,0,0,0,0,134937
529067795,emprunts_et_dettes_assimilees,0,0,0,0,0,0,0,79359
529067795,fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,0,23444
529067795,autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
529067795,total_des_dettes,0,0,0,0,0,0,0,160899
529067795,total_general_passif,0,0,0,0,0,0,0,295836
801231903,immobilisations_incorporelles_autres,0,0,0,3000,0,0,0,0
801231903,immobilisations_corporelles,0,0,0,3935,0,0,0,0
801231903,total_actif_immobilise,0,0,0,6935,0,0,0,0
801231903,stock_marchandises,0,0,0,921,0,0,0,0
801231903,creances_autres,0,0,0,9205,0,0,0,0
801231903,disponibilites,0,0,0,924,0,0,0,0
801231903,charges_constatees_davance,0,0,0,2687,0,0,0,0
801231903,total_actif_circulant_charges_constatees_davance,0,0,0,13737,0,0,0,0
801231903,total_general_actif,0,0,0,20672,0,0,0,0
801231903,capital_social_ou_individuel,0,0,0,1000,0,0,0,0
801231903,report_a_nouveau,0,0,0,-27185,0,0,0,0
801231903,resultat_de_lexercice,0,0,0,25635,0,0,0,0
801231903,total_des_capitaux_propres_total_i,0,0,0,-550,0,0,0,0
801231903,emprunts_et_dettes_assimilees,0,0,0,4171,0,0,0,0
801231903,fournisseurs_et_comptes_rattaches,0,0,0,987,0,0,0,0
801231903,autres_dettes,0,0,0,16064,0,0,0,0
801231903,total_des_dettes,0,0,0,21222,0,0,0,0
801231903,total_general_passif,0,0,0,20672,0,0,0,0
482880374,frais_detablissement,0,0,0,0,0,0,0,0
482880374,concessions_brevets_et_droits_similaires,1972,0,4412,0,0,0,0,0
482880374,fonds_commercial,50229,0,50229,0,0,50229,50229,50229
482880374,constructions,18090,0,10915,0,0,16370,18796,17408
482880374,installations_techniques_materiel_et_outillage_industriels,406222,0,316222,0,0,312199,279394,233475
482880374,autres_immobilisations_corporelles,70104,0,76854,0,0,24354,33513,44709
482880374,autres_participations,32,0,32,0,0,32,32,3086
482880374,autres_immobilisations_financieres,5550,0,5550,0,0,5550,5550,5550
482880374,total_i_immobilisations,665199,0,536214,0,0,408733,387513,354457
482880374,marchandises,285075,0,142118,0,0,119474,115910,90682
482880374,avances_et_acomptes_verses_sur_commandes,2094,0,4035,0,0,1014,2567,1014
482880374,clients_et_comptes_rattaches,14468,0,5986,0,0,20829,15299,12459
482880374,autres_creances,23434,0,17343,0,0,22690,11160,18821
482880374,valeurs_mobilieres_de_placement,47,0,90377,0,0,42143,104087,35002
482880374,disponibilites,79173,0,135318,0,0,73428,66153,40128
482880374,charges_constatees_davance,4883,0,4644,0,0,954,2463,1433
482880374,total_ii_actif_circulant,409174,0,399820,0,0,280532,317638,199540
482880374,total_general_actif,1074373,0,936034,0,0,689264,705152,553997
482880374,parts_a_moins_dun_an,0,0,0,0,0,0,0,0
482880374,capital_social_ou_individuel,245645,0,245645,0,0,245645,245645,245645
482880374,primes_demission_de_fusion_dapport,566,0,566,0,0,566,566,566
482880374,reserve_legale,24565,0,20044,0,0,8964,4645,1000
482880374,autres_reserves,388551,0,388551,0,0,178823,96764,27515
482880374,report_a_nouveau,154872,0,6797,0,0,6797,6797,6797
482880374,resultat_de_lexercice_benefice_ou_perte,110326,0,81098,0,0,77323,86378,72894
482880374,total_i_capital_social,924525,0,742701,0,0,518118,440795,354417
482880374,emprunts_et_dettes_aupres_des_etablissements_de_credit,33779,0,96302,0,0,62303,50185,96259
482880374,emprunts_et_dettes_financieres_divers,8650,0,7951,0,0,5119,8960,11436
482880374,avances_et_acomptes_recus_sur_commandes_en_cours,23954,0,9846,0,0,10788,11453,1597
482880374,dettes_fournisseurs_et_comptes_rattaches,24703,0,41749,0,0,47923,140664,57602
482880374,dettes_fiscales_et_sociales,52674,0,31391,0,0,39709,48368,27960
482880374,autres_dettes,6087,0,6093,0,0,5304,4727,4727
482880374,total_iv_dettes,149848,0,193333,0,0,171147,264357,199580
482880374,total_general_passif,1074373,0,936034,0,0,689264,705152,553997
482880374,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,183486,0,0,160359,252904,197983
482880374,autres_titres_immobilises,113000,0,72000,0,0,0,0,0
482880374,emprunts_participatifs,8650,0,7951,0,0,0,0,0
482880374,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,0,0,0,0,0,0
431419134,immobilisations_corporelles,125077,114823,107288,0,0,0,0,0
431419134,immobilisations_financieres,10063,10063,10063,0,0,0,0,0
431419134,total_actif_immobilise,135140,124886,117350,0,0,0,0,0
431419134,stock_marchandises,332182,267037,222085,0,0,0,0,0
431419134,avances_et_acomptes_verses_sur_commandes,7863,177290,0,0,0,0,0,0
431419134,creances_clients_et_comptes_rattaches,8121,45420,11190,0,0,0,0,0
431419134,creances_autres,22519,15667,13357,0,0,0,0,0
431419134,disponibilites,100597,65165,1093226,0,959478,0,0,0
431419134,charges_constatees_davance,4494,1750,1650,0,50420,0,0,0
431419134,total_actif_circulant_charges_constatees_davance,475776,572329,1341508,0,0,0,0,0
431419134,total_general_actif,610916,697215,1458858,0,0,0,0,0
431419134,capital_social_ou_individuel,8000,8000,8000,0,8000,0,0,0
431419134,reserve_legale,800,800,800,0,800,0,0,0
431419134,autres_reserves,84094,83911,83640,0,55755,0,0,0
431419134,resultat_de_lexercice,45639,72184,61271,0,0,0,0,0
431419134,total_des_capitaux_propres_total_i,138534,164895,153711,0,0,0,0,0
431419134,avances_et_acomptes_recus_sur_commandes_en_cours,20326,28561,16753,0,3936,0,0,0
431419134,fournisseurs_et_comptes_rattaches,94470,86832,91703,0,0,0,0,0
431419134,autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
431419134,autres_dettes,18561,416926,1196691,0,1378026,0,0,0
431419134,total_des_dettes,472382,532320,1305147,0,0,0,0,0
431419134,total_general_passif,610916,697215,1458858,0,0,0,0,0
431419134,emprunts_et_dettes_assimilees,381,0,0,0,0,0,0,0
431419134,produits_constates_davance,338643,0,0,0,0,0,0,0
431419134,avances_et_acomptes_sur_immobilisations_incorporelles,0,0,0,0,6720,0,0,0
431419134,terrains,0,0,0,0,23685,0,0,0
431419134,installations_techniques_materiel_et_outillage_industriels,0,0,0,0,15137,0,0,0
431419134,autres_immobilisations_corporelles,0,0,0,0,85222,0,0,0
431419134,immobilisations_en_cours,0,0,0,0,1760,0,0,0
431419134,autres_titres_immobilises,0,0,0,0,50,0,0,0
431419134,autres_immobilisations_financieres,0,0,0,0,76,0,0,0
431419134,total_i_immobilisations,0,0,0,0,132650,0,0,0
431419134,marchandises,0,0,0,0,404692,0,0,0
431419134,autres_creances,0,0,0,0,2365,0,0,0
431419134,total_ii_actif_circulant,0,0,0,0,1416955,0,0,0
431419134,total_general_actif,0,0,0,0,1549605,0,0,0
431419134,resultat_de_lexercice_benefice_ou_perte,0,0,0,0,35965,0,0,0
431419134,total_i_capital_social,0,0,0,0,100520,0,0,0
431419134,emprunts_et_dettes_financieres_divers,0,0,0,0,43288,0,0,0
431419134,dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,4923,0,0,0
431419134,dettes_fiscales_et_sociales,0,0,0,0,18912,0,0,0
431419134,total_iv_dettes,0,0,0,0,1449086,0,0,0
431419134,total_general_passif,0,0,0,0,1549605,0,0,0
393199625,concessions_brevets_et_droits_similaires,0,0,0,0,0,0,0,0
393199625,fonds_commercial,0,0,190119,0,0,0,0,0
393199625,installations_techniques_materiel_et_outillage_industriels,0,0,27516,0,0,0,0,0
393199625,autres_immobilisations_corporelles,0,0,60915,0,0,0,0,0
393199625,autres_participations,0,0,153,0,0,0,0,0
393199625,autres_immobilisations_financieres,0,0,4663,0,0,0,0,0
393199625,total_i_immobilisations,0,0,283367,0,0,0,0,0
393199625,marchandises,0,0,27790,0,0,0,0,0
393199625,clients_et_comptes_rattaches,0,0,1200,0,0,0,0,0
393199625,autres_creances,0,0,151267,0,0,0,0,0
393199625,disponibilites,0,0,109492,0,0,0,0,0
393199625,charges_constatees_davance,0,0,1040,0,0,0,0,0
393199625,total_ii_actif_circulant,0,0,290789,0,0,0,0,0
393199625,total_general_actif,0,0,574155,0,0,0,0,0
393199625,parts_a_moins_dun_an,0,0,0,0,0,0,0,0
393199625,capital_social_ou_individuel,0,0,25000,0,0,0,0,0
393199625,reserve_legale,0,0,2809,0,0,0,0,0
393199625,reserves_statutaires_ou_contractuelles,0,0,268093,0,0,0,0,0
393199625,resultat_de_lexercice_benefice_ou_perte,0,0,68439,0,0,0,0,0
393199625,total_i_capital_social,0,0,364341,0,0,0,0,0
393199625,emprunts_et_dettes_financieres_divers,0,0,168598,0,0,0,0,0
393199625,dettes_fournisseurs_et_comptes_rattaches,0,0,9443,0,0,0,0,0
393199625,dettes_fiscales_et_sociales,0,0,30923,0,0,0,0,0
393199625,autres_dettes,0,0,850,0,0,0,0,0
393199625,total_iv_dettes,0,0,209814,0,0,0,0,0
393199625,total_general_passif,0,0,574155,0,0,0,0,0
393199625,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,209814,0,0,0,0,0
303184717,concessions_brevets_et_droits_similaires,0,0,0,0,0,0,0,0
303184717,constructions,26336,28840,0,0,0,0,0,0
303184717,installations_techniques_materiel_et_outillage_industriels,0,5751,0,0,0,0,0,0
303184717,autres_immobilisations_corporelles,2318,2932,0,0,0,0,0,0
303184717,prets,122749,122749,0,0,0,0,0,0
303184717,autres_immobilisations_financieres,8452,8452,0,0,0,0,0,0
303184717,total_i_immobilisations,159855,168724,0,0,0,0,0,0
303184717,clients_et_comptes_rattaches,2382,2407,0,0,0,0,0,0
303184717,autres_creances,44756,25201,0,0,0,0,0,0
303184717,disponibilites,797,3302,0,0,0,0,0,0
303184717,charges_constatees_davance,3728,3728,0,0,0,0,0,0
303184717,total_ii_actif_circulant,51663,34638,0,0,0,0,0,0
303184717,total_general_actif,211518,203362,0,0,0,0,0,0
303184717,capital_social_ou_individuel,7622,7622,0,0,0,0,0,0
303184717,reserve_legale,762,762,0,0,0,0,0,0
303184717,report_a_nouveau,34306,60756,0,0,0,0,0,0
303184717,resultat_de_lexercice_benefice_ou_perte,26832,-13162,0,0,0,0,0,0
303184717,total_i_capital_social,69522,55978,0,0,0,0,0,0
303184717,emprunts_et_dettes_aupres_des_etablissements_de_credit,21090,29303,0,0,0,0,0,0
303184717,emprunts_et_dettes_financieres_divers,13500,24163,0,0,0,0,0,0
303184717,dettes_fournisseurs_et_comptes_rattaches,64256,36040,0,0,0,0,0,0
303184717,dettes_fiscales_et_sociales,43150,56959,0,0,0,0,0,0
303184717,total_iv_dettes,141996,147384,0,0,0,0,0,0
303184717,total_general_passif,211518,203362,0,0,0,0,0,0
303184717,autres_dettes,0,919,0,0,0,0,0,0
303184717,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,3656,0,0,0,0,0,0
840340152,concessions_brevets_et_droits_similaires,0,0,68750,0,0,0,0,0
840340152,installations_techniques_materiel_et_outillage_industriels,0,0,1688,0,0,0,0,0
840340152,autres_immobilisations_corporelles,0,0,49895,0,0,0,0,0
840340152,autres_immobilisations_financieres,0,0,14086,0,0,0,0,0
840340152,total_i_immobilisations,0,0,134419,0,0,0,0,0
840340152,clients_et_comptes_rattaches,0,0,21367,0,0,0,0,0
840340152,autres_creances,0,0,33266,0,0,0,0,0
840340152,disponibilites,0,0,70262,0,0,0,0,0
840340152,charges_constatees_davance,0,0,15091,0,0,0,0,0
840340152,total_ii_actif_circulant,0,0,139986,0,0,0,0,0
840340152,total_general_actif,0,0,274405,0,0,0,0,0
840340152,capital_social_ou_individuel,0,0,25000,0,0,0,0,0
840340152,report_a_nouveau,0,0,-27313,0,0,0,0,0
840340152,resultat_de_lexercice_benefice_ou_perte,0,0,20828,0,0,0,0,0
840340152,provisions_reglementees,0,0,29170,0,0,0,0,0
840340152,total_i_capital_social,0,0,47684,0,0,0,0,0
840340152,emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,183681,0,0,0,0,0
840340152,emprunts_et_dettes_financieres_divers,0,0,7470,0,0,0,0,0
840340152,dettes_fournisseurs_et_comptes_rattaches,0,0,22716,0,0,0,0,0
840340152,dettes_fiscales_et_sociales,0,0,12853,0,0,0,0,0
840340152,total_iv_dettes,0,0,226720,0,0,0,0,0
840340152,total_general_passif,0,0,274405,0,0,0,0,0
840340152,dettes_et_produits_constates_davance_a_moins_dun_an,0,0,82448,0,0,0,0,0
537517575,concessions_brevets_et_droits_similaires,0,0,0,0,0,0,0,0
537517575,fonds_commercial,1900,0,0,0,0,0,0,0
537517575,installations_techniques_materiel_et_outillage_industriels,3130,0,0,0,0,0,0,0
537517575,autres_immobilisations_corporelles,98456,0,0,0,0,0,0,0
537517575,immobilisations_en_cours,10328,0,0,0,0,0,0,0
537517575,autres_participations,240,0,0,0,0,0,0,0
537517575,autres_titres_immobilises,0,0,0,0,0,0,0,0
537517575,autres_immobilisations_financieres,640,0,0,0,0,0,0,0
537517575,total_i_immobilisations,114694,0,0,0,0,0,0,0
537517575,marchandises,11166,0,0,0,0,0,0,0
537517575,avances_et_acomptes_verses_sur_commandes,0,0,0,0,0,0,0,0
537517575,clients_et_comptes_rattaches,2479,0,0,0,0,0,0,0
537517575,autres_creances,49964,0,0,0,0,0,0,0
537517575,disponibilites,271405,0,0,0,0,0,0,0
537517575,charges_constatees_davance,28952,0,0,0,0,0,0,0
537517575,total_ii_actif_circulant,363966,0,0,0,0,0,0,0
537517575,total_general_actif,478660,0,0,0,0,0,0,0
537517575,capital_social_ou_individuel,100000,0,0,0,0,0,0,0
537517575,reserve_legale,671,0,0,0,0,0,0,0
537517575,report_a_nouveau,-156588,0,0,0,0,0,0,0
537517575,resultat_de_lexercice_benefice_ou_perte,115317,0,0,0,0,0,0,0
537517575,total_i_capital_social,59400,0,0,0,0,0,0,0
537517575,emprunts_et_dettes_aupres_des_etablissements_de_credit,280692,0,0,0,0,0,0,0
537517575,emprunts_et_dettes_financieres_divers,55941,0,0,0,0,0,0,0
537517575,dettes_fournisseurs_et_comptes_rattaches,45756,0,0,0,0,0,0,0
537517575,dettes_fiscales_et_sociales,36819,0,0,0,0,0,0,0
537517575,autres_dettes,51,0,0,0,0,0,0,0
537517575,total_iv_dettes,419260,0,0,0,0,0,0,0
537517575,total_general_passif,478660,0,0,0,0,0,0,0
537517575,dettes_et_produits_constates_davance_a_moins_dun_an,213559,0,0,0,0,0,0,0
537517575,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,314,0,0,0,0,0,0,0
754059459,immobilisations_incorporelles_autres,8000,0,0,0,0,0,0,0
754059459,immobilisations_corporelles,262409,0,0,0,0,0,0,0
754059459,immobilisations_financieres,7525,0,0,0,0,0,0,0
754059459,total_actif_immobilise,277935,0,0,0,0,0,0,0
754059459,stock_marchandises,18815,0,0,0,0,0,0,0
754059459,creances_autres,36253,0,0,0,0,0,0,0
754059459,disponibilites,13395,0,0,0,0,0,0,0
754059459,charges_constatees_davance,2604,0,0,0,0,0,0,0
754059459,total_actif_circulant_charges_constatees_davance,71067,0,0,0,0,0,0,0
754059459,total_general_actif,349002,0,0,0,0,0,0,0
754059459,capital_social_ou_individuel,70000,0,0,0,0,0,0,0
754059459,report_a_nouveau,-533239,0,0,0,0,0,0,0
754059459,resultat_de_lexercice,-54223,0,0,0,0,0,0,0
754059459,total_des_capitaux_propres_total_i,-517461,0,0,0,0,0,0,0
754059459,fournisseurs_et_comptes_rattaches,74831,0,0,0,0,0,0,0
754059459,autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
754059459,autres_dettes,17288,0,0,0,0,0,0,0
754059459,produits_constates_davance,774344,0,0,0,0,0,0,0
754059459,total_des_dettes,866463,0,0,0,0,0,0,0
754059459,total_general_passif,349002,0,0,0,0,0,0,0
820803575,immobilisations_corporelles,0,0,0,0,0,0,869,0
820803575,total_actif_immobilise,0,0,0,0,0,0,869,0
820803575,creances_clients_et_comptes_rattaches,0,0,0,0,0,0,5687,0
820803575,total_actif_circulant_charges_constatees_davance,0,0,0,0,0,0,5687,0
820803575,total_general_actif,0,0,0,0,0,0,6556,0
820803575,capital_social_ou_individuel,0,0,0,0,0,0,6000,0
820803575,total_des_capitaux_propres_total_i,0,0,0,0,0,0,6000,0
820803575,fournisseurs_et_comptes_rattaches,0,0,0,0,0,0,-214,0
820803575,autres_dettes,0,0,0,0,0,0,14462,0
820803575,total_des_dettes,0,0,0,0,0,0,14248,0
820803575,total_general_passif,0,0,0,0,0,0,20248,0
533001244,concessions_brevets_et_droits_similaires,10798,9000,0,0,9000,0,0,9000
533001244,fonds_commercial,2480,2480,0,0,2480,0,0,2480
533001244,installations_techniques_materiel_et_outillage_industriels,32738,26315,0,0,16203,0,0,26882
533001244,autres_immobilisations_corporelles,587835,636784,0,0,319719,0,0,328708
533001244,immobilisations_en_cours,0,32733,0,0,47039,0,0,0
533001244,autres_immobilisations_financieres,21035,21035,0,0,25084,0,0,25049
533001244,total_i_immobilisations,654887,728348,0,0,419525,0,0,392119
533001244,matieres_premieres_approvisionnements,9496,4057,0,0,0,0,0,0
533001244,marchandises,3747,3070,0,0,9851,0,0,4535
533001244,clients_et_comptes_rattaches,43725,37699,0,0,27288,0,0,12666
533001244,autres_creances,40056,21671,0,0,49186,0,0,51450
533001244,valeurs_mobilieres_de_placement,22815,22815,0,0,22500,0,0,22500
533001244,disponibilites,1132913,811866,0,0,319440,0,0,397464
533001244,charges_constatees_davance,7893,6782,0,0,10232,0,0,2178
533001244,total_ii_actif_circulant,1260646,907960,0,0,438497,0,0,490793
533001244,total_general_actif,1915533,1636308,0,0,858022,0,0,882912
533001244,capital_social_ou_individuel,15000,15000,0,0,15000,0,0,15000
533001244,reserve_legale,1500,1500,0,0,1500,0,0,1500
533001244,report_a_nouveau,693788,337395,0,0,356305,0,0,200106
533001244,resultat_de_lexercice_benefice_ou_perte,364014,356392,0,0,63989,0,0,46954
533001244,total_i_capital_social,1074302,710288,0,0,436794,0,0,263560
533001244,emprunts_et_dettes_aupres_des_etablissements_de_credit,433956,541752,0,0,114243,0,0,205371
533001244,emprunts_et_dettes_financieres_divers,154131,156151,0,0,117477,0,0,229885
533001244,dettes_fournisseurs_et_comptes_rattaches,114267,129139,0,0,124681,0,0,126552
533001244,dettes_fiscales_et_sociales,113393,84368,0,0,56516,0,0,55639
533001244,autres_dettes,25484,14610,0,0,8311,0,0,1656
533001244,total_iv_dettes,841231,926020,0,0,421228,0,0,619352
533001244,total_general_passif,1915533,1636308,0,0,858022,0,0,882912
533001244,dettes_et_produits_constates_davance_a_moins_dun_an,503911,492814,0,0,350121,0,0,508337
533001244,concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,307,283,0,0,256,0,0,200
533001244,emprunts_obligataires_convertibles,0,0,0,0,0,0,0,248
809102452,constructions,11234,15892,20550,25208,29866,34524,0,0
809102452,autres_immobilisations_corporelles,4407,9929,15451,19583,26587,9971,0,0
809102452,autres_immobilisations_financieres,24326,23752,23827,23397,22837,22340,0,0
809102452,total_i_immobilisations,39966,49572,59828,68188,79290,66835,0,0
809102452,matieres_premieres_approvisionnements,2621,2260,1813,861,4351,225,0,0
809102452,marchandises,3243,1900,2838,3238,3327,3490,0,0
809102452,avances_et_acomptes_verses_sur_commandes,0,0,8,2087,1470,1470,0,0
809102452,clients_et_comptes_rattaches,7002,7104,17504,16239,6587,13760,0,0
809102452,autres_creances,49386,41882,88885,18334,30394,30241,0,0
809102452,disponibilites,23208,47426,44025,38192,49577,49859,0,0
809102452,charges_constatees_davance,27711,59844,42513,88052,93400,99142,0,0
809102452,total_ii_actif_circulant,113171,160415,197585,167004,189105,198187,0,0
809102452,total_general_actif,153137,209987,257414,235191,268395,265022,0,0
809102452,capital_social_ou_individuel,10000,10000,10000,10000,10000,10000,0,0
809102452,reserves_reglementees,91036,91036,91036,91036,91036,91036,0,0
809102452,report_a_nouveau,-154990,-150210,-92413,-81242,-38991,-38995,0,0
809102452,resultat_de_lexercice_benefice_ou_perte,-40425,-4779,-57798,-11171,-42251,4,0,0
809102452,total_i_capital_social,-94379,-53954,-49174,8624,19794,62045,0,0
809102452,emprunts_et_dettes_financieres_divers,186486,185747,200747,138747,143747,73747,0,0
809102452,dettes_fournisseurs_et_comptes_rattaches,22438,43352,58555,56788,58306,55071,0,0
809102452,dettes_fiscales_et_sociales,36772,33371,47286,27721,38468,68879,0,0
809102452,total_iv_dettes,245695,262469,306588,226568,248601,202977,0,0
809102452,total_general_passif,153137,209987,257414,235191,268395,265022,0,0
809102452,dettes_et_produits_constates_davance_a_moins_dun_an,242768,256692,306588,226569,248601,202977,0,0
809102452,produits_constates_davance,0,0,0,3311,8080,5280,0,0
809102452,ecarts_de_reevaluation,0,0,0,4,0,0,0,0
809102452,concessions_brevets_et_droits_similaires,0,0,0,0,0,0,0,0
809102452,emprunts_participatifs,0,0,0,0,0,0,0,0
809102452,provisions_pour_risques,1821,1471,0,0,0,0,0,0
809102452,total_iii_provisions,1821,1471,0,0,0,0,0,0
482018470,immobilisations_corporelles,0,0,0,0,0,0,34898,0
482018470,total_actif_immobilise,0,0,0,0,0,0,34898,0
482018470,creances_clients_et_comptes_rattaches,0,0,0,0,0,0,4180,0
482018470,creances_autres,0,0,0,0,0,0,1560,0
482018470,disponibilites,0,0,0,0,0,0,10581,0
482018470,charges_constatees_davance,0,0,0,0,0,0,1218,0
482018470,total_actif_circulant_charges_constatees_davance,0,0,0,0,0,0,17539,0
482018470,total_general_actif,0,0,0,0,0,0,52437,0
482018470,capital_social_ou_individuel,0,0,0,0,0,0,4000,0
482018470,reserve_legale,0,0,0,0,0,0,400,0
482018470,autres_reserves,0,0,0,0,0,0,17880,0
482018470,report_a_nouveau,0,0,0,0,0,0,-6643,0
