SIREN,Libellé,2023,2022,2021,2020,2019,2018,2017,2016
501676167,interets_et_charges_assimilees,41432,17970,12777,-362,4884,0,3340,150
501676167,total_des_charges_financieres_vi,41432,17970,12777,8382,4884,0,3340,150
501676167,resultat_financier_v_vi,-41432,-17970,-12777,-8382,-4884,0,-3340,-150
501676167,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,-496578,-548057,-240102,-105396,-149644,0,-276171,-9196
501676167,produits_exceptionnels_sur_operations_de_gestion,0,0,55,629,0,0,0,0
501676167,produits_exceptionnels_sur_operations_en_capital,0,0,0,1000,0,0,1627,0
501676167,total_des_produits_exceptionnels_vii,0,0,55,1629,0,0,1627,0
501676167,charges_exceptionnelles_sur_operations_de_gestion,3008,1394,1333,3690,446,0,1636,36
501676167,total_des_charges_exceptionnelles_viii,5823,1394,1333,3690,865,0,1636,36
501676167,resultat_exceptionnel_vii_viii,-5823,-1394,-1278,-2061,-865,0,-8,-36
501676167,total_des_produits_i_iii_v_vii,629470,826120,1078728,930975,739779,0,574830,371179
501676167,total_des_charges_ii_iv_vi_viii_ix_x,1131871,1332706,1320109,1038433,890290,0,851009,380412
501676167,benefice_ou_perte_total_des_produits_total_des_charges,-502401,-506586,-241380,-107458,-150510,0,-276179,-9232
501676167,charges_exceptionnelles_sur_operations_en_capital,2815,0,0,0,418,0,0,0
501676167,impots_sur_les_benefices,0,-42865,0,0,0,0,0,0
501676167,perte_supportee_ou_benefice_transfere_iv,0,1,0,0,0,0,0,0
485133706,production_vendue_services,0,0,0,0,0,0,331828,348558
485133706,chiffres_daffaires_nets,0,0,0,0,0,0,331828,348558
485133706,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,0,0,0,2221,1991
485133706,autres_produits,0,0,0,0,0,0,206,1
485133706,total_des_produits_dexploitation_i,0,0,0,0,0,0,334255,350550
485133706,achats_de_matieres_premieres_et_autres_approvisionnements,0,0,0,0,0,0,34356,36030
485133706,variation_de_stock_matieres_premieres_et_approvisionnements,0,0,0,0,0,0,-1927,-1270
485133706,autres_achats_et_charges_externes,0,0,0,0,0,0,84643,101172
485133706,impots_taxes_et_versements_assimiles,0,0,0,0,0,0,1993,2488
485133706,salaires_et_traitements,0,0,0,0,0,0,169812,167461
485133706,charges_sociales,0,0,0,0,0,0,18776,15298
485133706,dot_dexploit_dotations_aux_amortissements,0,0,0,0,0,0,3007,8520
485133706,autres_charges,0,0,0,0,0,0,738,2
485133706,total_des_charges_dexploitation_ii,0,0,0,0,0,0,311397,329702
485133706,resultat_dexploitation_i_ii,0,0,0,0,0,0,22858,20849
485133706,interets_et_charges_assimilees,0,0,0,0,0,0,133,542
485133706,differences_negatives_de_change,0,0,0,0,0,0,0,18
485133706,total_des_charges_financieres_vi,0,0,0,0,0,0,133,560
485133706,resultat_financier_v_vi,0,0,0,0,0,0,-133,-560
485133706,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,0,0,0,22725,20289
485133706,produits_exceptionnels_sur_operations_de_gestion,0,0,0,0,0,0,0,252
485133706,produits_exceptionnels_sur_operations_en_capital,0,0,0,0,0,0,0,24000
485133706,total_des_produits_exceptionnels_vii,0,0,0,0,0,0,0,24252
485133706,charges_exceptionnelles_sur_operations_de_gestion,0,0,0,0,0,0,0,535
485133706,charges_exceptionnelles_sur_operations_en_capital,0,0,0,0,0,0,0,24843
485133706,total_des_charges_exceptionnelles_viii,0,0,0,0,0,0,0,25378
485133706,resultat_exceptionnel_vii_viii,0,0,0,0,0,0,0,-1126
485133706,impots_sur_les_benefices,0,0,0,0,0,0,2939,2581
485133706,total_des_produits_i_iii_v_vii,0,0,0,0,0,0,334255,374803
485133706,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,0,0,0,314469,358221
485133706,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,0,0,0,19786,16582
402194484,ventes_de_marchandises,0,186620,62675,123348,169395,172617,150778,153258
402194484,chiffres_daffaires_nets,0,186620,62675,123348,169395,172617,150778,153258
402194484,autres_produits,0,4,2,8,2,2,0,14
402194484,total_des_produits_dexploitation_i,0,186624,148198,178779,170284,172654,154675,153273
402194484,achats_de_marchandises_y_compris_droits_de_douane,0,61316,35635,49116,43028,32234,27214,30661
402194484,variation_de_stock_marchandises,0,3802,-1680,908,6559,211,0,-150
402194484,autres_achats_et_charges_externes,0,75094,92107,75527,78490,77124,93683,91943
402194484,impots_taxes_et_versements_assimiles,0,1310,1097,1162,1533,1009,1946,1391
402194484,salaires_et_traitements,0,13010,3337,4593,8188,13562,27834,19378
402194484,charges_sociales,0,10250,7170,301,2146,3363,7193,2001
402194484,dot_dexploit_dotations_aux_amortissements,0,22270,19739,17048,17935,18059,16173,17213
402194484,autres_charges,0,13271,3875,4884,8813,7252,7120,6533
402194484,total_des_charges_dexploitation_ii,0,203628,164329,154574,166691,152814,181161,168969
402194484,resultat_dexploitation_i_ii,0,-17004,-16131,24205,3593,19841,-26486,-15696
402194484,interets_et_charges_assimilees,0,1031,1038,1056,1840,1505,1358,795
402194484,total_des_charges_financieres_vi,0,1031,1038,1056,1840,1505,1358,795
402194484,resultat_financier_v_vi,0,-1031,-1038,-1056,-1840,-1505,-1358,-795
402194484,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,-18035,-17169,23149,1753,18336,-27844,-16492
402194484,charges_exceptionnelles_sur_operations_de_gestion,0,11,45,0,107,0,8553,8553
402194484,total_des_charges_exceptionnelles_viii,0,8034,45,0,107,0,11951,8553
402194484,resultat_exceptionnel_vii_viii,0,-7208,-45,0,-107,0,-11201,-8553
402194484,total_des_produits_i_iii_v_vii,0,187450,148198,178779,170284,172654,155425,153273
402194484,total_des_charges_ii_iv_vi_viii_ix_x,0,212693,165412,155630,168638,154319,194471,178318
402194484,benefice_ou_perte_total_des_produits_total_des_charges,0,-25243,-17214,23149,1646,18336,-39046,-25045
402194484,subventions_dexploitation,0,0,85521,54000,0,0,0,0
402194484,achats_de_matieres_premieres_et_autres_approvisionnements,0,3306,3050,1036,0,0,0,0
402194484,produits_exceptionnels_sur_operations_de_gestion,0,826,0,0,0,0,0,0
402194484,total_des_produits_exceptionnels_vii,0,826,0,0,0,0,750,0
402194484,charges_exceptionnelles_sur_operations_en_capital,0,8023,0,0,0,0,3398,0
402194484,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,1423,888,35,3897,0
402194484,produits_exceptionnels_sur_operations_en_capital,0,0,0,0,0,0,750,0
817391238,ventes_de_marchandises,15046,14913,11177,0,42454,490900,0,0
817391238,production_vendue_services,1338520,1229151,793987,0,1256214,545854,0,0
817391238,chiffres_daffaires_nets,1353566,1244065,805165,0,1298668,1036753,0,0
817391238,reprises_sur_amortissements_et_provisions_transfert_de_charges,20376,18875,101008,0,22766,21237,0,0
817391238,autres_produits,24,117,87,0,682,295,0,0
817391238,total_des_produits_dexploitation_i,1373966,1263057,1034446,0,1322116,1066916,0,0
817391238,achats_de_marchandises_y_compris_droits_de_douane,7627,10623,9474,0,23577,72907,0,0
817391238,variation_de_stock_marchandises,-81,-539,22,0,3047,1788,0,0
817391238,achats_de_matieres_premieres_et_autres_approvisionnements,224336,206417,118268,0,196319,112506,0,0
817391238,variation_de_stock_matieres_premieres_et_approvisionnements,0,2658,-7450,0,2977,351,0,0
817391238,autres_achats_et_charges_externes,498554,470952,361512,0,299172,361639,0,0
817391238,impots_taxes_et_versements_assimiles,12834,13966,11667,0,6467,8446,0,0
817391238,salaires_et_traitements,427849,396422,335389,0,390129,321275,0,0
817391238,charges_sociales,95982,96999,75983,0,119852,88387,0,0
817391238,dot_dexploit_dotations_aux_amortissements,88391,85849,88241,0,87469,78209,0,0
817391238,autres_charges,2493,3154,971,0,132567,30,0,0
817391238,total_des_charges_dexploitation_ii,1357985,1286501,994077,0,1261576,1045538,0,0
817391238,resultat_dexploitation_i_ii,15981,-23444,40369,0,60539,21378,0,0
817391238,produits_financiers_de_participations,101,98,0,0,0,0,0,0
817391238,autres_interets_et_produits_assimiles,389,219,42,0,1,1,0,0
817391238,total_des_produits_financiers_v,490,316,42,0,1,1,0,0
817391238,interets_et_charges_assimilees,16121,17891,18510,0,19282,22755,0,0
817391238,total_des_charges_financieres_vi,16121,17891,18510,0,19282,22755,0,0
817391238,resultat_financier_v_vi,-15632,-17575,-18468,0,-19281,-22754,0,0
817391238,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,350,-41019,21900,0,41258,-1376,0,0
817391238,produits_exceptionnels_sur_operations_de_gestion,6648,14050,0,0,2300,7656,0,0
817391238,produits_exceptionnels_sur_operations_en_capital,508,0,0,0,0,0,0,0
817391238,total_des_produits_exceptionnels_vii,7156,14050,16334,0,2300,7656,0,0
817391238,charges_exceptionnelles_sur_operations_de_gestion,5858,0,260,0,0,5127,0,0
817391238,dotations_exceptionnelles_aux_amortissements_et_provisions,765,0,0,0,0,0,0,0
817391238,total_des_charges_exceptionnelles_viii,6623,0,3992,0,0,5127,0,0
817391238,resultat_exceptionnel_vii_viii,533,14050,12342,0,2300,2529,0,0
817391238,total_des_produits_i_iii_v_vii,1381611,1277423,1050821,0,1324416,1074574,0,0
817391238,total_des_charges_ii_iv_vi_viii_ix_x,1380728,1304392,1012527,0,1277224,1073420,0,0
817391238,benefice_ou_perte_total_des_produits_total_des_charges,883,-26970,38294,0,47193,1154,0,0
817391238,production_immobilisee,0,0,0,0,0,8631,0,0
817391238,impots_sur_les_benefices,0,0,-4052,0,-3635,0,0,0
817391238,subventions_dexploitation,0,0,128187,0,0,0,0,0
817391238,perte_supportee_ou_benefice_transfere_iv,0,1,0,0,0,0,0,0
817391238,reprises_sur_provisions_et_transferts_de_charges,0,0,16334,0,0,0,0,0
817391238,charges_exceptionnelles_sur_operations_en_capital,0,0,3732,0,0,0,0,0
529152100,effectif_moyen_du_personnel,4,0,0,0,0,0,0,0
840873558,ventes_de_marchandises_france,0,468417,240438,262256,133817,0,0,0
840873558,autres_produits,0,2713,5775,2505,555,0,0,0
840873558,total_des_produits_dexploitation_hors_tva,0,481164,322113,274198,134373,0,0,0
840873558,achats_de_marchandises_y_compris_droits_de_douane,0,30776,16482,13544,9437,0,0,0
840873558,variation_de_stock_marchandises,0,143,-874,497,-1550,0,0,0
840873558,achats_de_matieres_premieres_et_autres_approvisionnements,0,13642,9464,9773,5966,0,0,0
840873558,variation_de_stock_matieres_premieres_et_approvisionnement,0,-7084,2469,-2937,-1267,0,0,0
840873558,autres_charges_externes,0,215253,218641,154401,174409,0,0,0
840873558,impots_taxes_et_versements_assimiles,0,5414,7534,5724,601,0,0,0
840873558,remunerations_du_personnel,0,105931,48938,68880,28769,0,0,0
840873558,charges_sociales,0,16760,8399,14862,4018,0,0,0
840873558,dotations_aux_amortissements,0,41093,50395,37322,28283,0,0,0
840873558,autres_charges,0,1,1,71,134,0,0,0
840873558,total_des_charges_dexploitation,0,421930,361450,302139,248799,0,0,0
840873558,resultat_dexploitation,0,59233,-39338,-27940,-114426,0,0,0
840873558,charges_financieres,0,6666,7265,4922,5645,0,0,0
840873558,benefice_ou_perte,0,53481,-53312,-29170,-120072,0,0,0
840873558,montant_de_la_tva_collectee,0,47675,0,34620,24967,0,0,0
840873558,montant_de_la_tva_deductible_sur_biens_et_services,0,41913,0,28591,35403,0,0,0
840873558,subventions_dexploitation_recues,0,10033,75899,9438,0,0,0,0
840873558,dont_taxe_professionnelle,0,3051,6167,4832,0,0,0,0
840873558,produits_exceptionnels,0,555,0,2543,0,0,0,0
840873558,charges_exceptionnelles,0,886,6745,740,0,0,0,0
840873558,impots_sur_les_benefices,0,-1229,0,-1889,0,0,0,0
840873558,produits_financiers,0,15,36,0,0,0,0,0
840873558,effectif_moyen_du_personnel,0,2,2,0,0,0,0,0
483005831,production_vendue_services,0,0,0,72932,124337,0,0,0
483005831,chiffres_daffaires_nets,0,0,0,72932,124337,0,0,0
483005831,subventions_dexploitation,0,0,0,10113,0,0,0,0
483005831,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,7669,0,0,0,0
483005831,autres_produits,0,0,0,2,9,0,0,0
483005831,total_des_produits_dexploitation_i,0,0,0,90715,124347,0,0,0
483005831,achats_de_matieres_premieres_et_autres_approvisionnements,0,0,0,7930,15222,0,0,0
483005831,variation_de_stock_matieres_premieres_et_approvisionnements,0,0,0,400,-300,0,0,0
483005831,autres_achats_et_charges_externes,0,0,0,46411,64506,0,0,0
483005831,impots_taxes_et_versements_assimiles,0,0,0,517,1208,0,0,0
483005831,salaires_et_traitements,0,0,0,28972,34645,0,0,0
483005831,charges_sociales,0,0,0,599,-235,0,0,0
483005831,dot_dexploit_dotations_aux_amortissements,0,0,0,3426,2963,0,0,0
483005831,autres_charges,0,0,0,23,1742,0,0,0
483005831,total_des_charges_dexploitation_ii,0,0,0,88279,119751,0,0,0
483005831,resultat_dexploitation_i_ii,0,0,0,2436,4596,0,0,0
483005831,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,2436,4596,0,0,0
483005831,charges_exceptionnelles_sur_operations_de_gestion,0,0,0,1546,1990,0,0,0
483005831,total_des_charges_exceptionnelles_viii,0,0,0,1546,1990,0,0,0
483005831,resultat_exceptionnel_vii_viii,0,0,0,-1546,-1990,0,0,0
483005831,impots_sur_les_benefices,0,0,0,0,-600,0,0,0
483005831,total_des_produits_i_iii_v_vii,0,0,0,90715,124347,0,0,0
483005831,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,89825,121141,0,0,0
483005831,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,890,3206,0,0,0
512797887,ventes_de_marchandises,89592,72472,0,42712,80607,88875,98938,99895
512797887,production_vendue_biens,0,0,0,2407462,4431957,-553,-862,-991
512797887,production_vendue_services,5506697,4837551,0,0,0,3925234,4190409,4169300
512797887,chiffres_daffaires_nets,5596289,4910022,0,2450174,4512564,4013555,4288484,4268204
512797887,reprises_sur_amortissements_et_provisions_transfert_de_charges,27112,9997,0,0,0,276134,200346,207370
512797887,autres_produits,1446,1721,0,49712,31238,667,24,253
512797887,total_des_produits_dexploitation_i,5674221,4939240,0,2505219,4543802,4290356,4488855,4475827
512797887,achats_de_marchandises_y_compris_droits_de_douane,55404,38559,0,28852,53251,46797,69559,57874
512797887,variation_de_stock_marchandises,-5659,11506,0,-2681,1510,-1784,14575,-14477
512797887,achats_de_matieres_premieres_et_autres_approvisionnements,127000,112448,0,56469,97039,60586,60387,58800
512797887,variation_de_stock_matieres_premieres_et_approvisionnements,-1066,-1117,0,741,2423,2255,-3007,15
512797887,autres_achats_et_charges_externes,3134192,2706978,0,1886820,2505019,2226762,2143121,2100776
512797887,impots_taxes_et_versements_assimiles,56024,61482,0,37556,83389,51631,19616,93394
512797887,salaires_et_traitements,681136,632442,0,386360,558068,605569,547863,528887
512797887,charges_sociales,223121,190193,0,109977,179401,177860,157930,162420
512797887,dot_dexploit_dotations_aux_amortissements,111951,108406,0,95934,0,81399,70782,59851
512797887,dot_dexploit_pour_risques_et_charges_dotations_aux_provisions,0,0,0,0,0,2000,217174,185018
512797887,autres_charges,9529,9300,0,2610,2550,2259,1522,1575
512797887,total_des_charges_dexploitation_ii,4391632,3870197,0,2602637,3569644,3255335,3299525,3234133
512797887,resultat_dexploitation_i_ii,1282589,1069043,0,-97419,974159,1035021,1189329,1241693
512797887,autres_interets_et_produits_assimiles,271617,43254,0,0,0,3973,3806,11595
512797887,total_des_produits_financiers_v,271617,43254,0,20229,20216,3973,3806,11595
512797887,interets_et_charges_assimilees,121128,23360,0,0,0,0,111,65
512797887,total_des_charges_financieres_vi,121128,23360,0,4199,0,0,111,65
512797887,resultat_financier_v_vi,150489,19895,0,16030,20216,3973,3694,11531
512797887,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,1433078,1088938,0,-81389,994375,1038994,1193024,1253223
512797887,produits_exceptionnels_sur_operations_de_gestion,0,3900,0,0,0,16367,7421,8703
512797887,produits_exceptionnels_sur_operations_en_capital,1200,0,0,0,0,0,2083,0
512797887,total_des_produits_exceptionnels_vii,1200,3900,0,67224,0,16367,9505,8703
512797887,charges_exceptionnelles_sur_operations_de_gestion,69989,1352,0,0,0,576768,836,122
512797887,charges_exceptionnelles_sur_operations_en_capital,0,0,0,0,0,0,4940,0
512797887,dotations_exceptionnelles_aux_amortissements_et_provisions,0,13972,0,0,0,3328,2191,702
512797887,total_des_charges_exceptionnelles_viii,69989,15324,0,9016,31475,580096,7968,824
512797887,resultat_exceptionnel_vii_viii,-68789,-11424,0,58207,-31475,-563728,1536,7878
512797887,impots_sur_les_benefices,341073,268421,0,0,283685,124240,382317,410941
512797887,total_des_produits_i_iii_v_vii,5947038,4986395,0,2592672,4564018,4310696,4502166,4496125
512797887,total_des_charges_ii_iv_vi_viii_ix_x,4923822,4177302,0,2615852,3884804,3959671,3689922,3645965
512797887,benefice_ou_perte_total_des_produits_total_des_charges,1023216,809093,0,-23182,679214,351026,812244,850160
512797887,subventions_dexploitation,49374,17500,0,5333,0,0,0,0
512797887,dot_dexploit_sur_actif_circulant_dotations_aux_provisions,0,0,0,0,0,0,0,-5
512797887,dot_dexploit_dotations_aux_provisions,0,0,0,0,86994,0,0,0
512797887,reprises_sur_provisions_et_transferts_de_charges,0,0,0,0,0,0,0,0
840711550,ventes_de_marchandises,0,6004,8250,0,0,0,0,0
840711550,production_vendue_services,567901,662937,861274,564545,198436,3530,0,0
840711550,chiffres_daffaires_nets,567901,668941,869523,564545,198436,3530,0,0
840711550,subventions_dexploitation,11000,5333,7333,0,0,0,0,0
840711550,reprises_sur_amortissements_et_provisions_transfert_de_charges,12927,4782,29897,20638,5221,0,0,0
840711550,autres_produits,7,742,6,91,335,1,0,0
840711550,total_des_produits_dexploitation_i,591835,679798,906759,585274,203991,3531,0,0
840711550,variation_de_stock_marchandises,0,6004,8250,17010,-100144,0,0,0
840711550,autres_achats_et_charges_externes,336094,399345,668949,426327,204252,25298,0,0
840711550,impots_taxes_et_versements_assimiles,4385,4473,6442,3822,1350,0,0,0
840711550,salaires_et_traitements,135092,89609,122924,92988,44571,0,0,0
840711550,charges_sociales,36612,23425,19233,12390,10392,0,0,0
840711550,dot_dexploit_dotations_aux_amortissements,62471,44612,12220,291,0,0,0,0
840711550,autres_charges,12,144,36,7,904,0,0,0
840711550,total_des_charges_dexploitation_ii,574843,567612,838053,552835,261469,25298,0,0
840711550,resultat_dexploitation_i_ii,16992,112186,68706,32440,-57477,-21767,0,0
840711550,produits_financiers_de_participations,282143,182451,97408,10059,8733,0,0,0
840711550,autres_interets_et_produits_assimiles,0,3075,0,0,0,0,0,0
840711550,reprises_sur_provisions_et_transferts_de_charges,0,0,30800,0,0,0,0,0
840711550,total_des_produits_financiers_v,282143,185526,128208,10059,8733,0,0,0
840711550,dotations_financieres_sur_amortissements_et_provisions,0,51000,87600,30800,0,0,0,0
840711550,interets_et_charges_assimilees,66390,33067,28057,18864,10122,0,0,0
840711550,total_des_charges_financieres_vi,66390,84067,115657,49664,10122,0,0,0
840711550,resultat_financier_v_vi,215753,101459,12551,-39605,-1389,0,0,0
840711550,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,232745,213645,81257,-7166,-58866,-21767,0,0
840711550,dotations_exceptionnelles_aux_amortissements_et_provisions,2060,2060,2060,2060,1717,0,0,0
840711550,total_des_charges_exceptionnelles_viii,2060,2060,2060,2060,1717,0,0,0
840711550,resultat_exceptionnel_vii_viii,-2060,-2060,-2060,-2060,-1717,0,0,0
840711550,impots_sur_les_benefices,-9798,13498,61,-136,0,0,0,0
840711550,total_des_produits_i_iii_v_vii,873978,865324,1034967,595333,212724,3531,0,0
840711550,total_des_charges_ii_iv_vi_viii_ix_x,633494,667237,955831,604423,273308,25298,0,0
840711550,benefice_ou_perte_total_des_produits_total_des_charges,240483,198087,79136,-9090,-60583,-21767,0,0
840711550,achats_de_marchandises_y_compris_droits_de_douane,176,0,0,0,100144,0,0,0
321253015,ventes_de_marchandises,784762,0,0,0,0,772192,778301,0
321253015,chiffres_daffaires_nets,784762,0,0,0,0,772192,778301,0
321253015,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,0,0,3600,4963,0
321253015,autres_produits,41,0,0,0,0,52,48,0
321253015,total_des_produits_dexploitation_i,784803,0,0,0,0,775845,783312,0
321253015,achats_de_marchandises_y_compris_droits_de_douane,135005,0,0,0,0,123999,133663,0
321253015,variation_de_stock_marchandises,4382,0,0,0,0,2204,828,0
321253015,autres_achats_et_charges_externes,275669,0,0,0,0,168608,168785,0
321253015,impots_taxes_et_versements_assimiles,5380,0,0,0,0,6724,4968,0
321253015,salaires_et_traitements,240978,0,0,0,0,239196,227863,0
321253015,charges_sociales,93448,0,0,0,0,90050,88222,0
321253015,dot_dexploit_dotations_aux_amortissements,14853,0,0,0,0,26372,28831,0
321253015,autres_charges,32654,0,0,0,0,30328,28699,0
321253015,total_des_charges_dexploitation_ii,802370,0,0,0,0,687480,681858,0
321253015,resultat_dexploitation_i_ii,-17567,0,0,0,0,88365,101454,0
321253015,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,-17567,0,0,0,0,88456,101454,0
321253015,impots_sur_les_benefices,0,0,0,0,0,17848,24135,0
321253015,total_des_produits_i_iii_v_vii,784803,0,0,0,0,775936,783312,0
321253015,total_des_charges_ii_iv_vi_viii_ix_x,802370,0,0,0,0,705368,705993,0
321253015,benefice_ou_perte_total_des_produits_total_des_charges,-17567,0,0,0,0,70568,77319,0
321253015,autres_interets_et_produits_assimiles,0,0,0,0,0,91,0,0
321253015,total_des_produits_financiers_v,0,0,0,0,0,91,0,0
321253015,resultat_financier_v_vi,0,0,0,0,0,91,0,0
321253015,charges_exceptionnelles_sur_operations_de_gestion,0,0,0,0,0,40,0,0
321253015,total_des_charges_exceptionnelles_viii,0,0,0,0,0,40,0,0
321253015,resultat_exceptionnel_vii_viii,0,0,0,0,0,-40,0,0
847956976,production_vendue_services,0,0,0,135835,282988,0,0,0
847956976,chiffres_daffaires_nets,0,0,0,135835,282988,0,0,0
847956976,autres_produits,0,0,0,1,89,0,0,0
847956976,total_des_produits_dexploitation_i,0,0,0,156072,283077,0,0,0
847956976,autres_achats_et_charges_externes,0,0,0,131601,200884,0,0,0
847956976,dot_dexploit_dotations_aux_amortissements,0,0,0,10265,2972,0,0,0
847956976,autres_charges,0,0,0,4,10,0,0,0
847956976,total_des_charges_dexploitation_ii,0,0,0,141870,203865,0,0,0
847956976,resultat_dexploitation_i_ii,0,0,0,14202,79212,0,0,0
847956976,autres_interets_et_produits_assimiles,0,0,0,3,1,0,0,0
847956976,total_des_produits_financiers_v,0,0,0,3,1,0,0,0
847956976,interets_et_charges_assimilees,0,0,0,0,175,0,0,0
847956976,total_des_charges_financieres_vi,0,0,0,0,175,0,0,0
847956976,resultat_financier_v_vi,0,0,0,3,-174,0,0,0
847956976,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,14205,79038,0,0,0
847956976,charges_exceptionnelles_sur_operations_de_gestion,0,0,0,919,1063,0,0,0
847956976,total_des_charges_exceptionnelles_viii,0,0,0,919,1063,0,0,0
847956976,resultat_exceptionnel_vii_viii,0,0,0,2645,-1062,0,0,0
847956976,impots_sur_les_benefices,0,0,0,0,17063,0,0,0
847956976,total_des_produits_i_iii_v_vii,0,0,0,159639,283078,0,0,0
847956976,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,142789,222166,0,0,0
847956976,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,16850,60912,0,0,0
847956976,subventions_dexploitation,0,0,0,20236,0,0,0,0
847956976,produits_exceptionnels_sur_operations_de_gestion,0,0,0,3564,0,0,0,0
847956976,total_des_produits_exceptionnels_vii,0,0,0,3564,0,0,0,0
513442632,ventes_de_marchandises,0,0,0,0,0,97349,86317,0
513442632,production_vendue_services,0,0,0,0,0,531979,571026,0
513442632,chiffres_daffaires_nets,0,0,0,0,0,629328,657343,0
513442632,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,0,0,1346,3025,0
513442632,autres_produits,0,0,0,0,0,2,24,0
513442632,total_des_produits_dexploitation_i,0,0,0,0,0,630677,660392,0
513442632,achats_de_marchandises_y_compris_droits_de_douane,0,0,0,0,0,51722,46666,0
513442632,variation_de_stock_marchandises,0,0,0,0,0,-150,-63,0
