SIREN,Libellé,2023,2022,2021,2020,2019,2018,2017,2016
430157677,autres_interets_et_produits_assimiles,0,0,289,138,123,0,0,0
430157677,differences_positives_de_change,0,0,10163,5643,909,0,0,0
430157677,total_des_produits_financiers_v,0,0,10453,5782,1033,0,0,0
430157677,interets_et_charges_assimilees,0,0,2449,2405,5311,4691,5044,0
430157677,differences_negatives_de_change,0,0,36969,53776,12034,0,0,0
430157677,total_des_charges_financieres_vi,0,0,39419,56182,17345,4691,5044,0
430157677,resultat_financier_v_vi,0,0,-28965,-50400,-16312,-4691,-5044,0
430157677,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,613603,820890,230768,48849,-35029,0
430157677,produits_exceptionnels_sur_operations_de_gestion,0,0,20801,8565,1177,27518,9165,0
430157677,total_des_produits_exceptionnels_vii,0,0,20801,8565,1177,27518,9165,0
430157677,charges_exceptionnelles_sur_operations_de_gestion,0,0,56844,428330,20358,136524,90118,0
430157677,total_des_charges_exceptionnelles_viii,0,0,56844,428330,20358,136524,90118,0
430157677,resultat_exceptionnel_vii_viii,0,0,-36042,-419764,-19181,-109005,-80953,0
430157677,total_des_produits_i_iii_v_vii,0,0,8540218,8237210,3183198,620746,845695,0
430157677,total_des_charges_ii_iv_vi_viii_ix_x,0,0,7962657,7836084,2971611,680902,961677,0
430157677,benefice_ou_perte_total_des_produits_total_des_charges,0,0,577561,401125,211587,-60155,-115982,0
430157677,subventions_dexploitation,0,0,33,0,0,0,0,0
430157677,variation_de_stock_matieres_premieres_et_approvisionnements,0,0,-5,0,0,0,0,0
430157677,dot_dexploit_dotations_aux_amortissements,0,0,0,0,0,0,482,0
430157677,dot_dexploit_pour_risques_et_charges_dotations_aux_provisions,0,0,0,0,0,0,22000,0
430157677,produits_exceptionnels_sur_operations_en_capital,0,0,0,0,0,0,0,0
422727834,ventes_de_marchandises,45665551,23021757,17219465,16457641,0,0,0,0
422727834,production_vendue_biens,564802,128363,89341,0,0,0,0,0
422727834,chiffres_daffaires_nets,46230353,23150120,17308807,16596991,0,0,0,0
422727834,reprises_sur_amortissements_et_provisions_transfert_de_charges,-1116,2103,997,161349,0,0,0,0
422727834,autres_produits,10521,2345,1565,370,0,0,0,0
422727834,total_des_produits_dexploitation_i,46251092,23170569,17311370,16758711,0,0,0,0
422727834,achats_de_marchandises_y_compris_droits_de_douane,36457746,12859732,9228521,8985509,0,0,0,0
422727834,variation_de_stock_marchandises,-1953281,818404,263549,-601922,0,0,0,0
422727834,achats_de_matieres_premieres_et_autres_approvisionnements,35492,15583,28147,11253,0,0,0,0
422727834,autres_achats_et_charges_externes,5825665,5157771,3882479,4763731,0,0,0,0
422727834,impots_taxes_et_versements_assimiles,174812,94391,108546,126858,0,0,0,0
422727834,salaires_et_traitements,0,1995332,2028094,1766914,0,0,0,0
422727834,charges_sociales,3581585,782639,760311,737747,0,0,0,0
422727834,dot_dexploit_dotations_aux_amortissements,607468,534241,430320,277616,0,0,0,0
422727834,autres_charges,524,31047,191,360483,0,0,0,0
422727834,total_des_charges_dexploitation_ii,44730013,22297187,16730162,16428193,0,0,0,0
422727834,resultat_dexploitation_i_ii,1521078,873382,581207,330518,0,0,0,0
422727834,autres_interets_et_produits_assimiles,0,0,0,1759,0,0,0,0
422727834,reprises_sur_provisions_et_transferts_de_charges,0,0,0,234416,0,0,0,0
422727834,total_des_produits_financiers_v,387,13,0,236175,0,0,0,0
422727834,interets_et_charges_assimilees,112520,73311,72059,89181,0,0,0,0
422727834,differences_negatives_de_change,1276,1160,165,0,0,0,0,0
422727834,total_des_charges_financieres_vi,113797,74471,72224,89181,0,0,0,0
422727834,resultat_financier_v_vi,-113410,-74457,-72224,146994,0,0,0,0
422727834,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,1407668,798924,508982,477513,0,0,0,0
422727834,produits_exceptionnels_sur_operations_de_gestion,0,0,0,1416,0,0,0,0
422727834,produits_exceptionnels_sur_operations_en_capital,0,0,168381,0,0,0,0,0
422727834,total_des_produits_exceptionnels_vii,17726,0,168381,1416,0,0,0,0
422727834,charges_exceptionnelles_sur_operations_de_gestion,85471,179,138468,51422,0,0,0,0
422727834,charges_exceptionnelles_sur_operations_en_capital,0,0,122842,5154,0,0,0,0
422727834,total_des_charges_exceptionnelles_viii,85471,179,261310,56577,0,0,0,0
422727834,resultat_exceptionnel_vii_viii,-67745,-179,-92929,-55160,0,0,0,0
422727834,total_des_produits_i_iii_v_vii,46269205,23170582,17479751,16996304,0,0,0,0
422727834,total_des_charges_ii_iv_vi_viii_ix_x,45006810,22354953,17063698,16573951,0,0,0,0
422727834,benefice_ou_perte_total_des_produits_total_des_charges,1262395,815629,416053,422352,0,0,0,0
422727834,production_vendue_services,0,0,0,139349,0,0,0,0
422727834,dot_dexploit_dotations_aux_provisions,0,0,0,0,0,0,0,0
422727834,dotations_financieres_sur_amortissements_et_provisions,0,0,0,0,0,0,0,0
422727834,subventions_dexploitation,11333,15999,0,0,0,0,0,0
422727834,impots_sur_les_benefices,77528,-16884,0,0,0,0,0,0
422727834,variation_de_stock_matieres_premieres_et_approvisionnements,0,8042,0,0,0,0,0,0
422727834,differences_positives_de_change,0,13,0,0,0,0,0,0
450133095,ventes_de_marchandises,0,0,0,0,0,0,0,0
450133095,chiffres_daffaires_nets,0,0,0,0,0,0,0,0
450133095,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,0,0,0,0,0
450133095,autres_produits,0,0,0,0,0,0,0,0
450133095,total_des_produits_dexploitation_i,0,0,0,0,0,0,0,0
450133095,achats_de_marchandises_y_compris_droits_de_douane,0,0,0,0,0,0,0,0
450133095,variation_de_stock_matieres_premieres_et_approvisionnements,0,0,0,0,0,0,0,0
450133095,autres_achats_et_charges_externes,0,0,0,0,0,0,0,0
450133095,impots_taxes_et_versements_assimiles,0,0,0,0,0,0,0,0
450133095,salaires_et_traitements,0,0,0,0,0,0,0,0
450133095,charges_sociales,0,0,0,0,0,0,0,0
450133095,dot_dexploit_dotations_aux_amortissements,0,0,0,0,0,0,0,0
450133095,autres_charges,0,0,0,0,0,0,0,0
450133095,total_des_charges_dexploitation_ii,0,0,0,0,0,0,0,0
450133095,resultat_dexploitation_i_ii,0,0,0,0,0,0,0,0
450133095,autres_interets_et_produits_assimiles,0,0,0,0,0,0,0,0
450133095,total_des_produits_financiers_v,0,0,0,0,0,0,0,0
450133095,resultat_financier_v_vi,0,0,0,0,0,0,0,0
450133095,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,0,0,0,0,0
450133095,charges_exceptionnelles_sur_operations_de_gestion,0,0,0,0,0,0,0,0
450133095,total_des_charges_exceptionnelles_viii,0,0,0,0,0,0,0,0
450133095,resultat_exceptionnel_vii_viii,0,0,0,0,0,0,0,0
450133095,impots_sur_les_benefices,0,0,0,0,0,0,0,0
450133095,total_des_produits_i_iii_v_vii,0,0,0,0,0,0,0,0
450133095,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,0,0,0,0,0
450133095,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,0,0,0,0,0
509190443,ventes_de_marchandises,0,2140605,0,0,0,0,1096633,806276
509190443,production_vendue_services,0,3970,0,0,0,0,2705,934
509190443,chiffres_daffaires_nets,0,2144575,0,0,0,0,1099339,807211
509190443,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,4940,0,0,0,0,79306,27667
509190443,autres_produits,0,8194,0,0,0,0,146,178
509190443,total_des_produits_dexploitation_i,0,2169043,0,0,0,0,1178790,835056
509190443,achats_de_marchandises_y_compris_droits_de_douane,0,1588093,0,0,0,0,633116,402891
509190443,variation_de_stock_marchandises,0,-580901,0,0,0,0,-53970,32145
509190443,achats_de_matieres_premieres_et_autres_approvisionnements,0,96986,0,0,0,0,45686,953
509190443,variation_de_stock_matieres_premieres_et_approvisionnements,0,-7136,0,0,0,0,3092,3496
509190443,autres_achats_et_charges_externes,0,732986,0,0,0,0,464238,281624
509190443,impots_taxes_et_versements_assimiles,0,15188,0,0,0,0,4299,16030
509190443,salaires_et_traitements,0,481528,0,0,0,0,232910,222554
509190443,charges_sociales,0,142920,0,0,0,0,84086,80792
509190443,dot_dexploit_dotations_aux_amortissements,0,53240,0,0,0,0,19782,19026
509190443,dot_dexploit_sur_actif_circulant_dotations_aux_provisions,0,0,0,0,0,0,25629,0
509190443,autres_charges,0,47136,0,0,0,0,4922,5261
509190443,total_des_charges_dexploitation_ii,0,2570039,0,0,0,0,1463790,1064771
509190443,resultat_dexploitation_i_ii,0,-400996,0,0,0,0,-285000,-229715
509190443,differences_positives_de_change,0,0,0,0,0,0,4945,7589
509190443,total_des_produits_financiers_v,0,0,0,0,0,0,4945,7589
509190443,interets_et_charges_assimilees,0,23758,0,0,0,0,6364,5815
509190443,differences_negatives_de_change,0,0,0,0,0,0,3230,7801
509190443,total_des_charges_financieres_vi,0,23759,0,0,0,0,9593,13616
509190443,resultat_financier_v_vi,0,-23759,0,0,0,0,-4649,-6027
509190443,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,-424754,0,0,0,0,-289649,-235743
509190443,produits_exceptionnels_sur_operations_de_gestion,0,500000,0,0,0,0,962,0
509190443,total_des_produits_exceptionnels_vii,0,500000,0,0,0,0,962,0
509190443,charges_exceptionnelles_sur_operations_de_gestion,0,757648,0,0,0,0,201,4245
509190443,charges_exceptionnelles_sur_operations_en_capital,0,0,0,0,0,0,0,0
509190443,total_des_charges_exceptionnelles_viii,0,757648,0,0,0,0,201,4245
509190443,resultat_exceptionnel_vii_viii,0,-257648,0,0,0,0,761,-4245
509190443,total_des_produits_i_iii_v_vii,0,2669043,0,0,0,0,1184697,842644
509190443,total_des_charges_ii_iv_vi_viii_ix_x,0,3351445,0,0,0,0,1473584,1082632
509190443,benefice_ou_perte_total_des_produits_total_des_charges,0,-682402,0,0,0,0,-288888,-239988
509190443,subventions_dexploitation,0,11333,0,0,0,0,0,0
509190443,dot_dexploit_pour_risques_et_charges_dotations_aux_provisions,0,0,0,0,0,0,0,0
509190443,produits_financiers_de_participations,0,0,0,0,0,0,0,0
509190443,dotations_financieres_sur_amortissements_et_provisions,0,1,0,0,0,0,0,0
421217241,ventes_de_marchandises,14666689,16184807,14722883,12995402,0,15473309,0,0
421217241,production_vendue_biens,-1607,-28393,0,0,0,0,0,0
421217241,production_vendue_services,931317,939151,918157,837880,0,991487,0,0
421217241,chiffres_daffaires_nets,15596399,17095566,15641040,13833282,0,16464796,0,0
421217241,reprises_sur_amortissements_et_provisions_transfert_de_charges,1263318,1270783,1204501,1072274,0,1354490,0,0
421217241,autres_produits,255856,264357,264441,250449,0,269609,0,0
421217241,total_des_produits_dexploitation_i,17115572,18630706,17109982,15156004,0,18088895,0,0
421217241,achats_de_marchandises_y_compris_droits_de_douane,6352248,8007577,7095832,6242434,0,6986154,0,0
421217241,variation_de_stock_marchandises,433735,-304139,-574896,158284,0,504481,0,0
421217241,achats_de_matieres_premieres_et_autres_approvisionnements,292601,309225,278100,304381,0,310605,0,0
421217241,autres_achats_et_charges_externes,3195556,3334071,3024921,2936372,0,3417234,0,0
421217241,impots_taxes_et_versements_assimiles,115902,88621,186638,134670,0,182243,0,0
421217241,salaires_et_traitements,2259722,2226800,2144115,2029017,0,2142312,0,0
421217241,charges_sociales,796786,841484,812736,752539,0,839695,0,0
421217241,dot_dexploit_dotations_aux_amortissements,136800,127654,142609,133153,0,179038,0,0
421217241,dot_dexploit_sur_actif_circulant_dotations_aux_provisions,1001374,926573,968981,802895,0,827451,0,0
421217241,autres_charges,10009,2480,10489,8079,0,21080,0,0
421217241,total_des_charges_dexploitation_ii,14594732,15560347,14089523,13501823,0,15410293,0,0
421217241,resultat_dexploitation_i_ii,2520840,3070360,3020459,1654181,0,2678603,0,0
421217241,produits_financiers_de_participations,134498,76763,50472,51263,0,24476,0,0
421217241,autres_interets_et_produits_assimiles,6741,7969,8203,10600,0,16450,0,0
421217241,total_des_produits_financiers_v,141239,84732,58675,61863,0,40926,0,0
421217241,interets_et_charges_assimilees,26605,28817,28809,21926,0,30895,0,0
421217241,total_des_charges_financieres_vi,26605,28817,28809,21926,0,30895,0,0
421217241,resultat_financier_v_vi,114633,55915,29866,39936,0,10031,0,0
421217241,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,2635473,3126275,3050325,1694118,0,2688634,0,0
421217241,produits_exceptionnels_sur_operations_de_gestion,5985,3033,4225,1855,0,0,0,0
421217241,produits_exceptionnels_sur_operations_en_capital,51478,9230,3616,9219,0,0,0,0
421217241,total_des_produits_exceptionnels_vii,57462,12263,7841,11074,0,0,0,0
421217241,charges_exceptionnelles_sur_operations_de_gestion,336,160,747,90,0,0,0,0
421217241,charges_exceptionnelles_sur_operations_en_capital,12762,1894,3616,1719,0,0,0,0
421217241,dotations_exceptionnelles_aux_amortissements_et_provisions,0,194,0,0,0,0,0,0
421217241,total_des_charges_exceptionnelles_viii,13099,2248,4362,1809,0,0,0,0
421217241,resultat_exceptionnel_vii_viii,44364,10015,3476,9265,0,0,0,0
421217241,impots_sur_les_benefices,611360,786022,799496,457552,0,811801,0,0
421217241,total_des_produits_i_iii_v_vii,17314273,18727701,17176499,15228941,0,18129821,0,0
421217241,total_des_charges_ii_iv_vi_viii_ix_x,15245798,16377433,14922191,13983111,0,16252989,0,0
421217241,benefice_ou_perte_total_des_produits_total_des_charges,2068477,2350268,2254308,1245831,0,1876833,0,0
794538009,production_vendue_services,0,0,0,0,0,0,-4500,0
794538009,chiffres_daffaires_nets,0,0,0,0,0,0,-4500,0
794538009,total_des_produits_dexploitation_i,0,0,0,0,0,0,-4500,0
794538009,autres_achats_et_charges_externes,0,0,0,0,0,0,1037,0
794538009,impots_taxes_et_versements_assimiles,0,0,0,0,0,0,319,0
794538009,total_des_charges_dexploitation_ii,0,0,0,0,0,0,1356,0
794538009,resultat_dexploitation_i_ii,0,0,0,0,0,0,-5856,0
794538009,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,0,0,0,-5856,0
794538009,total_des_produits_i_iii_v_vii,0,0,0,0,0,0,-4500,0
794538009,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,0,0,0,1356,0
794538009,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,0,0,0,-5856,0
382475564,ventes_de_marchandises,0,0,0,0,0,0,3926898,5185404
382475564,production_vendue_services,0,0,0,0,0,0,99742,105930
382475564,chiffres_daffaires_nets,0,0,0,0,0,0,4026641,5291333
382475564,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,0,0,0,3257,0
382475564,autres_produits,0,0,0,0,0,0,9406,423
382475564,total_des_produits_dexploitation_i,0,0,0,0,0,0,4039304,5291756
382475564,achats_de_marchandises_y_compris_droits_de_douane,0,0,0,0,0,0,2945781,3589849
382475564,variation_de_stock_marchandises,0,0,0,0,0,0,-34341,1022647
382475564,achats_de_matieres_premieres_et_autres_approvisionnements,0,0,0,0,0,0,548,9182
382475564,variation_de_stock_matieres_premieres_et_approvisionnements,0,0,0,0,0,0,-67498,81507
382475564,autres_achats_et_charges_externes,0,0,0,0,0,0,803832,932748
382475564,impots_taxes_et_versements_assimiles,0,0,0,0,0,0,8726,31784
382475564,salaires_et_traitements,0,0,0,0,0,0,314838,381185
382475564,charges_sociales,0,0,0,0,0,0,122257,156512
382475564,dot_dexploit_dotations_aux_amortissements,0,0,0,0,0,0,30711,26726
382475564,autres_charges,0,0,0,0,0,0,5848,713
382475564,total_des_charges_dexploitation_ii,0,0,0,0,0,0,4130704,6232853
382475564,resultat_dexploitation_i_ii,0,0,0,0,0,0,-91399,-941097
382475564,autres_interets_et_produits_assimiles,0,0,0,0,0,0,0,426
382475564,reprises_sur_provisions_et_transferts_de_charges,0,0,0,0,0,0,131892,15068
382475564,differences_positives_de_change,0,0,0,0,0,0,0,17410
382475564,total_des_produits_financiers_v,0,0,0,0,0,0,131892,32904
382475564,dotations_financieres_sur_amortissements_et_provisions,0,0,0,0,0,0,8817,131893
382475564,interets_et_charges_assimilees,0,0,0,0,0,0,7617,23168
382475564,differences_negatives_de_change,0,0,0,0,0,0,0,2530
382475564,total_des_charges_financieres_vi,0,0,0,0,0,0,16435,157591
382475564,resultat_financier_v_vi,0,0,0,0,0,0,115457,-124687
382475564,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,0,0,0,24058,-1065784
382475564,produits_exceptionnels_sur_operations_de_gestion,0,0,0,0,0,0,0,1450
382475564,produits_exceptionnels_sur_operations_en_capital,0,0,0,0,0,0,0,1500
382475564,total_des_produits_exceptionnels_vii,0,0,0,0,0,0,0,2950
382475564,charges_exceptionnelles_sur_operations_de_gestion,0,0,0,0,0,0,7889,5363
382475564,dotations_exceptionnelles_aux_amortissements_et_provisions,0,0,0,0,0,0,0,11010
382475564,total_des_charges_exceptionnelles_viii,0,0,0,0,0,0,7889,16373
382475564,resultat_exceptionnel_vii_viii,0,0,0,0,0,0,-7889,-13422
382475564,total_des_produits_i_iii_v_vii,0,0,0,0,0,0,4171197,5327610
382475564,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,0,0,0,4155028,6406816
382475564,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,0,0,0,16168,-1079206
382475564,dot_dexploit_pour_risques_et_charges_dotations_aux_provisions,0,0,0,0,0,0,0,0
382475564,charges_exceptionnelles_sur_operations_en_capital,0,0,0,0,0,0,0,0
504659673,production_vendue_de_biens_france,0,0,0,0,0,21520,6161,0
504659673,production_vendue_de_services_france,0,0,0,0,0,2300,2333,0
504659673,total_des_produits_dexploitation_hors_tva,19039,0,25680,19359,10813,23820,8494,0
504659673,achats_de_marchandises_y_compris_droits_de_douane,6159,0,14708,8580,0,14432,4400,0
504659673,autres_charges_externes,0,0,0,0,0,78,225,0
504659673,impots_taxes_et_versements_assimiles,264,0,245,244,255,122,125,0
504659673,remunerations_du_personnel,5000,0,8228,8000,4500,4000,6810,0
504659673,charges_sociales,915,0,3517,1658,2403,4969,1144,0
504659673,total_des_charges_dexploitation,12469,0,26858,18503,11838,23601,12704,0
504659673,resultat_dexploitation,0,0,-1178,856,-1025,219,-4210,0
504659673,benefice_ou_perte,6570,0,-1178,0,-1025,219,-4210,0
504659673,dont_taxe_professionnelle,0,0,0,0,0,0,125,0
504659673,montant_de_la_tva_collectee,0,0,1413,0,0,0,806,0
504659673,montant_de_la_tva_deductible_sur_biens_et_services,0,0,468,0,0,0,39,0
504659673,ventes_de_marchandises_france,19039,0,25680,19359,10813,0,0,0
504659673,autres_charges,131,0,160,21,0,0,0,0
504659673,effectif_moyen_du_personnel,0,0,0,0,1,0,0,0
524008851,ventes_de_marchandises_france,0,0,0,0,0,216633,240633,0
524008851,production_vendue_de_services_france,0,0,0,0,0,2398,2669,0
524008851,autres_produits,0,0,0,0,0,487,370,0
524008851,total_des_produits_dexploitation_hors_tva,0,0,0,0,0,219518,243672,0
524008851,achats_de_marchandises_y_compris_droits_de_douane,0,0,0,0,0,94561,121765,0
524008851,variation_de_stock_marchandises,0,0,0,0,0,497,-6631,0
524008851,achats_de_matieres_premieres_et_autres_approvisionnements,0,0,0,0,0,961,573,0
524008851,autres_charges_externes,0,0,0,0,0,89679,69198,0
524008851,dont_taxe_professionnelle,0,0,0,0,0,636,788,0
524008851,impots_taxes_et_versements_assimiles,0,0,0,0,0,3724,4848,0
524008851,remunerations_du_personnel,0,0,0,0,0,31438,26857,0
524008851,dotations_aux_amortissements,0,0,0,0,0,892,1767,0
524008851,autres_charges,0,0,0,0,0,230,330,0
524008851,total_des_charges_dexploitation,0,0,0,0,0,221982,218706,0
524008851,resultat_dexploitation,0,0,0,0,0,-2464,24966,0
524008851,produits_exceptionnels,0,0,0,0,0,152,383,0
524008851,charges_financieres,0,0,0,0,0,1,0,0
524008851,charges_exceptionnelles,0,0,0,0,0,439,0,0
524008851,impots_sur_les_benefices,0,0,0,0,0,-29532,4122,0
524008851,benefice_ou_perte,0,0,0,0,0,26780,21227,0
524008851,montant_de_la_tva_collectee,0,0,0,0,0,41687,43896,0
524008851,montant_de_la_tva_deductible_sur_biens_et_services,0,0,0,0,0,26227,31221,0
853790558,ventes_de_marchandises,0,0,0,96676,0,0,0,0
853790558,chiffres_daffaires_nets,0,0,0,96676,0,0,0,0
853790558,production_stockee,0,0,0,27000,0,0,0,0
853790558,autres_produits,0,0,0,1,0,0,0,0
853790558,total_des_produits_dexploitation_i,0,0,0,123676,0,0,0,0
853790558,achats_de_marchandises_y_compris_droits_de_douane,0,0,0,41114,0,0,0,0
853790558,achats_de_matieres_premieres_et_autres_approvisionnements,0,0,0,19447,0,0,0,0
853790558,autres_achats_et_charges_externes,0,0,0,53623,0,0,0,0
853790558,impots_taxes_et_versements_assimiles,0,0,0,319,0,0,0,0
853790558,salaires_et_traitements,0,0,0,1496,0,0,0,0
853790558,charges_sociales,0,0,0,3,0,0,0,0
853790558,dot_dexploit_dotations_aux_amortissements,0,0,0,251,0,0,0,0
853790558,autres_charges,0,0,0,1231,0,0,0,0
853790558,total_des_charges_dexploitation_ii,0,0,0,117484,0,0,0,0
853790558,resultat_dexploitation_i_ii,0,0,0,6193,0,0,0,0
853790558,interets_et_charges_assimilees,0,0,0,162,0,0,0,0
853790558,total_des_charges_financieres_vi,0,0,0,162,0,0,0,0
853790558,resultat_financier_v_vi,0,0,0,-162,0,0,0,0
853790558,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,6031,0,0,0,0
853790558,charges_exceptionnelles_sur_operations_de_gestion,0,0,0,17630,0,0,0,0
853790558,total_des_charges_exceptionnelles_viii,0,0,0,17630,0,0,0,0
853790558,resultat_exceptionnel_vii_viii,0,0,0,-17630,0,0,0,0
853790558,impots_sur_les_benefices,0,0,0,-104,0,0,0,0
853790558,total_des_produits_i_iii_v_vii,0,0,0,123676,0,0,0,0
853790558,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,135171,0,0,0,0
853790558,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,-11495,0,0,0,0
877510354,ventes_de_marchandises,0,0,0,189532,0,0,0,0
877510354,production_vendue_services,0,0,0,21,0,0,0,0
877510354,chiffres_daffaires_nets,0,0,0,189553,0,0,0,0
877510354,subventions_dexploitation,0,0,0,4500,0,0,0,0
877510354,autres_produits,0,0,0,1,0,0,0,0
877510354,total_des_produits_dexploitation_i,0,0,0,194054,0,0,0,0
877510354,achats_de_marchandises_y_compris_droits_de_douane,0,0,0,151310,0,0,0,0
877510354,variation_de_stock_marchandises,0,0,0,-83556,0,0,0,0
877510354,autres_achats_et_charges_externes,0,0,0,87590,0,0,0,0
877510354,impots_taxes_et_versements_assimiles,0,0,0,5937,0,0,0,0
877510354,salaires_et_traitements,0,0,0,20530,0,0,0,0
877510354,charges_sociales,0,0,0,5846,0,0,0,0
877510354,dot_dexploit_dotations_aux_amortissements,0,0,0,204,0,0,0,0
877510354,autres_charges,0,0,0,3,0,0,0,0
877510354,total_des_charges_dexploitation_ii,0,0,0,187872,0,0,0,0
877510354,resultat_dexploitation_i_ii,0,0,0,6182,0,0,0,0
877510354,resultat_courant_avant_impots_i_ii_iii_iv_v_vi,0,0,0,6182,0,0,0,0
877510354,produits_exceptionnels_sur_operations_en_capital,0,0,0,10000,0,0,0,0
877510354,total_des_produits_exceptionnels_vii,0,0,0,10000,0,0,0,0
877510354,resultat_exceptionnel_vii_viii,0,0,0,10000,0,0,0,0
877510354,impots_sur_les_benefices,0,0,0,1752,0,0,0,0
877510354,total_des_produits_i_iii_v_vii,0,0,0,204054,0,0,0,0
877510354,total_des_charges_ii_iv_vi_viii_ix_x,0,0,0,189624,0,0,0,0
877510354,benefice_ou_perte_total_des_produits_total_des_charges,0,0,0,14430,0,0,0,0
824208292,ventes_de_marchandises_export,0,0,15354,7305,10109,24208,14170,0
824208292,ventes_de_marchandises_france,0,0,229355,168920,240717,221093,201331,0
824208292,production_vendue_de_services_france,0,0,3570,2908,2255,1684,913,0
824208292,autres_produits,0,0,3386,3524,777,2007,1512,0
824208292,total_des_produits_dexploitation_hors_tva,0,0,237811,179852,243749,224785,203757,0
824208292,achats_de_marchandises_y_compris_droits_de_douane,0,0,110319,23763,139521,126591,219210,0
824208292,variation_de_stock_marchandises,0,0,-3332,51802,-30135,-29285,-132363,0
824208292,autres_charges_externes,0,0,53083,44881,52588,53663,51693,0
824208292,dont_taxe_professionnelle,0,0,-17581,0,1756,1556,0,0
824208292,impots_taxes_et_versements_assimiles,0,0,5199,3176,4314,4674,1652,0
824208292,remunerations_du_personnel,0,0,47762,46688,50030,44848,36153,0
824208292,charges_sociales,0,0,15200,6673,9503,9528,7752,0
824208292,dotations_aux_amortissements,0,0,335,342,573,287,231,0
824208292,autres_charges,0,0,22,76,263,2,0,0
824208292,total_des_charges_dexploitation,0,0,228589,177401,226657,210307,184328,0
824208292,resultat_dexploitation,0,0,9222,2451,17092,14478,19429,0
824208292,charges_financieres,0,0,648,0,534,159,0,0
824208292,impots_sur_les_benefices,0,0,732,0,2484,1985,2738,0
824208292,benefice_ou_perte,0,0,7739,2409,14074,12333,16691,0
824208292,montant_de_la_tva_collectee,0,0,43097,32766,46534,39606,37575,0
824208292,montant_de_la_tva_deductible_sur_biens_et_services,0,0,10627,13857,10792,10843,18986,0
824208292,effectif_moyen_du_personnel,0,0,1,1,1,1,1,0
824208292,subventions_dexploitation_recues,0,0,1500,4500,0,0,0,0
824208292,charges_exceptionnelles,0,0,103,41,0,0,0,0
834211971,ventes_de_marchandises_export,0,24711,27564,13640,35247,0,0,0
834211971,ventes_de_marchandises_france,0,154460,135444,96808,176286,171048,0,0
834211971,production_vendue_de_services_france,0,0,333,178,36,137,0,0
834211971,subventions_dexploitation_recues,0,0,3000,12494,0,0,0,0
834211971,autres_produits,0,0,5800,0,0,1,0,0
834211971,total_des_produits_dexploitation_hors_tva,0,154460,144578,109480,176322,171186,0,0
834211971,achats_de_marchandises_y_compris_droits_de_douane,0,76894,70034,23697,73457,103223,0,0
834211971,variation_de_stock_marchandises,0,-10958,-15890,16051,3189,-28856,0,0
834211971,achats_de_matieres_premieres_et_autres_approvisionnements,0,0,1370,0,0,0,0,0
834211971,autres_charges_externes,0,32452,31055,29253,31427,27031,0,0
834211971,impots_taxes_et_versements_assimiles,0,4578,5054,4912,3483,2568,0,0
834211971,remunerations_du_personnel,0,47754,44467,37378,62016,59127,0,0
834211971,charges_sociales,0,844,7703,1026,2608,7801,0,0
834211971,autres_charges,0,1,2,0,0,0,0,0
834211971,total_des_charges_dexploitation,0,151566,143794,112317,176180,170894,0,0
834211971,resultat_dexploitation,0,2895,783,-2837,142,292,0,0
834211971,benefice_ou_perte,0,2630,783,-2836,141,238,0,0
834211971,montant_de_la_tva_collectee,0,0,21576,16634,28208,21839,0,0
834211971,montant_de_la_tva_deductible_sur_biens_et_services,0,0,20729,11267,21221,21887,0,0
834211971,effectif_moyen_du_personnel,0,0,3,4,0,0,0,0
834211971,dont_taxe_professionnelle,0,-19171,0,2209,1105,-1851,0,0
834211971,produits_exceptionnels,0,36,0,1,0,6,0,0
834211971,charges_exceptionnelles,0,301,0,0,0,60,0,0
834211971,production_vendue_de_services_export,0,0,0,178,0,0,0,0
834211971,charges_financieres,0,0,0,0,1,0,0,0
511156291,ventes_de_marchandises,0,342964,248649,223624,218302,247300,315809,0
511156291,production_vendue_services,0,8584,17235,104163,0,-1,38036,0
511156291,chiffres_daffaires_nets,0,351548,265884,327786,218302,247299,353844,0
511156291,reprises_sur_amortissements_et_provisions_transfert_de_charges,0,33335,39293,38485,741,8001,461,0
511156291,autres_produits,0,0,0,1,0,3,0,0
511156291,total_des_produits_dexploitation_i,0,384883,305177,366272,219043,255302,354305,0
