Libellé,2023,2022,2021,2020,2019,2018,2017,2016
immobilisations_corporelles,5606,0,6505,6178,6194,7871,10570,0
immobilisations_financieres,22413,0,19500,19500,19500,19500,19500,0
total_actif_immobilise,28020,0,26005,25678,25694,27371,30070,0
stock_marchandises,436505,0,326617,326797,316537,260141,220034,0
creances__clients_et_comptes_rattaches,25048,0,18876,48850,30448,77998,22617,0
creances__autres,6104,0,0,17619,23594,9331,7882,0
disponibilites,58535,0,42402,48639,80410,35393,26907,0
charges_constatees_davance,1640,0,1320,1224,1470,2664,1321,0
total_actif_circulant__charges_constatees_davance,561666,0,389215,443129,452459,385527,278761,0
total_general_actif,589686,0,415220,468807,478153,412898,308831,0
capital_social_ou_individuel,8000,0,8000,8000,8000,8000,8000,0
reserve_legale,800,0,800,800,800,800,800,0
report_a_nouveau,157253,0,87075,90129,70743,51454,43088,0
resultat_de_lexercice,-39817,0,62738,-3054,19385,19289,8366,0
total_des_capitaux_propres__total_i,126236,0,158613,95875,98929,79543,60254,0
fournisseurs_et_comptes_rattaches,439986,0,222030,352294,351923,298531,200294,0
autres_dettes,23464,0,34577,20639,27302,34824,48282,0
total_des_dettes,463450,0,256607,372932,379224,333355,248576,0
total_general_passif,589686,0,415220,468807,478153,412898,308831,0
matieres_premieres_approvisionnements_en_cours_de_production,33835,0,0,0,0,0,0,0
