Libellé,2023,2022,2021,2020,2019,2018,2017,2016
disponibilites,0,0,0,0,0,20142,0,0
total_actif_circulant__charges_constatees_davance,0,0,0,0,0,20142,0,0
total_general_actif,0,0,0,0,0,20142,0,0
capital_social_ou_individuel,0,0,0,0,0,5000,0,0
resultat_de_lexercice,0,0,0,0,0,15142,0,0
total_des_capitaux_propres__total_i,0,0,0,0,0,20142,0,0
total_general_passif,0,0,0,0,0,20142,0,0
