Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,6047,8820,11594,10007,0,0,0,0
fonds_commercial,340000,340000,340000,340000,0,0,0,0
autres_immobilisations_incorporelles,5244,5244,13894,0,0,0,0,0
installations_techniques_materiel_et_outillage_industriels,0,70,3670,7270,0,0,0,0
autres_immobilisations_corporelles,2863,2767,11938,21109,0,0,0,0
total_i__immobilisations,354154,356901,381095,378386,0,0,0,0
marchandises,268477,271241,277877,249913,0,0,0,0
avances_et_acomptes_verses_sur_commandes,0,0,0,1037,0,0,0,0
clients_et_comptes_rattaches,82234,98802,101142,45157,0,0,0,0
autres_creances,32906,20397,13935,13955,0,0,0,0
disponibilites,241269,164084,148966,145201,0,0,0,0
charges_constatees_davance,21123,10501,4064,3356,0,0,0,0
total_ii__actif_circulant,646008,565024,545984,458619,0,0,0,0
total_general__actif,1000163,921926,927079,837005,0,0,0,0
capital_social_ou_individuel,150000,150000,150000,150000,0,0,0,0
reserve_legale,15000,15000,15000,0,0,0,0,0
autres_reserves,270088,190599,83238,0,0,0,0,0
report_a_nouveau,0,0,0,-4571,0,0,0,0
resultat_de_lexercice_benefice_ou_perte,106466,79488,107361,102809,0,0,0,0
total_i__capital_social,541554,435088,355599,248238,0,0,0,0
emprunts_et_dettes_aupres_des_etablissements_de_credit,157717,207649,257096,305948,0,0,0,0
emprunts_et_dettes_financieres_divers,127007,123104,121774,120353,0,0,0,0
dettes_fournisseurs_et_comptes_rattaches,111091,118609,151893,105408,0,0,0,0
dettes_fiscales_et_sociales,62795,37476,40716,57058,0,0,0,0
total_iv__dettes,458609,486838,571480,588767,0,0,0,0
total_general__passif,1000163,921926,927079,837005,0,0,0,0
concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,154,0,149,123,0,0,0,0
dettes_et_produits_constates_davance_a_moins_dun_an,0,121,0,0,0,0,0,0
emprunts_participatifs,127007,0,0,0,0,0,0,0
