,522740752_KARTING INDOOR PROVENCE,453464893_HENIN BOWL 62,539626283_LES SAVANTS DE GAÏA,424161065_LES ECURIES DES SABLONS,848023974_L'ILE VERTE,844395012_LAC ET FORET,338158405_SILLAGES,840711550_WAM PARK DEVELOPPEMENT,834084998_LE NAUTILE,480983998_ZIDANE SPORT CONCEPT,519657639_PUY DU FOU INTERNATIONAL,822146726_LES NYMPHEAS,830138731_SOCIETE DU GOLF DE DIVONNE,333006138_SOCIETE D'ECONOMIE MIXTE LOCALE DE GESTION DU PORT DE BANDOL,504488735_LASER 94,817391238_RLC CLIMBERS,799904479_CA BEAUFORT EN ANJOU,522933746_CALICEO SAINT HERBLAIN,514054345_Pi Laser,824021299_ENFANCE-JEUNESSE MEDULLIENNE,833029655_ESCAPE DIMENSION,532193968_PARC NATUREO,823147269_GRAVITY,451128607_ALTIPLANO EXPLOITATION,385303706_SWING,802476473_LES ONDINES,493512925_LASER GAME GRENOBLE,484120076_Société d'Exploitation du Musée du Rhum de La Réunion,404899270_EQUILOISIRS - FAE,800444515_LASER GAME EVOLUTION S12 REIMS,799358742_LASER GAME EVOLUTION CHAMBERY,409984846_ESPACEO,847596061_AQUABELLA,478439854_PITCHOUN GYM,751982158_BRETIGNY FD,837934215_SCO ACADEMY,501676167_N'JOY,487740383_STAR RECEPTION,391074242_TEAM ACTIVE GRAND OUEST,518825450_ESPACE OREANE,793383340_AQUAZERGUES,808433023_ENFANCE EN PAYS MORNANTAIS,820742120_ESPACE LOISIRS COLOMIERS,801224627_VITALSPA BOUC BEL AIR,824968002_VILLASPORT,403614951_FUN LOISIRS,412254484_PARC INTERCOMMUNAL D'EQUITATION DU CHATEAU BLEU,515339653_ESL Gaming France,501182323_CALICEO PAU,535310007_ALTIPLANO CONSTRUCTION,440133023_ALRECREA FRANCE,803621143_CA CHATEL,478484603_CENTRE EQUESTRE LES ALLEES CAVALIERES,382818227_SCAN 89,812794303_KARTING DE NANTES,539653105_BEMBOM BROTHERS,344519251_SOCIETE D'ECONOMIE MIXTE DE GESTION DES PORTS DE PLAISANCE ET EQUIPEMENTS PUBLICS DE LOISIRS DU PAYS DE LORIENT,498292143_TEAM ACTIVE ILE DE FRANCE,820641033_GOLDRONE,329045322_SOCIETE ANONYME D ECONOMIE MIXTE D ORGANISATION ET DE GESTIO,809102452_DOCK 39 TERVILLE,399617661_OPERA,438261216_ANIMFIT,833173768_FLY IN LE BEL AIR,490122991_SNC LA LOUE,520945486_FLY ZONE,351499785_TAKA CLUB,442039004_LOISIRS INTERURBAIN LASER,415296466_L EPINETTE DE BOISEMONT,390485514_COMPAGNIE DES BALADES RALLYES,749920765_AQUARENA,794402164_SOPOOL,799358734_LASER GAME EVOLUTION DUNKERQUE,450702824_ZOO DE LA BOISSIERE DU DORE,822027801_LE SANATORIUM,832202600_COSMIC JUMP 54,420877888_SOCIETE D'ECONOMIE MIXTE DE GESTION DU PORT DE FREJUS,815170071_FORMEO,813002565_BIOPOLE LEA NATURE,828622084_RONCQ LOISIRS,499371433_9ème ART +,841531924_CAPSULE CORP,532449188_COMPAGNIE SAUMUROISE DE NAVIGATION - SAINT NICOLAS,832191415_L'AQUACIENNE,524133089_OC'KIDS,445352552_PYRENEES HO
519657639_PUY DU FOU INTERNATIONAL,0.9406883216689488,0.9921090205077528,0.7719269467127845,0.7215798208416963,0.7644452615497347,0.9989900604871096,-0.5938847519215441,-0.5681211594793468,0.981258002332246,0.3764159784526967,1.0,0.9943690768058422,-0.38074314529830494,-0.11121255024330039,0.9854647507559521,0.986517304413048,0.8006339089037825,0.9940492274871248,0.9838276093618299,-0.6183097750290903,0.9739696356102399,0.9974690292641165,0.8265485585618985,0.8701494352365409,-0.040774958739304756,0.8321650091896334,0.9980912387060612,0.6800324677688627,0.8345329792258561,0.9982202301073392,0.9996990208570607,0.9945389173870854,-0.2775856893552228,0.9260541702257103,0.9748936412641958,0.9405600001888199,-0.5382262317394855,0.9853240456086679,0.024787979518955772,0.8580643770616988,0.9873054302216906,0.5276680719497832,0.988361225590294,0.730776624153008,0.8436336689756715,0.9973116701252168,-0.5312471755807767,0.5935363114799239,0.9957152375042523,0.16405509130000476,0.9619127017029507,0.8671277852796178,0.6003987998501521,0.5980114018944702,0.9872186972766722,-0.9485695932190605,0.2728534830189171,0.8303089317687518,0.8740925064890623,-0.9925379426505511,0.8618055659326598,0.5626055127790373,0.9692296058700204,0.9700206890226926,0.9076786689777494,0.1725527779197897,0.999949798086753,0.9658083036803062,0.9408623728505809,0.9953875826333736,0.9260435470401588,0.9469021172034743,0.9943732699479624,0.9768820178597553,0.9964042510377455,0.9997199750622964,-0.7935754823516014,0.9102876960109231,0.9231752395084265,0.9924818566689015,0.9817958857488646,0.9999729360420403,0.5730219822802439,0.9739726961811255,0.8652514416299298,0.9989939680500887
822146726_LES NYMPHEAS,0.9713448279849256,0.9732359089242831,0.8349481004616357,0.644148690147977,0.6918215584451027,0.9981263436813635,-0.6758007002763251,-0.6521315208921299,0.9961533326525501,0.47247457377034985,0.9943690768058422,1.0,-0.2806086076353785,-0.21590128724953545,0.9619130882018416,0.998305416426172,0.8596193434158594,0.9999955697283579,0.9972693003881684,-0.6981154454693128,0.9444636323921796,0.9993872345879935,0.7622461555471167,0.8130277935446677,-0.1464295773644217,0.7687145072544971,0.9859265701818886,0.5985062373829954,0.8882201013851466,0.9989190244224116,0.9914699736217016,0.9999986960103638,-0.3778303563719423,0.8808466601010757,0.9930010626558868,0.9712549109502457,-0.6245090612246323,0.9978646319229328,-0.08129138825635064,0.9076539496793853,0.9985779174107546,0.43467853152166447,0.9989169083978613,0.7990001707676232,0.7819846423565425,0.9994611583887746,-0.4384741995015464,0.5049068421601459,0.9999079711283503,0.058594759569970886,0.9854645105611951,0.9150283719487065,0.5122718326233179,0.6795795699276818,0.9985487066959442,-0.9767757974510658,0.16936577270795986,0.7665747748232277,0.8176934828676208,-0.9740271739336326,0.910706089415484,0.47182748079406056,0.989857935514952,0.9903122267631177,0.858094622476841,0.06719835215112756,0.9932573098303322,0.9328958113407155,0.8996621810229253,0.9999491090086147,0.8808333344065034,0.9074977446433286,0.9775480616602384,0.9940359488385438,0.9818149159259598,0.9965983282901576,-0.7246257308882241,0.8612919028130057,0.9587104928422457,0.9739231158537512,0.9963957550110555,0.9935625141678223,0.4829467595405422,0.944468069345953,0.8072512947928783,0.9981210135470058
830138731_SOCIETE DU GOLF DE DIVONNE,-0.04444232371868635,-0.49367352240866375,0.29392411628471926,-0.9149220145414434,-0.8871885266449449,-0.33881112138627006,-0.5178345363788948,-0.5446531671909846,-0.19542259687854444,0.7133534643528471,-0.38074314529830494,-0.28060860763537854,1.0,-0.8766012997181055,-0.5322937589116894,-0.2242792247079398,0.2491902191967054,-0.2777502968275061,-0.20895869460408203,-0.49132135622374495,-0.5804375418078482,-0.3140325701391678,-0.8351735671722145,-0.7869750056811838,-0.9083870490558018,-0.8296026192365221,-0.43712155411996545,-0.9368770474111427,0.191717585928239,-0.3249218659709705,-0.40331373724032177,-0.2821582811798095,-0.7826528510398683,-0.7015546456282765,-0.16528443477797944,-0.04406466618647952,-0.5743954391903344,-0.21731767863408838,-0.9338345681532843,0.14816044373535964,-0.22903975203631052,-0.9863767421200671,-0.23564446961617633,0.35296437098870714,-0.8176866384069538,-0.31196228738616155,0.9856739356726325,-0.9701746906604566,-0.29360418957225837,-0.9746153563333642,-0.11347384788062378,0.1304173801346384,-0.9680656845084918,0.5134314801383293,-0.22850906998203566,0.06843638068178746,-0.9934814740866416,-0.8314622092179994,-0.7819772314232528,0.4906540690962468,0.14090740753703523,-0.9786654143433937,-0.14140954755801213,-0.144610616705581,-0.7336494114351367,-0.976509168482522,-0.3899893751050114,-0.6074551011823787,-0.6714986085537065,-0.29027756849658387,-0.7015747041083545,-0.6578317006061978,-0.47655501982955395,-0.17426365177830433,-0.4577189981862972,-0.3587551427886128,0.8647906578299152,-0.7293816794169435,0.003935567106340615,-0.49105405963874826,-0.1981790628378481,-0.387535826826415,-0.9759871259820773,-0.5804265468453587,-0.7930163393655325,-0.3388930223640093
333006138_SOCIETE D'ECONOMIE MIXTE LOCALE DE GESTION DU PORT DE BANDOL,-0.4417837096153244,0.014265453667140184,-0.7176156673734866,0.6077877421152316,0.555673499140543,-0.15575322023739793,0.8656066502188482,0.8810221063940625,-0.3006313814365758,-0.9625658368363093,-0.11121255024330037,-0.21590128724953545,-0.8766012997181054,1.0,0.059230156750623195,-0.27235486570384293,-0.6844776304894774,-0.21880678990426652,-0.28742078119543596,0.8498228648127283,0.1169546997736154,-0.1815922917910612,0.46745119143960084,0.39295946955561295,0.997504845206463,0.4585409570967619,-0.04962675756721586,0.6530056641108004,-0.6403507419187924,-0.17028000511955113,-0.0867982724607031,-0.2143241699738969,0.9856123245824927,0.27206067727945055,-0.32971013167037144,-0.44212281501076783,0.8974297259557946,-0.27921576729646264,0.9907345460294082,-0.6057839780987012,-0.2676486621618967,0.7854978922907668,-0.26109972244118484,-0.7596536928942073,0.4397658518539509,-0.18373542703516624,-0.7828799365233171,0.7338060181571671,-0.20263490467542405,0.9620868848293941,-0.37863786079624445,-0.5914314285897956,0.7279680342478905,-0.8630220537364214,-0.268173873264828,0.42009773150438434,0.9257428941139633,0.4615054729210308,0.38553610208146144,-0.010797092246600198,-0.5999357786925357,0.7590282239221487,-0.35242191460888395,-0.3493932708937488,0.3161172632913434,0.9596999312036625,-0.10124907985042854,0.15023897818324036,0.2320516801035015,-0.20603965959600784,0.27208776350264113,0.21422006033019284,-0.005310929639633549,-0.3210945380508809,-0.0266118127172468,-0.13469832962658482,-0.5164416976176877,0.3101727615226426,-0.4846635708176333,0.011256168274435938,-0.29794880420181313,-0.10389806133900278,0.7507288629445181,0.1169412902206579,0.40200135340555593,-0.15566723107651723
504488735_LASER 94,0.8693796466204128,0.9989877200620411,0.6527121497210887,0.8287047329794784,0.8628535853900074,0.9768364897508934,-0.44857548888543375,-0.4200614673971903,0.9342595362562557,0.21355919428377632,0.9854647507559521,0.9619130882018416,-0.5322937589116894,0.059230156750623195,1.0,0.9443759761188673,0.6872122195969155,0.9610951395165219,0.9390988692527761,-0.47580791266792705,0.998320897317486,0.9708917090446912,0.9101540642855442,0.9412164280913147,0.12955646691437903,0.9142725318430553,0.9940749490868227,0.7947010071562199,0.7288060738365115,0.9735799990791708,0.989335811870819,0.9623532820142074,-0.11034701628333009,0.9767048709589132,0.9228959574300776,0.8691927840169734,-0.3872280200919725,0.9420045714098573,0.19425551241196193,0.7583516434659399,0.9459721096469327,0.6643029878791641,0.9481521088080238,0.6041916616233394,0.9225830946304575,0.9703672971768723,-0.6674505951906582,0.7216297874202445,0.965533034823019,0.3292488666414377,0.90149319469507,0.7699090457851558,0.727525041155686,0.45316241961588133,0.9457952087162246,-0.8810032011320923,0.4323215249677443,0.9129149032252936,0.9439081927805273,-0.9988256786216897,0.7631092696796088,0.6948720536218229,0.9133242107297109,0.9146365520295936,0.9657781826682688,0.33737655753163426,0.9871174841355601,0.9958126686241504,0.9847401918785889,0.9646219032521495,0.9766988303603803,0.9877588220880865,0.9979157075963859,0.9263659862777265,0.9963145960519958,0.9811688032135615,-0.885407876449476,0.9673827306078946,0.8444582829842978,0.9988478162849909,0.9352583878766763,0.9866879075942869,0.7039164453647302,0.9983216793510475,0.9378421372137097,0.9768551138266909
817391238_RLC CLIMBERS,0.9835295372792257,0.9582136996953049,0.8655578753551921,0.5985461358581344,0.6486306810381979,0.9928743705902757,-0.7175478305254264,-0.6951420383104171,0.9995644634375872,0.5229610127468587,0.9865173044130481,0.998305416426172,-0.2242792247079398,-0.27235486570384293,0.9443759761188673,1.0,0.8878949181785498,0.9984742113045413,0.999876862234244,-0.7385969599957387,0.9237403777118088,0.9956568442708904,0.7232875995720319,0.7777692866661028,-0.20374608098936103,0.7301927882346252,0.9745273774421335,0.5508734431483205,0.9134493475040674,0.9945212682846208,0.9822053878217095,0.9982101392090152,-0.43106849397936964,0.8518058548160689,0.9981911162751147,0.983461139421646,-0.6688996629541666,0.9999745265413723,-0.13915292554487899,0.9305401128066072,0.9999880550183714,0.38153515344572186,0.999931809394784,0.832638771054494,0.7443886358296103,0.995857417071973,-0.3854315734009631,0.4538215219936733,0.9974240846812793,0.00040356271268497223,0.9936802789922915,0.9369517747481094,0.4614271943920488,0.7211176377596429,0.9999905709212766,-0.9875889926363912,0.11172756562539439,0.7279075363918907,0.7828094493555703,-0.9592001480981447,0.933199270078259,0.41972067431320026,0.996447323623839,0.9967145000591501,0.8267594652984905,0.009024128297210327,0.984827928985995,0.9103573453218275,0.8727318241319181,0.997667538336353,0.8517911088963582,0.881516007794041,0.9636297630341072,0.99869746502563,0.9691039633692276,0.9901137873566344,-0.6832952836381279,0.8302644649451192,0.9736347119329111,0.9590702455121001,0.9996434808566539,0.9852865616346056,0.4311726578353543,0.9237455492313121,0.7715380303860444,0.9928639933347068
799904479_CA BEAUFORT EN ANJOU,0.9564230877713346,0.7191952949229719,0.9989197337834458,0.16290833299387666,0.22577311312613135,0.8267463276451874,-0.9575335797943416,-0.9479276897308652,0.9010845120721158,0.856457942182371,0.8006339089037824,0.8596193434158593,0.2491902191967054,-0.6844776304894774,0.6872122195969155,0.8878949181785498,1.0,0.8611364164976287,0.8950049468178234,-0.9659354526578138,0.6439778103698491,0.8412087392448157,0.3245198165526646,0.4014153449318422,-0.6313013882525101,0.33401188319309066,0.7621039771870873,0.10516823089795507,0.9982640057285707,0.8349397008308104,0.78569389801288,0.8587931015801906,-0.7978521541629335,0.5153153297022468,0.9139471139908424,0.9565333976640455,-0.9358892851005347,0.8911559571392116,-0.5791236581838293,0.994686187256559,0.8856357340546156,-0.08648268158293473,0.8824619339266051,0.994076958821519,0.353744509771848,0.8423853860100303,0.08227875710011481,-0.006998047205745049,0.8526086460120261,-0.4596879587857836,0.9339227229023888,0.9926819000626831,0.0015558526647874646,0.9590025892040034,0.8858887546353873,-0.9491303245849178,-0.3579635721502156,0.33086300519910844,0.40878342346809815,-0.7216009992524957,0.9939048223174635,-0.04489471526567575,0.9234848587567632,0.9222392345502136,0.47527390237673584,-0.45201510758133484,0.7945901668110568,0.6179238975427257,0.5502995755717242,0.8544209891679958,0.5152912065808395,0.5654808121078619,0.7326587938797202,0.9102114681743909,0.7469908610364755,0.8145879182293478,-0.2707952037893924,0.4807717476881307,0.9694277646892387,0.7212830813419403,0.8998617857942671,0.7962041950314216,-0.03224972072050783,0.6439881400939963,0.39237095658705756,0.8266973518391674
522933746_CALICEO SAINT HERBLAIN,0.9720480019534063,0.9725475352507947,0.8365825445671026,0.6418689858465426,0.6896691387480549,0.9979397897621404,-0.6779917582874849,-0.6543852575380231,0.9964097562801815,0.4750959457052172,0.9940492274871248,0.9999955697283578,-0.2777502968275061,-0.2188067899042665,0.961095139516522,0.9984742113045412,0.8611364164976287,1.0,0.9974847112081981,-0.7002435994446371,0.9434812691443348,0.9992786172144079,0.7603160224359714,0.811291104261037,-0.1493735066530553,0.7668072515012048,0.9854245668630042,0.5961189269539279,0.8895836994662142,0.9987762310758843,0.9910776168413004,0.9999894586614988,-0.38058470002555594,0.8794336003294804,0.9933482234374743,0.9719591782835959,-0.6268311206961508,0.9980546347637584,-0.08425783965925912,0.9088992915696381,0.998732184567127,0.43199586553629354,0.9990509860774882,0.8007865902184143,0.7801258306504317,0.9993590255145495,-0.43579699943762534,0.5023352274980146,0.999863158434578,0.05562295115507665,0.9859658244664249,0.9162250727566766,0.5097131352404232,0.6817602446832232,0.998704594346991,-0.9774092616872616,0.16643136226548053,0.7646598993840937,0.815976332612844,-0.9733488494710407,0.9119315802962107,0.46920089366143847,0.9902764172917587,0.9907211745069672,0.8565623293609762,0.0642281196112436,0.9929078229229142,0.9318196439326275,0.898358623676796,0.9999146486657594,0.8794202008907094,0.9062433561195089,0.9769165105092619,0.9943561587055771,0.9812454745592027,0.996348599703737,-0.7225711751414263,0.8597756133064156,0.9595527605159454,0.9732434608198506,0.9966438399995126,0.9932209006130144,0.48033810568755847,0.9434857440379648,0.805490868374719,0.9979342010162617
514054345_Pi Laser,0.9862448408560496,0.9536067625965614,0.8733103290605239,0.5859012051432074,0.6366070555527907,0.990882079114592,-0.7283895734086389,-0.7063374785492857,0.999904481964401,0.5362723803445265,0.9838276093618299,0.9972693003881684,-0.20895869460408203,-0.28742078119543596,0.9390988692527762,0.999876862234244,0.8950049468178234,0.9974847112081983,1.0,-0.7490851915712963,0.9176160305129117,0.9940732659347808,0.7123620001303982,0.7678098786845703,-0.21908450391030931,0.7193809853838334,0.9708880002808354,0.5377086706636175,0.9197230439438384,0.9927583792651553,0.9791371988725668,0.9971487365545286,-0.445175224447155,0.8434802329335483,0.9990116560551139,0.9861822857831931,-0.6804824960988937,0.9999634010495994,-0.1546758001179568,0.9361720321893994,0.9997882172501013,0.3669825705568078,0.9996254202592755,0.8412271092175785,0.7338182358576811,0.9943078759886903,-0.3709039000497524,0.439782003736015,0.9961756275367248,-0.01528917089740115,0.9953193842359956,0.9423203457157228,0.4474481689696806,0.731900931584451,0.9997992874537958,-0.9899320831662581,0.09611937641681438,0.7170578168394685,0.7729481022267222,-0.9546452741146773,0.9387236707172403,0.4054254729769322,0.9976462354522165,0.9978627973865316,0.81782965228097,-0.00666902912887198,0.9819834495129529,0.9037512513470044,0.864963190208379,0.996473498731029,0.8434651125741656,0.8739980936653085,0.9593173770564628,0.9993751796525302,0.9651139883698081,0.9877907090934628,-0.6717532533179764,0.8214156016992358,0.9770945230269084,0.9545084773642585,0.9999393879109166,0.9824831913224225,0.416960533943414,0.9176213971236644,0.7614596021876727,0.9908703468149931
824021299_ENFANCE-JEUNESSE MEDULLIENNE,-0.8482823408789428,-0.5148916586778698,-0.9769173708842847,0.09796715236133469,0.03401905932950299,-0.6529987043632094,0.9995284382098076,0.9980556653063217,-0.7581698546680727,-0.960871284444774,-0.6183097750290902,-0.6981154454693128,-0.4913213562237449,0.8498228648127284,-0.47580791266792705,-0.7385969599957387,-0.9659354526578139,-0.7002435994446371,-0.7490851915712963,1.0,-0.424060483705554,-0.6726265931771233,-0.06868770713979752,-0.1507228581658072,0.8104924272135845,-0.07871301180675709,-0.5685929173364184,0.15576229761398108,-0.9490167852430809,-0.6640787860565116,-0.5988423521191388,-0.6969582738635396,0.9266819027470233,-0.2759840478235526,-0.77779111143847,-0.8484824627348408,0.9951764468587962,-0.7433899830092136,0.7703663462229257,-0.9341600680573687,-0.7352930934637806,0.3413502358425123,-0.7306738775994408,-0.9883383185523187,-0.0996436227714072,-0.6742380142714622,-0.33738164309202195,0.2655364415008961,-0.6883378024109551,0.6738491367791553,-0.8096005837102468,-0.9276163474207021,0.25727994986901354,-0.9996730384986726,-0.7356624520523719,0.8353120928535723,0.5874047010692431,-0.0753841668061987,-0.15868479769945062,0.5178620613150727,-0.9315192469193778,0.3018875886288914,-0.7927485371425401,-0.7907729210706993,-0.23139672024594607,0.6674546180283282,-0.6104036355666266,-0.3934095022104125,-0.31547843201333603,-0.6908566454849376,-0.27595699284948944,-0.33278362567915,-0.5315743163046157,-0.7720321045621463,-0.5494970621115323,-0.6367347635399345,0.012456489853913937,-0.2374815915401816,-0.8729052552307001,-0.5174692597949261,-0.7563336353266964,-0.612510828434692,0.2897996569293654,-0.4240727117206518,-0.14097447947390807,-0.6529327730736081
833029655_ESCAPE DIMENSION,0.8392961917695774,0.9947046038551942,0.607731326035253,0.8597334548174876,0.8906835359486005,0.9628009306947971,-0.39605148860530665,-0.36678882581180394,0.9120348769300627,0.15661125133536172,0.9739696356102399,0.9444636323921795,-0.5804375418078482,0.1169546997736154,0.998320897317486,0.9237403777118088,0.6439778103698491,0.9434812691443349,0.9176160305129117,-0.424060483705554,1.0,0.9553871854693476,0.9326226954931595,0.9592035680435488,0.18677642680819015,0.9362030533789297,0.9861094573031226,0.8285275810486603,0.6879194430216417,0.9587181464855508,0.9792375932498649,0.9449930904180656,-0.05258978391187506,0.9874949859567633,0.8990420659350628,0.8390906077091387,-0.33317126291986426,0.9209829838660424,0.25075160250143763,0.7193196803044639,0.9256014348387377,0.7064848910676724,0.928150299994374,0.5570197084168143,0.9433816248982518,0.9547410956076989,-0.7094644813431881,0.7605188480254438,0.9488348749968943,0.3833919651419196,0.8749096443440224,0.7316507975387176,0.7660451771261522,0.40076493006159974,0.9253949622243891,-0.8521186637941195,0.4838283415678054,0.935024394152291,0.9614508014643608,-0.9943421308491188,0.7243923228969774,0.7353615923586331,0.8882013795382898,0.8896827516226393,0.9791806961368867,0.39133956495946864,0.9761920694367686,0.9994360093965964,0.9931675726286796,0.9477308351994708,0.9874905480101438,0.9951360337141808,0.9925021059527933,0.9029942837788786,0.9896731473570253,0.9683328438034693,-0.9108459112538028,0.9804320900836511,0.8120141138141402,0.9943907943203807,0.9131842817779602,0.9756109766879814,0.7438781204810062,0.9999999999088451,0.9563712188676688,0.9628244492302563
532193968_PARC NATUREO,0.962430482333892,0.9806833449161356,0.8151737476759888,0.6705271859170996,0.716671634276464,0.9996563937414406,-0.6495870032924925,-0.6251965301904182,0.9924757755610921,0.4413360513546462,0.9974690292641164,0.9993872345879935,-0.31403257013916785,-0.1815922917910612,0.9708917090446912,0.9956568442708904,0.8412087392448157,0.9992786172144078,0.9940732659347808,-0.6726265931771231,0.9553871854693476,1.0,0.7844355680063477,0.8329087609350738,-0.11171491679738947,0.7906306071027254,0.9911740623932749,0.6261804063396322,0.8715951755104134,0.9999339722250524,0.9954244599747338,0.9994424572999142,-0.3451911609341779,0.8968770174623244,0.98825863426094,0.9623277683373863,-0.5967890358326082,0.9949669709847527,-0.046355200700138134,0.8924066631278911,0.9960999937908697,0.46593467299026975,0.9966761649901388,0.7774626587940823,0.8033222717765135,0.9999976242149203,-0.4696635442772181,0.5348104526422488,0.9997701188777207,0.0935009348113512,0.9789144251479193,0.9003481469877753,0.542018653704068,0.6534854559589452,0.9960517472979384,-0.9686775492003896,0.2037585424903471,0.7885818962510724,0.8373415911693324,-0.9813559163997938,0.8956901992161548,0.5023994990084266,0.9842789419795369,0.9848450407177797,0.8755421571160817,0.10208027668221314,0.9967065062481125,0.9449300870802634,0.9143924030273939,0.999689497375631,0.8968645677765131,0.9216445869088024,0.9843244615626927,0.9896097449048477,0.9878581375908225,0.9988722574712354,-0.7483032262719878,0.8785491272180872,0.9481689613510713,0.9812675735297017,0.9928160897832651,0.9969189258745502,0.5133005097390579,0.9553911733430218,0.8274152248176605,0.9996541081321995
823147269_GRAVITY,0.5865601068237913,0.8905973303520164,0.28021522774631663,0.9861100811753029,0.9947240705628025,0.800423285686152,-0.038021142898822406,-0.006372485604953383,0.7025940347808696,-0.21034101129705732,0.8265485585618985,0.7622461555471166,-0.8351735671722146,0.46745119143960084,0.9101540642855441,0.723287599572032,0.3245198165526646,0.7603160224359714,0.7123620001303982,-0.06868770713979752,0.9326226954931596,0.7844355680063476,1.0,0.9965940556837255,0.5286948321133581,0.9999494721720583,0.8597315364003704,0.9747626490253708,0.3796668310286767,0.7915108290841105,0.8401085575270212,0.7632904809272418,0.31130725355045863,0.9778488644828776,0.6804631104669272,0.5862538979892188,0.029513087660469627,0.7183402820313013,0.5831809369347998,0.42017676460734754,0.726654160878463,0.9142696803165469,0.7313025109950193,0.21980104402264866,0.9995174464775499,0.7830817647139143,-0.9159706705847848,0.9435847310783174,0.7709574140558634,0.690838755372183,0.6412044525655657,0.43636798230048746,0.9463826576491458,0.04315581155715954,0.7262795402443248,-0.6058532692159261,0.7670344816524477,0.9999774617577393,0.995897124967517,-0.8890144658467927,0.42681698708873766,0.9303559656714174,0.6625612674881767,0.6649803250234491,0.9864558956595019,0.697045841913789,0.8321470011993126,0.9442144007713656,0.9683610579903081,0.7687375716834013,0.9778547558307706,0.9636341813977781,0.881523814155061,0.6871115351862631,0.8712660768996489,0.8129976168452732,-0.9984164163061712,0.9854098815407755,0.5466953250014636,0.8892245862527217,0.704591857041387,0.830667256125975,0.9349212179838304,0.9326178230967509,0.997358241111728,0.800475464051712
451128607_ALTIPLANO EXPLOITATION,0.6513502657791965,0.9250679664595766,0.3584209569001283,0.9690547695323282,0.9828764035646848,0.8471288291731459,-0.12029587808376259,-0.08881296670367164,0.7588815716181186,-0.1290056167450576,0.8701494352365409,0.8130277935446678,-0.786975005681184,0.39295946955561295,0.9412164280913147,0.7777692866661029,0.4014153449318423,0.811291104261037,0.7678098786845702,-0.1507228581658072,0.9592035680435487,0.8329087609350738,0.9965940556837254,1.0,0.4568978149660698,0.9973726693230781,0.8989214420627628,0.9530331192802048,0.4546629440522292,0.8392131992204964,0.8819771011676643,0.8139669819392233,0.23188078425751193,0.9917790578480805,0.7385735510233714,0.6510633803145351,-0.05301537033330106,0.7732630955026207,0.5142057744789078,0.49357685868439655,0.7808321728734899,0.8777491161154597,0.7850564790550459,0.2994995969548287,0.9986746730929806,0.831700453650266,-0.8797626954944889,0.9130645792031815,0.8208517113919342,0.6288636956236144,0.7023008451645011,0.5090801037672944,0.9165195645365856,0.12539585795613795,0.7804914859883434,-0.6693960678518743,0.7115127076565894,0.9971252453865685,0.9999675265508434,-0.9237450108324522,0.4999384761388481,0.8969512262110922,0.7220706884500507,0.7243044696036339,0.9966223585152907,0.6355429644864415,0.8750435095805807,0.9681563967951693,0.9856420044508236,0.8188602384548258,0.9917826593419317,0.982388496391245,0.9174558437042056,0.7446855498355515,0.9087727614413605,0.8582445776097234,-0.9903768357753223,0.9960888158603972,0.613882907502106,0.92392075397362,0.760709466238666,0.87375138456082,0.9024741869164686,0.9591997506625927,0.9999514518225906,0.8471750837509769
385303706_SWING,-0.37734636129930815,0.0848207191325489,-0.6666578501838493,0.662333090890655,0.6129822639253725,-0.08562812667658613,0.8280966502446506,0.8454256433912116,-0.23254905225199934,-0.9410286286094132,-0.040774958739304756,-0.14642957736442166,-0.9083870490558018,0.997504845206463,0.12955646691437903,-0.20374608098936103,-0.63130138825251,-0.14937350665305532,-0.21908450391030931,0.8104924272135846,0.18677642680819018,-0.11171491679738947,0.5286948321133582,0.4568978149660698,1.0,0.5201354212681473,0.021008124128439908,0.7048439558498294,-0.5845278364965091,-0.10028812012301183,-0.016250097034135713,-0.14483187012927864,0.9712204656795766,0.3393169363233139,-0.2622370962664177,-0.3776964154357043,0.864045647589227,-0.21072883500097883,0.9978506130787572,-0.548102590492385,-0.19895845182467797,0.8272285646694824,-0.1922991111414377,-0.7118463677724104,0.5020735509631168,-0.11388081479976425,-0.8248507131648006,0.7799364789896527,-0.13299585723691568,0.9789414620008237,-0.31235144100316065,-0.5330286090305382,0.7745544417663774,-0.825204931449431,-0.19949266321867803,0.35498328975263543,0.9501299219345125,0.5229841076513624,0.449714433133024,-0.08136408045782247,-0.5419570108717948,0.8030977324775056,-0.2854740077410849,-0.28237279593524994,0.3823062867435836,0.9771452711116811,-0.030761199650774777,0.2196608442273393,0.3001436366025807,-0.13644229186751125,0.33934341429658565,0.28264468831898854,0.06529937011041896,-0.25343368153970547,0.044027628892108574,-0.06440757707353832,-0.5756077786612934,0.3765149954471506,-0.42170210553830656,0.08182165362652155,-0.22981376448559054,-0.0334228558363754,0.7954934841242091,0.18676316219239003,0.46564062518474747,-0.08554139513514131
