,522740752_KARTING INDOOR PROVENCE,453464893_HENIN BOWL 62,539626283_LES SAVANTS DE GAÏA,424161065_LES ECURIES DES SABLONS,848023974_L'ILE VERTE,844395012_LAC ET FORET,338158405_SILLAGES,840711550_WAM PARK DEVELOPPEMENT,834084998_LE NAUTILE,480983998_ZIDANE SPORT CONCEPT,519657639_PUY DU FOU INTERNATIONAL,822146726_LES NYMPHEAS,830138731_SOCIETE DU GOLF DE DIVONNE,333006138_SOCIETE D'ECONOMIE MIXTE LOCALE DE GESTION DU PORT DE BANDOL,504488735_LASER 94,817391238_RLC CLIMBERS,799904479_CA BEAUFORT EN ANJOU,522933746_CALICEO SAINT HERBLAIN,514054345_Pi Laser,824021299_ENFANCE-JEUNESSE MEDULLIENNE,833029655_ESCAPE DIMENSION,532193968_PARC NATUREO,823147269_GRAVITY,451128607_ALTIPLANO EXPLOITATION,385303706_SWING,802476473_LES ONDINES,493512925_LASER GAME GRENOBLE,484120076_Société d'Exploitation du Musée du Rhum de La Réunion,404899270_EQUILOISIRS - FAE,800444515_LASER GAME EVOLUTION S12 REIMS,799358742_LASER GAME EVOLUTION CHAMBERY,409984846_ESPACEO,847596061_AQUABELLA,478439854_PITCHOUN GYM,751982158_BRETIGNY FD,837934215_SCO ACADEMY,501676167_N'JOY,487740383_STAR RECEPTION,391074242_TEAM ACTIVE GRAND OUEST,518825450_ESPACE OREANE,793383340_AQUAZERGUES,808433023_ENFANCE EN PAYS MORNANTAIS,820742120_ESPACE LOISIRS COLOMIERS,801224627_VITALSPA BOUC BEL AIR,824968002_VILLASPORT,403614951_FUN LOISIRS,412254484_PARC INTERCOMMUNAL D'EQUITATION DU CHATEAU BLEU,515339653_ESL Gaming France,501182323_CALICEO PAU,535310007_ALTIPLANO CONSTRUCTION,440133023_ALRECREA FRANCE,803621143_CA CHATEL,478484603_CENTRE EQUESTRE LES ALLEES CAVALIERES,382818227_SCAN 89,812794303_KARTING DE NANTES,539653105_BEMBOM BROTHERS,344519251_SOCIETE D'ECONOMIE MIXTE DE GESTION DES PORTS DE PLAISANCE ET EQUIPEMENTS PUBLICS DE LOISIRS DU PAYS DE LORIENT,498292143_TEAM ACTIVE ILE DE FRANCE,820641033_GOLDRONE,329045322_SOCIETE ANONYME D ECONOMIE MIXTE D ORGANISATION ET DE GESTIO,809102452_DOCK 39 TERVILLE,399617661_OPERA,438261216_ANIMFIT,833173768_FLY IN LE BEL AIR,490122991_SNC LA LOUE,520945486_FLY ZONE,351499785_TAKA CLUB,442039004_LOISIRS INTERURBAIN LASER,415296466_L EPINETTE DE BOISEMONT,390485514_COMPAGNIE DES BALADES RALLYES,749920765_AQUARENA,794402164_SOPOOL,799358734_LASER GAME EVOLUTION DUNKERQUE,450702824_ZOO DE LA BOISSIERE DU DORE,822027801_LE SANATORIUM,832202600_COSMIC JUMP 54,420877888_SOCIETE D'ECONOMIE MIXTE DE GESTION DU PORT DE FREJUS,815170071_FORMEO,813002565_BIOPOLE LEA NATURE,828622084_RONCQ LOISIRS,499371433_9ème ART +,841531924_CAPSULE CORP,532449188_COMPAGNIE SAUMUROISE DE NAVIGATION - SAINT NICOLAS,832191415_L'AQUACIENNE,524133089_OC'KIDS,445352552_PYRENEES HO
519657639_PUY DU FOU INTERNATIONAL,0.9999972412906024,-0.9647010640041651,0.40962994112102646,0.8590723626187994,-0.9944433239925967,-0.9267709908039224,-0.3376149939194779,-0.5868112365687663,-0.19080775713502504,-0.9902238379805539,1.0,0.5939100612215887,0.0278015074667507,-0.5938560199178097,-0.974527668901659,0.7978236139231939,0.6318450643929606,-0.4764860679659932,0.2660453343594052,-0.962988204211635,-0.9999931402218999,0.5630678630124136,-0.8373399850215935,0.9980687644887342,0.6245914886702966,0.6222525350948185,0.9914844272891383,0.9787823686130028,-0.6179504622528852,-0.8337750914272035,0.4322111483921095,0.3147485357829895,0.6586099772455871,0.6193090267793607,0.48807958867791423,-0.5022110223775831,-0.40552538346184647,-0.7985839917791312,0.9983025794067506,0.21074865506014828,-0.9992265154801133,0.5136844182020923,0.7144520683246212,-0.3415141075321788,0.8011634704809976,0.9933752345869455,-0.4777888112546504,0.2595653755807809,-0.8474353602867442,-0.5110025852257207,0.9905465159248096,-0.48892740307372407,0.23805985525686688,-0.9962967235132549,-0.36853123163565227,0.9195558519461499,0.17465155074943353,-0.5020005505085534,-0.6049741307511959,-0.9692434210466829,0.9218514828707612,0.49694765138335595,0.9491720047681699,-0.48637970076616827,0.7404893177757192,-0.9279080815123566,-0.1999047089858168,0.9991711650239063,-0.9122516006844492,-0.7683611718703286,0.35636055781219617,0.22215764820870246,0.4913778913599324,-0.12740525176643433,-0.4048810141019933,0.9441990057269366,-0.5031757106376088,0.7497699116782034,0.05840381227646099,0.7283009886766676,0.5427973137809883,-0.6712823613005876,0.31791702359016694,-0.31399313928597405,0.5752725745590416,0.5418344960982701
822146726_LES NYMPHEAS,0.5957982003937319,-0.36107439869510566,0.9772185828531665,0.9220144800984625,-0.5059141863884666,-0.8526222268823344,0.5567798648423243,0.30293512836617,-0.9030727725569107,-0.475881855389049,0.5939100612215887,1.0,-0.7877088649046337,0.2946058674517391,-0.759211882733107,-0.011209242212473576,-0.24832892555321523,0.424339708703623,-0.6175295434879124,-0.3550721328328682,-0.5909260142787135,-0.3304616912649382,-0.9371278964815164,0.6427395830297288,-0.25734898307820175,-0.26023850185847425,0.6936229303435323,0.7461592792930933,-0.9995433208307605,-0.05100219222648472,-0.46880972618176026,0.9505735281352222,0.9965525175517252,-0.26386185037435744,0.9920697170868348,-0.9939828007225155,-0.9762547486867217,0.009947038746822274,0.6397582878137671,0.9116276387124994,-0.6250880117879529,0.995353591279067,0.9872383599692458,0.5533316496300914,-0.005649226355719149,0.6824289283003167,0.4229969583302646,0.9311150470122252,-0.07617578126357512,-0.9950480486962436,0.4779321258444743,-0.9921913728106716,-0.6400154091218573,-0.6608855634531299,0.529030384550261,0.2299853362786457,-0.6884387240087244,-0.9939561129417329,0.2813040156149929,-0.7736418447497111,0.8592876755884656,-0.40301450238058334,0.8169553915834321,-0.9918231756814712,0.9804839963160106,-0.25115733851431327,-0.9070176679287429,0.560668506010489,-0.8713558932047186,-0.9712508207527006,-0.5400666385472607,0.9163684728086346,-0.40886955139221437,-0.8736423703697401,-0.9761018231444855,0.2957763222535571,0.396422183143695,-0.08706145957887859,-0.768471526455014,0.9838563879181561,0.9980695583787211,0.19763874030172218,-0.5739770561518724,-0.9503261501898744,-0.31641579515899154,-0.35439581369892226
830138731_SOCIETE DU GOLF DE DIVONNE,0.025453421689085574,-0.290065758056039,-0.9005108320897894,-0.48777279772288795,-0.13287966794461772,0.349716026065885,-0.9503066556117128,-0.8257250122599313,0.9759432459111952,-0.16696325554050878,0.0278015074667507,-0.7877088649046337,1.0,-0.8207704278780242,0.19708727576439777,0.6248385960334102,0.7923613561002849,-0.8920892164946536,0.9709843732127751,-0.29621187269451105,-0.031503870604052554,0.8417453590409931,0.5231918675716275,-0.03434694072688691,0.7980143638209342,0.7998135414268047,-0.10261020790456618,-0.17761177086349791,0.7687331789881365,-0.5750710405338809,0.9134399876738722,-0.940057719385694,-0.7338832704718905,0.8020615660511969,-0.8588924092928755,0.8504486214629943,0.9024562397335432,-0.6238525729602818,-0.03046370656633282,-0.971303297327403,0.011528717416555633,-0.843366364765516,-0.6795510893219882,-0.9490079587524892,0.620487795498584,-0.08725406148828804,-0.8914184168924334,-0.9581359415387858,-0.5542533561847206,0.8450402738706563,0.1646629191483238,0.8583943735767525,0.9774934843310776,0.05824983264029338,-0.9395017608131667,0.41837247586462295,0.9891052848633651,0.8505766254618995,-0.8127565411964839,0.21906246783798053,-0.36176468348860985,0.8812609854110198,-0.28824777393819734,0.8598877288736834,-0.6512216309441912,-0.3984621951445903,0.9738789567185872,0.06846878609737947,0.3841100351398071,0.6184075029683888,0.9438947186610934,-0.9684575637050664,0.8842708716093655,0.9879253010515298,0.9027596409506725,0.3554983666999564,-0.8778391308139689,0.6822875950124536,0.9995308777118684,-0.6647446324873924,-0.8244485030983224,-0.7595778811068548,0.9565906300909263,0.9403287814272427,0.83363904735715,0.8552241418974563
333006138_SOCIETE D'ECONOMIE MIXTE LOCALE DE GESTION DU PORT DE BANDOL,-0.5919645103439924,0.7847753087119291,0.49071042344124116,-0.09834211518293721,0.6752560629050779,0.2481499369157861,0.9578250517053282,0.9999619117381777,-0.6764769485356461,0.7002779963688477,-0.5938560199178097,0.29460586745173906,-0.8207704278780242,1.0,0.3982900813137731,-0.9588611193757764,-0.9988439807375091,0.9903287696600922,-0.9335676208600457,0.7887433449795429,0.5968320668039523,-0.9992875665289358,0.057414328496421016,-0.5427301641061548,-0.9992487206899532,-0.9993601841412951,-0.48402344757428617,-0.41639704523021887,-0.2655940847838915,0.9393496045601962,-0.9822114405732623,0.5767637566158718,0.2143079431018336,-0.9994874262964318,0.4123801534308048,-0.39750807815846034,-0.494621916720547,0.9585020267441753,-0.5459893314568853,0.6613465294688926,0.5617577820110197,0.3852508884221093,0.13866433759670194,0.9590080152367699,-0.9572678945247267,-0.49746389710017547,0.9905333453630065,0.6228506216419257,0.9304003736226786,-0.38813079990795735,-0.6986108996749585,-0.4114947850380729,-0.9228135744543333,0.5224784616090429,0.9667963644460716,-0.8622475898457875,-0.8959231897166431,-0.39773138659939533,0.9999035309583487,0.37758279784593946,-0.23564078819204945,-0.9933066832713847,-0.31042636489875053,-0.41415271906227125,0.10098271056412347,0.8509952787798105,-0.6696167207719682,-0.626114736855355,0.21216927506352332,-0.05864301352269487,-0.9633768937002077,0.6525360475784324,-0.9925462865397523,-0.722354299501219,-0.4952343626403749,-0.8257243696539952,0.994111698104915,-0.9776391250295593,-0.837881416413317,0.11883251218570313,0.3533868229879989,0.9949947270654993,-0.9516259346142384,-0.577413622986481,-0.9997376757951465,-0.998001977398953
504488735_LASER 94,-0.9750517657455202,0.8810676666096072,-0.6037839568194167,-0.951981937045231,0.9455031672951895,0.9874047933623163,0.11791586514719443,0.3902692230913348,0.4060943723090163,0.9337180529084781,-0.974527668901659,-0.759211882733107,0.1970872757643978,0.3982900813137731,1.0,-0.6422924632586792,-0.44192209790901865,0.2671770775313482,-0.04308371536453127,0.8780088480488913,0.9736903010080918,-0.36338832291972534,0.9386139914647674,-0.9865768349612574,-0.4335397693385276,-0.43084215268737386,-0.9954342857523096,-0.9998034529040084,0.7785325963601334,0.6887179671232877,-0.2189636524692545,-0.519600093915904,-0.8105913104089605,-0.42745090924294415,-0.6713873686759941,0.6833525871744095,0.6001948101564144,0.6432594335265958,-0.9859349332561672,-0.4246107169089682,0.9825929564808175,-0.6930163600125636,-0.8531696382014113,0.1220313473648613,-0.6465441974405319,-0.9938435102442142,0.2686052592057126,-0.46953430096116094,0.7067860126046525,0.6907616602034516,-0.9345506138811762,0.6721071390870808,-0.014176190320119195,0.9902015890596634,0.15066155215559188,-0.8080046922299156,0.05061761271206075,0.6831748819335435,0.4109922835429836,0.9997476171329417,-0.9852830766831719,-0.28967444059419395,-0.9955842752924162,0.6699434819767673,-0.8723502344884664,0.8206632186396869,0.41455321315196486,-0.9645909089769762,0.980881117290191,0.8923239932241687,-0.13773940288327038,-0.43516180684721434,-0.28353653455610534,0.346599633298218,0.5996309044931883,-0.8462798954618701,0.29655041027705326,-0.5822741576097786,0.1669683553177149,-0.863430287096969,-0.717324972105729,0.4879559248299686,-0.09718694936092795,0.5189200412929369,-0.3771769610716875,-0.33953935962555937
817391238_RLC CLIMBERS,0.7964052721759237,-0.9284310544005757,-0.22317589018902678,0.37679598633312794,-0.8568587069666191,-0.5129377577372369,-0.8368489818911719,-0.9563469791657516,0.43958334246842923,-0.8741196846377297,0.7978236139231938,-0.011209242212473578,0.6248385960334102,-0.9588611193757766,-0.6422924632586792,1.0,0.9713984901386589,-0.9102027088806206,0.7934203093126778,-0.9308000848794277,-0.8000512403618852,0.9474643349019891,-0.33845969213740984,0.7588319863588601,0.9691425073463236,0.9684007812727785,0.7125180319862071,0.6573617670823906,-0.019012346628339068,-0.9980641016064532,0.8884986876088271,-0.32113524688248557,0.07178851742155104,0.9674575746182251,-0.13680126121616049,0.12067117052858976,0.2275551011515985,-0.9999992033320608,0.7613566808452076,-0.4212099227209278,-0.7734984741680472,-0.10743832808042227,0.14817335565406137,-0.8391111320804111,0.999984542013507,0.7232565195602195,-0.9108156487712574,-0.375139788142589,-0.9961778881638714,0.11054256429595703,0.8729843258979678,0.13583869349172747,0.7754878885475718,-0.7430315140225275,-0.8544795983139615,0.9705549914835809,0.7329658173604297,0.12091276310661837,-0.9627116170280905,-0.6249114033377655,0.5018285120062849,0.9196535816688224,0.5675071830103724,0.13872926981604586,0.18559607992381214,-0.965070179834783,0.4312330924654212,0.8217036619456144,-0.48085344847034917,-0.22715654505512797,0.847623120854549,-0.41058253138199635,0.9171186227892923,0.49633090636607763,0.22824137818900034,0.9518817826922933,-0.9224542409617768,0.9971162483153632,0.6484577664612738,0.16792026643680555,-0.07328971286652555,-0.9824287190914404,0.8252537830574558,0.3218887377804483,0.9521077846610194,0.9390092676562104
799904479_CA BEAUFORT EN ANJOU,0.6300226881488766,-0.8136607893293478,-0.4482588758814036,0.14606518290658374,-0.7099309126154322,-0.29442929058088774,-0.9429048450015153,-0.9983863916287914,0.6402932872954777,-0.7337840352626327,0.6318450643929606,-0.2483289255532152,0.792361356100285,-0.9988439807375091,-0.4419220979090187,0.9713984901386589,1.0,-0.9825147072453156,0.9152601326825497,-0.817381114738597,-0.6347116697137876,0.996318185009584,-0.10533842562713597,0.5824768940048817,0.9999565409935149,0.9999241781539804,0.5255275952271351,0.45961988784366065,0.21894371776759025,-0.9547497575251218,0.9720495272976238,-0.536828288568518,-0.1671072815082435,0.9998708963322472,-0.36811130954948557,0.35293980005926207,0.45227229613432374,-0.9710979827662328,0.5856306265721564,-0.624525807677186,-0.600876578756178,-0.34044618266114196,-0.09089865659636572,-0.9442774246652194,0.97006317777694,0.5385886025222988,-0.9827896214743642,-0.5845236579880068,-0.9469445382107511,0.3433808127569457,0.7321972936879704,0.3672077245355345,0.903228061078393,-0.5628612694955691,-0.9533945964690027,0.8855975258308912,0.8735344636301243,0.35316750208858094,-0.9994153064782623,-0.42165774365408065,0.2820845123917809,0.9866060145531437,0.3557624994530109,0.36992049588557663,-0.053041933240071455,-0.8752564699234616,0.6331408890330509,0.6628724178113325,-0.2588993589174855,0.01058818497886978,0.949373256184536,-0.6153564708568978,0.985540706234209,0.6882778899089829,0.45290080259162235,0.8518847110069583,-0.9877536369448158,0.986617529563895,0.8106738185553942,-0.07096598347566778,-0.30801012927746885,-0.9986479823468426,0.9357559702777026,0.5374994779308947,0.9974809842185661,0.9938110906343058
522933746_CALICEO SAINT HERBLAIN,-0.4744196278619226,0.6911969229690067,0.6068524047360203,0.04067695839719426,0.566392814017567,0.11134909178668102,0.9884290664816631,0.9915019537568617,-0.7721119452364815,0.5944627275025366,-0.47648606796599324,0.42433970870362303,-0.8920892164946534,0.9903287696600921,0.2671770775313482,-0.9102027088806206,-0.9825147072453158,1.0,-0.9742636520989193,0.6958282950242793,0.4797392769034109,-0.9948593881684215,-0.08165258340409252,-0.4209521570241211,-0.9842077887678954,-0.9847329184217682,-0.3579367680149619,-0.2862294813992448,-0.3967830963027491,0.8826823407695513,-0.9987647023752049,0.6845243858146739,0.34775235099427904,-0.9853795395821682,0.5347861763365033,-0.5209717903330292,-0.6104188332797106,0.9096791965732982,-0.42447323915666646,0.7590170439618632,0.4415446290230539,0.5095564244740114,0.2747234774420342,0.989049366079895,-0.9078858129626267,-0.37229754569889345,0.9999989012995246,0.7253692460602168,0.8705476360188442,-0.5122409441098876,-0.5925853924752854,-0.5339649020141339,-0.9673381695332001,0.3991280151603873,0.9929011154700577,-0.7836383304406881,-0.9488882919593222,-0.5211795131120796,0.9883061445613643,0.24546075303213602,-0.09852824764464296,-0.999725664688983,-0.17553779179583165,-0.5364299889786085,0.2380373730410944,0.7699022927371841,-0.766184225686603,-0.5118791721397614,0.074535546075131,-0.1965775993832872,-0.9912632597478814,0.7513569055055951,-0.9998552047107551,-0.811310516271889,-0.6109769582007408,-0.7394787130265299,0.9995313630565706,-0.9390084580077008,-0.9055098963222622,0.255440689787398,0.4797577296152275,0.9715079203982355,-0.9850518072875616,-0.6851042557640167,-0.993246653748134,-0.9971160696416844
514054345_Pi Laser,0.2637803371468627,-0.5105107205828286,-0.7703945642994253,-0.2648550021958696,-0.36604634655476964,0.11552635494890917,-0.997181786274811,-0.9366601297349131,0.8954865666079633,-0.3979048334761639,0.2660453343594052,-0.6175295434879124,0.9709843732127752,-0.9335676208600457,-0.04308371536453127,0.7934203093126778,0.9152601326825497,-0.9742636520989193,1.0,-0.5160278466730471,-0.26961400520110745,0.9464288272555645,0.3042099439640862,0.2056514982802826,0.9189762038878028,0.9201516501770234,0.13824775210975998,0.06288246750641882,0.5934793429383322,-0.754028666546349,0.9842607822506554,-0.8312299358237805,-0.550145220793034,0.9216153036738556,-0.7114926005808091,0.6999692356512965,0.7732525411684484,-0.7926513637727676,0.20945216697792665,-0.8862415408200313,-0.22793284517522966,-0.6903947372844949,-0.4843914851075304,-0.9968622157548146,0.7900236995867985,0.15350854303757316,-0.9739284400586815,-0.8618651331491427,-0.7372215010661072,0.6926505329494435,0.395763738557723,0.7108095009415829,0.9995818346668887,-0.18217720944684693,-0.9941585257484394,0.6234408234968615,0.9956099681271807,0.7001430264909829,-0.9284994091951708,-0.020628127344161414,-0.1283221966625069,0.9687167640481781,-0.050891358605251756,0.7128590937562819,-0.45084341373006925,-0.6062388265362365,0.8913195908061178,0.3050638573823679,0.15216719445177804,0.41253172385846665,0.9954831449333563,-0.8807678699962584,0.9702868135870225,0.9222093857341062,0.7736992770274209,0.5687047434742117,-0.9669069281673057,0.8373241428045565,0.9778531380994057,-0.46679997398160084,-0.6651867782399354,-0.8930807352293352,0.9985291797981547,0.8316720475632052,0.9415314404596226,0.954347092613672
824021299_ENFANCE-JEUNESSE MEDULLIENNE,-0.9623524122033884,0.9999793370437026,-0.14857722943819368,-0.6893095722534412,0.9860129382605926,0.7912217422030462,0.5788363541098714,0.7833481063480306,-0.08084570890868753,0.9911718181194614,-0.962988204211635,-0.3550721328328682,-0.2962118726945111,0.7887433449795428,0.8780088480488913,-0.9308000848794277,-0.8173811147385971,0.6958282950242793,-0.5160278466730471,1.0,0.963979983700711,-0.7649813633228528,0.658993795169383,-0.9443847346990633,-0.8119747050431719,-0.8102249987950899,-0.9196864183773676,-0.8873257042310186,0.3831592851524539,0.9517317091104365,-0.6592811694846415,-0.04725511479005216,-0.43140630975556155,-0.8080186761732426,-0.23475752264064842,0.25053683721886316,0.1441307842895403,0.9312607406068503,-0.9456552483035401,0.06054119687705091,0.9516438389770245,-0.2634092851335552,-0.4994135094158011,0.5822117336676285,-0.9328181060865688,-0.9256338194258537,0.6968921756660401,0.010346682902407665,0.9591705390398646,0.26039545042840984,-0.990859853611931,0.2357018963838831,-0.4910431240257688,0.9362462030417726,0.60546304349116,-0.991441086437231,-0.4335881184178701,0.25030121712575004,0.7972056797339621,0.8670342322120735,-0.7832723001879683,-0.7124593575713474,-0.8292004995233803,0.23286490833577847,-0.5319308574557047,0.9940528088249687,-0.07159701695275925,-0.9731621001997737,0.768074319339571,0.5674104359420563,-0.5950186182806809,0.04887265416094749,-0.7079491078012802,-0.14465720396460355,0.14343328332501884,-0.9980335495382362,0.7174875203616374,-0.9003761707650699,-0.32532561979251723,-0.5166385643500656,-0.2963275711531696,0.8462231294615874,-0.5617095688042367,0.04646024851618311,-0.7744570137248711,-0.748327583499986
833029655_ESCAPE DIMENSION,-0.9999816811766521,0.9656698813681712,-0.40624816371368294,-0.8571705691668778,0.9948264332517451,0.9253733169255934,0.34109918139067497,0.5898064163128188,0.18717051441661778,0.9907337047939105,-0.9999931402218999,-0.5909260142787135,-0.031503870604052554,0.5968320668039523,0.973690301008092,-0.8000512403618854,-0.6347116697137875,0.47973927690341084,-0.26961400520110745,0.963979983700711,1.0,-0.5661250136619193,0.8353093369821323,-0.9978318309374201,-0.62747983774061,-0.6251478078647743,-0.9909952732692751,-0.9780166981137327,0.61503408669279,0.8358143580733053,-0.4355483356084661,-0.3112306458207635,-0.6558182676546925,-0.6222129528407602,-0.48484340518558017,0.499004573942309,0.4021368484985806,0.8008078810430596,-0.9980800091699878,-0.2071264142643636,0.9990740057718518,-0.5105029518366269,-0.7118555464633732,0.344993054369915,-0.8033746084156898,-0.9929427737518944,0.4810393914590489,-0.2559865615552203,0.8493959877781233,0.5078152109965963,-0.9910478235760704,0.4856929718573872,-0.241655720007078,0.9959714144641936,0.3719719855048142,-0.9210050596876936,-0.17829740912228279,0.49879365089077904,0.6079192612252126,0.9683252064959482,-0.9204097042178437,-0.5001584889634404,-0.9479996351154341,0.48314001597573863,-0.7379949075270652,0.9292825956348075,0.19627411578494008,-0.9993150855752218,0.9107280779630087,0.7659852892300881,-0.3598189266905217,-0.218544698470787,-0.49460049380892074,0.12373057693939708,0.40149142571115526,-0.945412530931074,0.5063731845024558,-0.7522156906111142,-0.0621010746614207,-0.7257578092612472,-0.5396827471899862,0.6740231569361619,-0.32142666014640014,0.31047432792555,-0.5782983469318492,-0.5449439243074424
532193968_PARC NATUREO,0.5611251396000595,-0.7608252719365399,-0.5232451420572167,0.06071430867170261,-0.6469380849512976,-0.2114129274826065,-0.9679875265824249,-0.9995788998160496,0.7037896529909086,-0.6728371420859068,0.5630678630124136,-0.33046169126493813,0.8417453590409931,-0.9992875665289358,-0.36338832291972534,0.9474643349019891,0.996318185009584,-0.9948593881684215,0.9464288272555644,-0.7649813633228528,-0.5661250136619193,1.0,-0.01969499423733631,0.510644834104333,0.997074160659999,0.9972983648914676,0.45065343601056035,0.38178720461381294,0.30179009388523187,-0.9257367930347866,0.9885985617312246,-0.6071836320645322,-0.25101908740365175,0.9975671344687969,-0.4464685725683412,0.4318556835654518,0.5270702732870192,-0.9470598273730718,0.5139815007314696,-0.6891839169885587,-0.5301346311796614,-0.41980397594215896,-0.17594163823784037,-0.969019701629571,0.9456711980795497,0.4643700202181041,-0.9950084080400958,-0.6519329599146974,-0.9159038702504567,0.42263626097479456,0.6711096575059813,0.44559894080936446,0.9366956101769417,-0.48992654081798065,-0.9757521438787776,0.8425181284953422,0.9120496565455679,0.4320751807271858,-0.9986669526008125,-0.34236683230976594,0.1987949930989878,0.9969583261946712,0.2743290076750238,0.44820951478856325,-0.13845852954759372,-0.830568599188301,0.6971699289807307,0.5962410912400058,-0.17513667741306177,0.09627696923262358,0.9728107545833157,-0.680669453856149,0.9964385545032634,0.747938228167547,0.5276691175127731,0.8038475633495593,-0.9974930477234205,0.9690061461548368,0.8578853218629501,-0.15622111927127788,-0.3884406129240773,-0.9905145294102651,0.9625441291215457,0.6078157044431131,0.9998898306633848,0.9996755256873515
823147269_GRAVITY,-0.8386217868611991,0.6638153568307071,-0.8417116075743292,-0.9991573452686405,0.7751360678736574,0.9813710309302254,-0.23188510984518057,0.048698705563785104,0.6964094931209078,0.7528986626897571,-0.8373399850215935,-0.9371278964815165,0.5231918675716275,0.057414328496421016,0.9386139914647675,-0.33845969213740984,-0.10533842562713598,-0.08165258340409252,0.30420994396408624,0.658993795169383,0.8353093369821323,-0.01969499423733631,1.0,-0.8696821273975022,-0.09606283445746887,-0.09308481330815443,-0.9014014508423505,-0.9315902775205078,0.9472457205239867,0.396327497055889,0.13107552706152456,-0.7824489421192277,-0.9628505627687906,-0.08934591067337008,-0.8858325588666128,0.8932623784109094,0.839276221234538,0.33964719805849597,-0.867757747979505,-0.7108724356409805,0.8581900147106561,-0.8991707155470839,-0.9807444902958224,-0.22785069276188435,-0.34368649456504385,-0.894615265498678,-0.08017508062811216,-0.7452897138428519,0.4193585479361477,0.8977997843615229,-0.7544317998982604,0.8862829856429728,0.331628602212543,0.8812437291921635,-0.19961851173635273,-0.5551568965628474,0.3920374236582367,0.8931529463898105,0.07127575793922246,0.9461270334818066,-0.9837662688099688,0.058286280422554675,-0.9668522798342823,0.8849276630416703,-0.9874491953995084,0.5731663544531058,0.7030361018761093,-0.8143926802004862,0.9878024786992247,0.9932653441313691,0.2123970340740404,-0.719042795211846,0.06468083683920896,0.6489089511778301,0.8388927959783709,-0.6105517468460355,-0.0511051916443274,-0.2660732680721786,0.49684548204412216,-0.984453749856166,-0.9136446904407852,0.15688955673069266,0.2521151725534814,0.7819531751949212,-0.03453334576688334,0.0057788590546780805
451128607_ALTIPLANO EXPLOITATION,0.9982119229389745,-0.9464791825033133,0.46550680605682543,0.8892090411151974,-0.9859833697561196,-0.9483146549615143,-0.27849155927251396,-0.5353789231902063,-0.2514167487523601,-0.9796466935366928,0.998068764488734,0.6427395830297288,-0.03434694072688691,-0.5427301641061548,-0.9865768349612573,0.75883198635886,0.5824768940048818,-0.4209521570241211,0.2056514982802826,-0.9443847346990633,-0.9978318309374201,0.510644834104333,-0.8696821273975023,1.0,0.5748735012457823,0.5724232179029148,0.9976590729689073,0.9896204063500721,-0.6655958880630349,-0.7978688398169007,0.375359454138583,0.37310226980179984,0.7040814554074836,0.5693406102852978,0.5413541985889333,-0.5549580349980937,-0.46152397702783315,-0.7596534836462853,0.9999924523203411,0.2710652479189676,-0.999739527278469,0.5659889839763079,0.7565358253369054,-0.28247058377799505,0.7624415338921212,0.9985952215906071,-0.4222963204681747,0.3190537745001216,-0.8128199967811081,-0.5634117183264893,0.9801122551107282,-0.5421708910649968,0.17726722193034403,-0.9997137121215391,-0.3100729495917975,0.893369823522705,0.11315023593250302,-0.5547555605007497,-0.5543440168657556,-0.9826592625477842,0.9441448856748019,0.442082471504556,0.9668913001034488,-0.5397165086615735,0.7808073027825106,-0.9029576331715241,-0.2603835680287866,0.9947129201425662,-0.9359355602220168,-0.8066343215222568,0.2976317627297645,0.2822950766895864,0.43632680260838697,-0.18877174869758628,-0.4608985930414294,0.921915133112492,-0.4485219064851597,0.7072180255195833,-0.003721713131910056,0.7694618119155959,0.5939203442978768,-0.6239434191261719,0.25840709520705607,-0.37236387163373386,0.5233508099227351,0.488578180562437
385303706_SWING,0.6227553749894875,-0.8082056649652147,-0.4565731543046325,0.13683594150529804,-0.7033342214337145,-0.2855068661103437,-0.9459689671413509,-0.9988724088920109,0.6474266508621381,-0.7274183402197445,0.6245914886702966,-0.2573489830782017,0.7980143638209343,-0.9992487206899532,-0.43353976933852767,0.9691425073463235,0.9999565409935149,-0.9842077887678955,0.9189762038878028,-0.8119747050431719,-0.6274798377406099,0.997074160659999,-0.09606283445746887,0.5748735012457823,1.0,0.9999955256756391,0.5175730670940691,0.4513201152349098,0.22803088793334697,-0.9519355437697323,0.974196070812554,-0.5446705948685304,-0.17629180928480903,0.999977245914311,-0.3767635569194719,0.36164737897212085,0.460567531754073,-0.9688305833509606,0.5780482523647416,-0.6317798759478087,-0.5933982960317079,-0.3491973573369311,-0.10017899263828488,-0.9473050198245938,0.9677569328414328,0.5307100259567344,-0.9844691108932675,-0.5920626238843316,-0.9439070385691327,0.35212190546114297,0.72581572739015,0.3758633416064833,0.9071898239190158,-0.5551309672784381,-0.9561661212475956,0.8812289938947486,0.8780345280973831,0.361874270043707,-0.999690634353763,-0.4131858485759865,0.27312797785065696,0.9880838986149194,0.34703409311388844,0.37856596786075475,-0.06234938589619049,-0.8707093356728803,0.6403296247956795,0.6558632667063099,-0.24988309580447837,0.019910083978266272,0.9522607836076113,-0.6226784798722527,0.9870775337708622,0.6950112359011671,0.4611930369526324,0.8469650220770152,-0.9891652814711568,0.9850545406129146,0.8160971165137939,-0.08026227567892831,-0.31686637540246443,-0.9981199529711786,0.9390030008709783,0.5453377700611176,0.9980989475139257,0.9948035177592431
