Libellé,2023,2022,2021,2020,2019,2018,2017,2016
ventes_de_marchandises,0,0,0,0,4984618,4435693,5852835,5267325
production_vendue_services,0,0,0,0,12438,15035,22724,40497
chiffres_daffaires_nets,0,0,0,0,4997055,4450728,5875560,5307822
reprises_sur_amortissements_et_provisions_transfert_de_charges,0,0,0,0,123446,306659,34902,140438
autres_produits,0,0,0,0,253,1359,29868,5410
total_des_produits_dexploitation_i,0,0,0,0,5186753,4858246,5940330,5453670
achats_de_marchandises_y_compris_droits_de_douane,0,0,0,0,2891249,2127342,3607289,2569756
variation_de_stock_marchandises,0,0,0,0,235741,623133,-80742,173303
autres_achats_et_charges_externes,0,0,0,0,754173,785082,1459639,1542354
impots_taxes_et_versements_assimiles,0,0,0,0,46164,50209,56416,40230
salaires_et_traitements,0,0,0,0,558095,626548,703633,707445
charges_sociales,0,0,0,0,232413,254609,271291,304984
dot_dexploit__dotations_aux_amortissements,0,0,0,0,37355,36784,31491,44373
dot_dexploit_sur_actif_circulant__dotations_aux_provisions,0,0,0,0,42664,21661,45052,5847
autres_charges,0,0,0,0,88374,88664,399462,198797
total_des_charges_dexploitation_ii,0,0,0,0,4882227,4614032,6493532,5587089
_resultat_dexploitation_i__ii,0,0,0,0,284526,244214,-553202,-133418
autres_interets_et_produits_assimiles,0,0,0,0,0,0,0,13
reprises_sur_provisions_et_transferts_de_charges,0,0,0,0,90366,173849,46753,155653
differences_positives_de_change,0,0,0,0,10042,75205,36949,37990
total_des_produits_financiers_v,0,0,0,0,25408,157079,83166,193025
dotations_financieres_sur_amortissements_et_provisions,0,0,0,0,32759,15366,81873,46216
interets_et_charges_assimilees,0,0,0,0,71494,65391,58791,27948
differences_negatives_de_change,0,0,0,0,39938,37249,45742,91985
total_des_charges_financieres_vi,0,0,0,0,144191,118005,186407,166149
_resultat_financier_v__vi,0,0,0,0,-118783,39073,-103242,26876
_resultat_courant_avant_impots_i__ii__iii__iv__v__vi,0,0,0,0,165743,283287,-656444,-106542
total_des_produits_exceptionnels_vii,0,0,0,0,75000,210135,537,631
dotations_exceptionnelles_aux_amortissements_et_provisions,0,0,0,0,0,120000,507,537
total_des_charges_exceptionnelles_viii,0,0,0,0,139422,314547,507,537
_resultat_exceptionnel_vii__viii,0,0,0,0,-64422,-104412,31,94
total_des_produits_i__iii__v__vii,0,0,0,0,5267181,5225460,6024033,5647327
total_des_charges_ii__iv__vi__viii__ix__x,0,0,0,0,5165840,5046585,6680446,5753775
benefice_ou_perte_total_des_produits__total_des_charges,0,0,0,0,101322,178875,-656413,-106449
production_immobilisee,0,0,0,0,46000,99500,0,0
produits_exceptionnels_sur_operations_de_gestion,0,0,0,0,0,118118,0,0
produits_exceptionnels_sur_operations_en_capital,0,0,0,0,0,42,0,0
charges_exceptionnelles_sur_operations_de_gestion,0,0,0,0,138864,103078,0,0
charges_exceptionnelles_sur_operations_en_capital,0,0,0,0,558,91470,0,0
