Libellé,2023,2022,2021,2020,2019,2018,2017,2016
installations_techniques_materiel_et_outillage_industriels,0,0,0,0,0,0,0,0
autres_immobilisations_corporelles,0,2130,2200,0,0,0,0,0
total_i__immobilisations,0,2130,2200,0,0,0,0,0
clients_et_comptes_rattaches,0,240,1683,0,0,0,0,0
autres_creances,0,0,0,0,0,0,0,0
disponibilites,0,13985,12966,0,0,0,0,0
total_ii__actif_circulant,0,14225,14649,0,0,0,0,0
total_general__actif,0,16355,16850,0,0,0,0,0
capital_social_ou_individuel,0,7622,7622,0,0,0,0,0
primes_demission_de_fusion_dapport,0,0,0,0,0,0,0,0
report_a_nouveau,0,1775,975,0,0,0,0,0
resultat_de_lexercice_benefice_ou_perte,0,881,800,0,0,0,0,0
total_i__capital_social,0,11041,10160,0,0,0,0,0
emprunts_et_dettes_financieres_divers,0,3844,1678,0,0,0,0,0
dettes_fournisseurs_et_comptes_rattaches,0,240,996,0,0,0,0,0
dettes_fiscales_et_sociales,0,1230,0,0,0,0,0,0
autres_dettes,0,0,1230,0,0,0,0,0
total_iv__dettes,0,5314,6690,0,0,0,0,0
total_general__passif,0,16355,16850,0,0,0,0,0
reserve_legale,0,762,762,0,0,0,0,0
dettes_sur_immobilisations_et_comptes_rattaches,0,0,0,0,0,0,0,0
produits_constates_davance,0,0,2785,0,0,0,0,0
