Libellé,2023,2022,2021,2020,2019,2018,2017,2016
marchandises,0,0,0,74895,51826,0,0,108169
clients_et_comptes_rattaches,0,0,0,6450,649,0,0,0
autres_creances,0,0,0,401,458,0,0,643
disponibilites,0,0,0,24609,10067,0,0,1043
total_ii__actif_circulant,0,0,0,106357,63001,0,0,109856
total_general__actif,0,0,0,106357,63001,0,0,109856
capital_social_ou_individuel,0,0,0,1000,1000,0,0,1000
reserve_legale,0,0,0,100,100,0,0,100
report_a_nouveau,0,0,0,-36208,-20237,0,0,19988
resultat_de_lexercice_benefice_ou_perte,0,0,0,18625,-15971,0,0,-3985
total_i__capital_social,0,0,0,-16483,-35108,0,0,17103
emprunts_et_dettes_financieres_divers,0,0,0,18625,1413,0,0,1684
dettes_fournisseurs_et_comptes_rattaches,0,0,0,9648,7608,0,0,3513
dettes_fiscales_et_sociales,0,0,0,14566,9088,0,0,7554
autres_dettes,0,0,0,80000,80000,0,0,80000
total_iv__dettes,0,0,0,122841,98110,0,0,92752
total_general__passif,0,0,0,106357,63001,0,0,109856
