Libellé,2023,2022,2021,2020,2019,2018,2017,2016
ventes_de_marchandises,1492104,1133545,1118572,1141314,1080751,1297571,0,0
production_vendue_biens,0,0,3516,19821,12344,6288,0,0
chiffres_daffaires_nets,1492104,1133545,1122088,1161135,1093095,1303859,0,0
production_stockee,0,0,-150614,0,-694,-113927,0,0
reprises_sur_amortissements_et_provisions_transfert_de_charges,6267,8401,5700,5487,82617,15360,0,0
autres_produits,625,121,8,27,43,136574,0,0
total_des_produits_dexploitation_i,1498996,1142067,977182,1166648,1175061,1341866,0,0
achats_de_marchandises_y_compris_droits_de_douane,1213102,867502,845682,858904,747385,923260,0,0
variation_de_stock_marchandises,133302,-45671,-174340,56885,45878,110761,0,0
achats_de_matieres_premieres_et_autres_approvisionnements,1218,856,1050,1377,917,1153,0,0
autres_achats_et_charges_externes,99591,98822,103157,101926,97127,111066,0,0
impots_taxes_et_versements_assimiles,2792,2424,3212,3347,3026,3480,0,0
salaires_et_traitements,136136,130823,121596,109954,117642,103527,0,0
charges_sociales,59181,54226,49285,41982,47055,46608,0,0
dot_dexploit__dotations_aux_amortissements,1013,1287,4326,9401,9452,8674,0,0
autres_charges,56,136,324,1183,73365,102,0,0
total_des_charges_dexploitation_ii,1646390,1110405,956445,1184959,1141847,1308631,0,0
_resultat_dexploitation_i__ii,-147395,31661,20736,-18310,33215,33235,0,0
autres_interets_et_produits_assimiles,0,0,0,0,0,259,0,0
differences_positives_de_change,21352,7725,3366,14802,501,19644,0,0
total_des_produits_financiers_v,21352,7725,3366,14802,501,19903,0,0
interets_et_charges_assimilees,275,340,958,72,-6,20147,0,0
differences_negatives_de_change,2776,26354,12728,6441,22372,9837,0,0
total_des_charges_financieres_vi,3051,26694,13685,6513,22366,29984,0,0
_resultat_financier_v__vi,18301,-18969,-10320,8289,-21864,-10082,0,0
_resultat_courant_avant_impots_i__ii__iii__iv__v__vi,-129093,12693,10417,-10022,11350,23154,0,0
charges_exceptionnelles_sur_operations_de_gestion,0,0,0,0,0,48,0,0
total_des_charges_exceptionnelles_viii,0,0,0,0,0,48,0,0
_resultat_exceptionnel_vii__viii,0,0,0,0,0,-48,0,0
total_des_produits_i__iii__v__vii,1520348,1149792,980547,1181450,1175563,1361769,0,0
total_des_charges_ii__iv__vi__viii__ix__x,1649441,1137100,970131,1191472,1164212,1338663,0,0
benefice_ou_perte_total_des_produits__total_des_charges,-129093,12693,10417,-10022,11350,23106,0,0
dot_dexploit_sur_actif_circulant__dotations_aux_provisions,0,0,2154,0,0,0,0,0
produits_exceptionnels_sur_operations_de_gestion,0,0,0,0,0,0,0,0
produits_exceptionnels_sur_operations_en_capital,0,0,0,0,0,0,0,0
total_des_produits_exceptionnels_vii,0,0,0,0,0,0,0,0
