Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,0,0,0,0,58501,118250,124742,0
fonds_commercial,0,0,0,0,390000,390000,390000,0
autres_immobilisations_financieres,0,4769,4769,4769,4769,4769,4769,0
total_i__immobilisations,0,4769,4769,4769,453270,513020,519511,0
marchandises,0,292189,208615,204503,440988,524488,515330,0
clients_et_comptes_rattaches,0,0,13682,104563,0,1852,69038,0
autres_creances,0,36326,234182,47564,27247,8169,10552,0
disponibilites,0,46707,23661,13847,12566,16553,9842,0
total_ii__actif_circulant,0,375222,480140,370478,480800,570901,636790,0
total_general__actif,0,379991,484909,375247,934070,1083921,1156301,0
capital_social_ou_individuel,0,802597,802597,802597,802597,802597,802597,0
report_a_nouveau,0,-1196317,-1211828,-735047,-901509,-962782,-802992,0
resultat_de_lexercice_benefice_ou_perte,0,67036,15511,-476782,166463,61272,-159790,0
total_i__capital_social,0,-326685,-393721,-409232,67550,-98913,-160185,0
emprunts_et_dettes_aupres_des_etablissements_de_credit,0,75,45,0,0,0,23435,0
emprunts_et_dettes_financieres_divers,0,603744,782850,764659,841595,1157606,1228670,0
dettes_fournisseurs_et_comptes_rattaches,0,99114,93630,16133,9688,10487,28315,0
dettes_fiscales_et_sociales,0,504,245,3686,13275,13862,22154,0
autres_dettes,0,3240,1859,0,1335,0,13377,0
total_iv__dettes,0,706676,878629,784479,865893,1182246,1315952,0
total_general__passif,0,379991,484909,375247,934070,1083921,1156301,0
emprunts_participatifs,0,603744,782850,764659,841595,1157606,0,0
avances_et_acomptes_verses_sur_commandes,0,0,0,0,0,16816,16688,0
charges_constatees_davance,0,0,0,0,0,3023,15340,0
provisions_pour_risques,0,0,0,0,628,587,535,0
total_iii__provisions,0,0,0,0,628,587,535,0
avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,0,0,291,0,0
valeurs_mobilieres_de_placement,0,0,0,0,0,0,0,0
