Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,3508000,0,3512958,0,3558185,0,0,0
autres_immobilisations_incorporelles,39480,0,0,0,0,0,0,0
installations_techniques_materiel_et_outillage_industriels,0,0,0,0,4905,0,0,0
autres_immobilisations_corporelles,9308,0,90105,0,119818,0,0,0
autres_participations,0,0,100,0,100,0,0,0
autres_immobilisations_financieres,57952,0,55728,0,0,0,0,0
total_i__immobilisations,3614740,0,3658891,0,3683007,0,0,0
marchandises,1905109,0,1419858,0,1988031,0,0,0
clients_et_comptes_rattaches,594860,0,637703,0,1633986,0,0,0
autres_creances,126956,0,458646,0,1070084,0,0,0
valeurs_mobilieres_de_placement,300905,0,1401216,0,4311050,0,0,0
disponibilites,210300,0,762215,0,628539,0,0,0
charges_constatees_davance,183483,0,335353,0,75799,0,0,0
total_ii__actif_circulant,3321613,0,5014990,0,9707490,0,0,0
total_general__actif,6936354,0,8673881,0,13390496,0,0,0
capital_social_ou_individuel,1000,0,1000,0,1000,0,0,0
reserve_legale,100,0,100,0,100,0,0,0
autres_reserves,6736289,0,6911230,0,8987502,0,0,0
resultat_de_lexercice_benefice_ou_perte,-619516,0,506947,0,201168,0,0,0
total_i__capital_social,6117873,0,7419276,0,9189769,0,0,0
emprunts_et_dettes_financieres_divers,144720,0,0,0,2029819,0,0,0
dettes_fournisseurs_et_comptes_rattaches,434561,0,629871,0,1370969,0,0,0
dettes_fiscales_et_sociales,210355,0,420695,0,364373,0,0,0
autres_dettes,28844,0,204039,0,434966,0,0,0
total_iv__dettes,818481,0,1254605,0,4200127,0,0,0
total_general__passif,6936354,0,8673881,0,13390496,0,0,0
provisions_pour_risques,0,0,0,0,600,0,0,0
total_iii__provisions,0,0,0,0,600,0,0,0
produits_constates_davance,0,0,0,0,0,0,0,0
emprunts_participatifs,1,0,0,0,0,0,0,0
