Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,0,0,303,636,969,0,0,668
autres_immobilisations_incorporelles,0,0,0,193,696,0,0,0
autres_immobilisations_corporelles,1713,0,1778,4070,4391,0,0,11458
autres_immobilisations_financieres,2000,0,2000,2000,2000,0,0,2000
total_i__immobilisations,3713,0,4081,6899,8056,0,0,14126
marchandises,713343,0,687457,472824,422224,0,0,323240
avances_et_acomptes_verses_sur_commandes,1700,0,0,0,0,0,0,3675
clients_et_comptes_rattaches,397058,0,238265,228168,111893,0,0,93985
autres_creances,4090,0,1136,23306,98447,0,0,648
valeurs_mobilieres_de_placement,160,0,160,160,160,0,0,160
disponibilites,7500,0,103235,65987,10081,0,0,38455
charges_constatees_davance,665,0,20877,4209,0,0,0,15657
total_ii__actif_circulant,1124515,0,1051130,794654,642805,0,0,475820
total_general__actif,1128228,0,1055211,801553,650861,0,0,489946
capital_social_ou_individuel,420000,0,420000,420000,420000,0,0,270000
reserve_legale,7608,0,0,0,0,0,0,0
report_a_nouveau,8187,0,-78395,-136364,-148381,0,0,-274200
resultat_de_lexercice_benefice_ou_perte,38357,0,69925,57970,12017,0,0,-124424
total_i__capital_social,474152,0,411530,341605,283636,0,0,-128624
emprunts_et_dettes_aupres_des_etablissements_de_credit,60799,0,100000,100000,0,0,0,0
emprunts_et_dettes_financieres_divers,46239,0,43151,41975,41975,0,0,440759
dettes_fournisseurs_et_comptes_rattaches,310114,0,350074,226279,267126,0,0,115231
dettes_fiscales_et_sociales,99142,0,114719,83006,53610,0,0,57779
autres_dettes,137781,0,35737,8688,4514,0,0,0
total_iv__dettes,654076,0,643681,459948,367226,0,0,618570
total_general__passif,1128228,0,1055211,801553,650861,0,0,489946
dettes_et_produits_constates_davance_a_moins_dun_an,618293,0,543681,459948,367226,0,0,613769
installations_techniques_materiel_et_outillage_industriels,0,0,0,0,0,0,0,0
avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,0,0,0,0,4801
