Libellé,2023,2022,2021,2020,2019,2018,2017,2016
immobilisations_incorporelles__fonds_commercial,75000,75000,0,0,75000,75000,75000,0
immobilisations_incorporelles__autres,0,0,0,0,115,115,0,0
immobilisations_corporelles,0,0,0,0,336,515,694,0
immobilisations_financieres,10334,9644,0,0,8666,8668,8666,0
total_actif_immobilise,85334,84644,0,0,84117,84296,84360,0
stock_marchandises,57542,36702,0,0,26660,25820,25280,0
creances__clients_et_comptes_rattaches,10852,10089,0,0,3147,1341,109,0
creances__autres,2232,2347,0,0,4677,4787,4209,0
disponibilites,29794,19030,0,0,9943,8140,10182,0
total_actif_circulant__charges_constatees_davance,100420,68168,0,0,44427,40088,39780,0
total_general_actif,185754,152812,0,0,128544,124384,124140,0
capital_social_ou_individuel,3000,3000,0,0,3000,3000,3000,0
report_a_nouveau,-41804,-68881,0,0,-60700,-46305,-22766,0
resultat_de_lexercice,11074,27075,0,0,-6627,-14394,-23539,0
total_des_capitaux_propres__total_i,-27730,-38806,0,0,-64327,-57699,-43305,0
fournisseurs_et_comptes_rattaches,29786,12921,0,0,38712,47580,53360,0
autres_dettes_dont_comptes_courant_dassocies_de_lexercice_n,0,0,0,0,0,0,0,0
autres_dettes,183698,178697,0,0,149365,134503,114085,0
total_des_dettes,213484,191618,0,0,192871,182083,167445,0
total_general_passif,185754,152812,0,0,128544,124384,124140,0
emprunts_et_dettes_assimilees,0,0,0,0,4794,0,0,0
