Libellé,2023,2022,2021,2020,2019,2018,2017,2016
frais_detablissement,0,0,0,5288,7213,0,0,0
concessions_brevets_et_droits_similaires,0,0,0,7780,11198,0,0,0
fonds_commercial,0,0,0,24000,24000,0,0,0
installations_techniques_materiel_et_outillage_industriels,0,0,0,1787,2410,0,0,0
autres_immobilisations_corporelles,0,0,0,2056,3008,0,0,0
autres_immobilisations_financieres,0,0,0,6600,6600,0,0,0
total_i__immobilisations,0,0,0,287467,54429,0,0,0
marchandises,0,0,0,219408,287871,0,0,0
avances_et_acomptes_verses_sur_commandes,0,0,0,34727,6825,0,0,0
clients_et_comptes_rattaches,0,0,0,99061,69570,0,0,0
autres_creances,0,0,0,125068,57346,0,0,0
disponibilites,0,0,0,20047,19154,0,0,0
charges_constatees_davance,0,0,0,11622,10336,0,0,0
total_ii__actif_circulant,0,0,0,509932,451102,0,0,0
total_general__actif,0,0,0,797399,505531,0,0,0
capital_social_ou_individuel,0,0,0,110000,110000,0,0,0
resultat_de_lexercice_benefice_ou_perte,0,0,0,19180,-233976,0,0,0
total_i__capital_social,0,0,0,-104796,-123976,0,0,0
emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,97701,137593,0,0,0
emprunts_et_dettes_financieres_divers,0,0,0,182372,9512,0,0,0
dettes_fournisseurs_et_comptes_rattaches,0,0,0,383981,388778,0,0,0
dettes_fiscales_et_sociales,0,0,0,98416,47201,0,0,0
dettes_sur_immobilisations_et_comptes_rattaches,0,0,0,0,46423,0,0,0
total_iv__dettes,0,0,0,902195,629507,0,0,0
total_general__passif,0,0,0,797399,505531,0,0,0
concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,0,0,33444,0,0,0
autres_participations,0,0,0,199385,0,0,0,0
creances_rattachees_a_des_participations,0,0,0,39996,0,0,0,0
autres_titres_immobilises,0,0,0,575,0,0,0,0
report_a_nouveau,0,0,0,-233976,0,0,0,0
avances_et_acomptes_recus_sur_commandes_en_cours,0,0,0,87132,0,0,0,0
autres_dettes,0,0,0,52593,0,0,0,0
