Libellé,2023,2022,2021,2020,2019,2018,2017,2016
concessions_brevets_et_droits_similaires,2078,0,0,0,0,0,0,0
fonds_commercial,50000,50000,50000,50000,0,50000,0,0
installations_techniques_materiel_et_outillage_industriels,0,0,177,371,0,28,0,0
autres_immobilisations_corporelles,5002,1810,1367,1805,0,21289,0,0
autres_immobilisations_financieres,5466,5466,5466,5466,0,5466,0,0
total_i__immobilisations,62547,57277,57011,57643,0,76785,0,0
marchandises,84333,159042,117001,175745,0,96590,0,0
clients_et_comptes_rattaches,3700,3700,145812,3700,0,4300,0,0
autres_creances,5782,43526,7682,6192,0,13052,0,0
disponibilites,133607,1942,42231,80904,0,16305,0,0
charges_constatees_davance,3924,7450,2058,2441,0,2768,0,0
total_ii__actif_circulant,231347,215662,314786,268983,0,133015,0,0
total_general__actif,293895,272939,371797,326627,0,209801,0,0
capital_social_ou_individuel,5000,5000,5000,5000,0,5000,0,0
report_a_nouveau,181682,249189,95596,76511,0,56045,0,0
resultat_de_lexercice_benefice_ou_perte,56107,-67506,153592,19084,0,-3489,0,0
total_i__capital_social,242790,186682,254189,100596,0,57556,0,0
emprunts_et_dettes_financieres_divers,21,3286,32856,172041,0,105675,0,0
dettes_fournisseurs_et_comptes_rattaches,7745,10305,3305,16665,0,4076,0,0
dettes_fiscales_et_sociales,33702,72309,81446,34374,0,12102,0,0
autres_dettes,9635,354,0,1088,0,600,0,0
total_iv__dettes,51104,86256,117608,226030,0,152244,0,0
total_general__passif,293895,272939,371797,326627,0,209801,0,0
dettes_et_produits_constates_davance_a_moins_dun_an,51104,86256,117608,224170,0,135094,0,0
emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,1860,0,29789,0,0
