Libellé,2023,2022,2021,2020,2019,2018,2017,2016
capital_souscrit_non_appele,0,0,0,0,0,8000,8000,8000
frais_detablissement,0,0,0,0,0,0,0,0
concessions_brevets_et_droits_similaires,0,0,0,0,0,1,1,1
autres_immobilisations_corporelles,0,0,0,0,0,4649,6416,8216
autres_immobilisations_financieres,0,0,0,0,0,533,533,533
total_i__immobilisations,0,0,0,0,0,5183,6950,8750
marchandises,0,0,0,0,0,105350,106802,109585
clients_et_comptes_rattaches,0,0,0,0,0,0,2766,1501
autres_creances,0,0,0,0,0,11278,11270,10982
disponibilites,0,0,0,0,0,0,554,6580
total_ii__actif_circulant,0,0,0,0,0,116628,121392,128648
total_general__actif,0,0,0,0,0,129810,136342,145398
capital_social_ou_individuel,0,0,0,0,0,30000,30000,30000
reserve_legale,0,0,0,0,0,3000,3000,3000
report_a_nouveau,0,0,0,0,0,-13020,-14352,-270
resultat_de_lexercice_benefice_ou_perte,0,0,0,0,0,-4174,1332,-14083
total_i__capital_social,0,0,0,0,0,15806,19980,18648
provisions_pour_risques,0,0,0,0,0,0,1000,1000
total_iii__provisions,0,0,0,0,0,0,1000,1000
emprunts_et_dettes_aupres_des_etablissements_de_credit,0,0,0,0,0,4411,29784,43884
emprunts_et_dettes_financieres_divers,0,0,0,0,0,74977,48177,27652
dettes_fournisseurs_et_comptes_rattaches,0,0,0,0,0,33500,34493,52020
dettes_fiscales_et_sociales,0,0,0,0,0,1117,2908,2195
autres_dettes,0,0,0,0,0,0,0,0
total_iv__dettes,0,0,0,0,0,114005,115362,125750
total_general__passif,0,0,0,0,0,129810,136342,145398
dettes_et_produits_constates_davance_a_moins_dun_an,0,0,0,0,0,114005,115362,110772
concours_bancaires_courants_et_soldes_crediteurs_de_banques_et_ccp,0,0,0,0,0,1840,51,46
